Orthogroup	aip	nvec	spis	xenia	aip_LOC	single_copy	xenia_marker_status	xenia_marker_genes	spis_marker_status	spis_marker_genes	nvec_marker_status	nvec_marker_genes	aip_marker_status	aip_marker_genes
OG0014753	XP_020900114.1	XP_032230365.2	NA	NA	LOC110238766	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014754	XP_020900118.1	XP_032221349.2	NA	NA	LOC110238774	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014755	XP_020900155.1	XP_001641902.2	NA	NA	LOC110238812	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014756	XP_020900183.1	XP_001640635.2	NA	NA	LOC110238842	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014757	XP_020900188.1	XP_001623628.2	NA	NA	LOC110238847	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014758	XP_020900191.2	XP_032226662.2	NA	NA	LOC110238850	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014759	XP_020900223.1	NA	XP_022791022.1	NA	LOC110238877	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014760	XP_020900252.1	NA	NA	Xe_012101	LOC110238901	FALSE	TRUE	Xe_012101	FALSE	NA	FALSE	NA	FALSE	NA
OG0014761	XP_020900258.1	XP_001623391.1	NA	NA	LOC110238908	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014762	XP_020900262.1	NA	NA	Xe_013764	LOC110238911	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014763	XP_020900263.2	XP_048585458.1	NA	NA	LOC110238912	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014764	XP_020900318.1, XP_020900329.1	NA	NA	NA	LOC110238957, LOC110238968	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014765	XP_020900342.1	XP_048583901.1	NA	NA	LOC110238985	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014766	XP_020900345.2	XP_048585238.1	NA	NA	LOC110238988	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014767	XP_020900408.1	NA	XP_022796148.1	NA	LOC110239046	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014768	XP_020900409.1	NA	NA	Xe_022974	LOC110239048	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014769	XP_020900410.1	XP_032230909.2	NA	NA	LOC110239049	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014770	XP_020900426.1, XP_020913121.1	NA	NA	NA	LOC110239063, LOC110250824	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014771	XP_020900449.1	XP_001628368.1	NA	NA	LOC110239082	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014772	XP_020900474.1	XP_032240184.1	NA	NA	LOC110239111	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014773	XP_020900490.1	NA	XP_022791613.1	NA	LOC110239122	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014774	XP_020900493.1	XP_001634861.3	NA	NA	LOC110239125	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014775	XP_020900514.1, XP_020910318.1	NA	NA	NA	LOC110239149, LOC110248158	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014776	XP_020900550.1	NA	XP_022783938.1	NA	LOC110239182	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014777	XP_020900558.1, XP_020910962.1	NA	NA	NA	LOC110239187, LOC110248754	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014778	XP_020900565.1	XP_032236106.1	NA	NA	LOC110239193	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014779	XP_020900578.1	XP_048586500.1	NA	NA	LOC110239206	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110239206
OG0014780	XP_020900603.1	XP_048590004.1	NA	NA	LOC110239233	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014781	XP_020900611.1	NA	XP_022804138.1	NA	LOC110239240	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014782	XP_020900633.1	XP_032242775.2	NA	NA	LOC110239269	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014783	XP_020900651.1	NA	XP_022782360.1	NA	LOC110239283	FALSE	FALSE	NA	TRUE	XP_022782360.1	FALSE	NA	FALSE	NA
OG0014784	XP_020900699.1	XP_001634230.2	NA	NA	LOC110239325	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014785	XP_020900714.2, XP_028515645.1	NA	NA	NA	LOC110239339, LOC114575286	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014786	XP_020900722.1	XP_048575900.1	NA	NA	LOC110239345	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014787	XP_020900740.1	XP_032227084.1	NA	NA	LOC110239365	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014788	XP_020900747.2, XP_020901190.1	NA	NA	NA	LOC110239375, LOC110239786	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014789	XP_020900771.1	NA	XP_022787132.1	NA	LOC110239398	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014790	XP_020900788.1	XP_048577938.1	NA	NA	LOC110239413	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014791	XP_020900813.1	XP_032231252.2	NA	NA	LOC110239436	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014792	XP_020900820.1	XP_048578878.1	NA	NA	LOC110239447	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014793	XP_020900895.1	NA	XP_022781329.1	NA	LOC110239515	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014794	XP_020900911.1	XP_032219238.1	NA	NA	LOC110239532	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014795	XP_020900940.1	XP_032238637.1	NA	NA	LOC110239561	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014796	XP_020900970.1	XP_032236835.2	NA	NA	LOC110239588	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014797	XP_020900977.2	NA	NA	Xe_000682	LOC110239593	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014798	XP_020900984.1	XP_001633010.1	NA	NA	LOC110239600	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014799	XP_020901092.2, XP_020908508.1	NA	NA	NA	LOC110239694, LOC110246502	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014800	XP_020901114.1	NA	XP_022783281.1	NA	LOC110239717	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014801	XP_020901169.1, XP_020901174.1	NA	NA	NA	LOC110239766, LOC110239772	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014802	XP_020901186.1	NA	NA	Xe_028807	LOC110239783	FALSE	TRUE	Xe_028807	FALSE	NA	FALSE	NA	FALSE	NA
OG0014803	XP_020901189.1	NA	XP_022778178.1	NA	LOC110239785	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014804	XP_020901221.1, XP_020901228.1	NA	NA	NA	LOC110239807, LOC110239815	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014805	XP_020901234.1	NA	XP_022781683.1	NA	LOC110239823	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110239823
OG0014806	XP_020901237.1, XP_020902811.1	NA	NA	NA	LOC110239827, LOC110241284	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014807	XP_020901245.1	XP_032222554.1	NA	NA	LOC110239835	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014808	XP_020901285.1	XP_001635108.3	NA	NA	LOC110239868	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014809	XP_020901318.2, XP_028518717.1	NA	NA	NA	LOC110239906, LOC114576368	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014810	XP_020901326.2	NA	XP_022798298.1	NA	LOC110239917	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014811	XP_020901337.1	NA	XP_022796175.1	NA	LOC110239925	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014812	XP_020901370.1	NA	XP_022790842.1	NA	LOC110239949	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014813	XP_020901379.1	XP_001625549.2	NA	NA	LOC110239956	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014814	XP_020901390.1	XP_048586523.1	NA	NA	LOC110239964	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014815	XP_020901405.1	XP_048581563.1	NA	NA	LOC110239975	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014816	XP_020901429.1, XP_028517677.1	NA	NA	NA	LOC110240001, LOC114575995	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014817	XP_020901511.1, XP_020901518.1	NA	NA	NA	LOC110240068, LOC110240075	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014818	XP_020901586.1	XP_001621869.2	NA	NA	LOC110240140	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014819	XP_020901605.1	NA	XP_022801468.1	NA	LOC110240160	FALSE	FALSE	NA	TRUE	XP_022801468.1	FALSE	NA	TRUE	LOC110240160
OG0014820	XP_020901627.1	XP_048580797.1	NA	NA	LOC110240179	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014821	XP_020901652.2, XP_028514422.1	NA	NA	NA	LOC110240207, LOC114574912	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014822	XP_020901684.1	XP_032219717.1	NA	NA	LOC110240238	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014823	XP_020901685.1	XP_032221447.2	NA	NA	LOC110240239	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014824	XP_020901766.1, XP_020901774.1	NA	NA	NA	LOC110240303, LOC110240313	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014825	XP_020901778.1, XP_020904337.2	NA	NA	NA	LOC110240316, LOC110242665	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014826	XP_020901781.1	XP_001637558.3	NA	NA	LOC110240321	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014827	XP_020901818.1	XP_032240402.2	NA	NA	LOC110240356	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014828	XP_020901840.1	XP_032226642.2	NA	NA	LOC110240371	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014829	XP_020901848.1, XP_020911972.1	NA	NA	NA	LOC110240376, LOC110249732	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014830	XP_020901851.1	NA	XP_022778098.1	NA	LOC110240382	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014831	XP_020901855.1	XP_032237102.1	NA	NA	LOC110240386	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014832	XP_020901874.1	XP_032234756.2	NA	NA	LOC110240405	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014833	XP_020901891.1	XP_032228885.1	NA	NA	LOC110240421	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014834	XP_020901971.1, XP_020903898.1	NA	NA	NA	LOC110240508, LOC110242284	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014835	XP_020901986.1	NA	XP_022794034.1	NA	LOC110240519	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014836	XP_020902011.1	XP_032223006.1	NA	NA	LOC110240539	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014837	XP_020902028.1	XP_032237856.2	NA	NA	LOC110240556	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110240556
OG0014838	XP_020902042.1, XP_020902067.1	NA	NA	NA	LOC110240567, LOC110240591	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014839	XP_020902051.1	XP_032237858.2	NA	NA	LOC110240577	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014840	XP_020902066.1	XP_048589679.1	NA	NA	LOC110240590	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014841	XP_020902077.1, XP_028512673.1	NA	NA	NA	LOC110240600, LOC110231741	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014842	XP_020902191.1	XP_032220400.2	NA	NA	LOC110240714	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014843	XP_020902226.1	NA	NA	Xe_005193	LOC110240748	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014844	XP_020902235.1, XP_020904704.1	NA	NA	NA	LOC110240756, LOC110242994	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014845	XP_020902332.1	XP_001641785.1	NA	NA	LOC110240857	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014846	XP_020902423.1	XP_032237116.2	NA	NA	LOC110240945	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014847	XP_020902442.1	XP_001635531.2	NA	NA	LOC110240965	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014848	XP_020902491.1, XP_020902492.2	NA	NA	NA	LOC110241003, LOC110241004	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014849	XP_020902505.1	XP_048575833.1	NA	NA	LOC110241011	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014850	XP_020902558.1	NA	XP_022782812.1	NA	LOC110241069	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014851	XP_020902591.1	XP_001627732.3	NA	NA	LOC110241093	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014852	XP_020902611.1	XP_001629611.3	NA	NA	LOC110241111	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014853	XP_020902616.2, XP_020902617.2	NA	NA	NA	LOC110241115, LOC110241116	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014854	XP_020902672.1	XP_001627494.2	NA	NA	LOC110241172	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014855	XP_020902681.1	NA	XP_022798500.1	NA	LOC110241180	FALSE	FALSE	NA	TRUE	XP_022798500.1	FALSE	NA	FALSE	NA
OG0014856	XP_020902708.1	XP_048588227.1	NA	NA	LOC110241202	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014857	XP_020902716.1	NA	NA	Xe_008160	LOC110241206	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014858	XP_020902723.1	NA	XP_022803826.1	NA	LOC110241213	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014859	XP_020902794.1, XP_020911233.1	NA	NA	NA	LOC110241267, LOC110248999	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014860	XP_020902838.1, XP_020910776.1	NA	NA	NA	LOC110241308, LOC110248575	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110248575
OG0014861	XP_020902842.1	XP_048578888.1	NA	NA	LOC110241313	FALSE	FALSE	NA	FALSE	NA	TRUE	XP_020902842.1	FALSE	NA
OG0014862	XP_020902845.1, XP_028515536.1	NA	NA	NA	LOC110241315, LOC110241273	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110241273
OG0014863	XP_020902870.1	XP_001625205.3	NA	NA	LOC110241360	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014864	XP_020902918.2	XP_032228825.2	NA	NA	LOC110241403	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014865	XP_020902928.1	XP_001627395.2	NA	NA	LOC110241413	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014866	XP_020902956.1, XP_028519656.1	NA	NA	NA	LOC110241441, LOC114576720	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014867	XP_020903021.1	XP_032219336.2	NA	NA	LOC110241498	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014868	XP_020903053.1, XP_028512446.1	NA	NA	NA	LOC110241525, LOC110255050	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014869	XP_020903062.1	XP_001631092.2	NA	NA	LOC110241537	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014870	XP_020903092.1	XP_048576778.1	NA	NA	LOC110241563	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014871	XP_020903105.1, XP_020903106.1	NA	NA	NA	LOC110241573, LOC110241574	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014872	XP_020903112.1	XP_032220206.2	NA	NA	LOC110241579	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014873	XP_020903119.1	XP_048583406.1	NA	NA	LOC110241585	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014874	XP_020903172.1, XP_020907163.1	NA	NA	NA	LOC110241632, LOC110245240	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014875	XP_020903179.1	XP_032218153.2	NA	NA	LOC110241638	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014876	XP_020903191.1	XP_048581692.1	NA	NA	LOC110241651	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014877	XP_020903202.1	XP_032223534.2	NA	NA	LOC110241665	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014878	XP_020903226.1	XP_048579063.1	NA	NA	LOC110241679	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014879	XP_020903230.1	XP_001635752.2	NA	NA	LOC110241684	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014880	XP_020903244.2	XP_048579112.1	NA	NA	LOC110241696	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014881	XP_020903253.2	XP_032236771.2	NA	NA	LOC110241704	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014882	XP_020903313.1, XP_020903314.1	NA	NA	NA	LOC110241759, LOC110241761	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014883	XP_020903381.1	XP_001631345.3	NA	NA	LOC110241815	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014884	XP_020903395.1	NA	NA	Xe_000849	LOC110241827	FALSE	TRUE	Xe_000849	FALSE	NA	FALSE	NA	FALSE	NA
OG0014885	XP_020903401.1	XP_001635009.2	NA	NA	LOC110241833	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014886	XP_020903409.1, XP_028517564.1	NA	NA	NA	LOC110241837, LOC114575942	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014887	XP_020903420.1	NA	XP_022791612.1	NA	LOC110241843	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014888	XP_020903423.1, XP_028514321.1	NA	NA	NA	LOC110241844, LOC110237091	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014889	XP_020903426.2	NA	XP_022796281.1	NA	LOC110241848	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014890	XP_020903437.1	XP_032236172.2	NA	NA	LOC110241860	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014891	XP_020903466.2	XP_001637296.3	NA	NA	LOC110241882	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014892	XP_020903502.1	XP_048589642.1	NA	NA	LOC110241923	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014893	XP_020903524.1	XP_032219907.1	NA	NA	LOC110241940	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014894	XP_020903536.1	NA	XP_022797928.1	NA	LOC110241951	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014895	XP_020903573.1	XP_032241067.1	NA	NA	LOC110241986	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014896	XP_020903590.2, XP_020907023.1	NA	NA	NA	LOC110242006, LOC110245111	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014897	XP_020903649.2	XP_001627354.1	NA	NA	LOC110242051	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014898	XP_020903672.1	XP_048588344.1	NA	NA	LOC110242071	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014899	XP_020903709.1	NA	XP_022792562.1	NA	LOC110242100	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014900	XP_020903711.1	XP_032227983.2	NA	NA	LOC110242101	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014901	XP_020903739.1, XP_020913680.2	NA	NA	NA	LOC110242124, LOC110251290	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014902	XP_020903782.1	NA	XP_022781479.1	NA	LOC110242164	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014903	XP_020903802.2, XP_020908381.1	NA	NA	NA	LOC110242189, LOC110246377	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014904	XP_020903814.1	XP_001639777.2	NA	NA	LOC110242200	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014905	XP_020903824.1	NA	XP_022797874.1	NA	LOC110242210	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014906	XP_020903830.1	XP_032222556.2	NA	NA	LOC110242216	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014907	XP_020903918.1, XP_028516945.1	NA	NA	NA	LOC110242303, LOC114575712	FALSE	FALSE	NA	FALSE	NA	TRUE	XP_020903918.1	FALSE	NA
OG0014908	XP_020903943.1	XP_048581590.1	NA	NA	LOC110242315	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014909	XP_020903983.1, XP_020910492.1	NA	NA	NA	LOC110242344, LOC110248320	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014910	XP_020903995.1, XP_020905728.1	NA	NA	NA	LOC110242358, LOC110243914	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014911	XP_020904025.1	XP_048578102.1	NA	NA	LOC110242385	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014912	XP_020904079.2, XP_020916364.2	NA	NA	NA	LOC110242435, LOC110253755	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014913	XP_020904095.1	NA	NA	Xe_011308	LOC110242452	FALSE	TRUE	Xe_011308	FALSE	NA	FALSE	NA	FALSE	NA
OG0014914	XP_020904108.1, XP_020904119.1	NA	NA	NA	LOC110242464, LOC110242469	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014915	XP_020904136.1	XP_001638173.2	NA	NA	LOC110242481	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014916	XP_020904154.1	XP_032219775.1	NA	NA	LOC110242497	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014917	XP_020904171.1	NA	XP_022798238.1	NA	LOC110242512	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014918	XP_020904193.1	NA	XP_022801168.1	NA	LOC110242527	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014919	XP_020904211.1, XP_028516201.1	NA	NA	NA	LOC110242537, LOC114575475	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014920	XP_020904227.1	NA	XP_022796676.1	NA	LOC110242561	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014921	XP_020904235.1, XP_028515923.1	NA	NA	NA	LOC110242567, LOC110242572	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014922	XP_020904270.1	NA	XP_022784200.1	NA	LOC110242602	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014923	XP_020904281.1	NA	NA	Xe_013752	LOC110242612	FALSE	TRUE	Xe_013752	FALSE	NA	FALSE	NA	FALSE	NA
OG0014924	XP_020904287.1	NA	NA	Xe_012557	LOC110242618	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014925	XP_020904314.1	XP_032240633.2	NA	NA	LOC110242642	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014926	XP_020904339.1	NA	XP_022778488.1	NA	LOC110242666	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014927	XP_020904343.2	XP_001627195.3	NA	NA	LOC110242670	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014928	XP_020904382.1, XP_020911068.1	NA	NA	NA	LOC110242708, LOC110248851	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014929	XP_020904389.1	NA	XP_022783755.1	NA	LOC110242715	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014930	XP_020904436.1	XP_001637295.3	NA	NA	LOC110242753	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014931	XP_020904437.1	XP_001631770.2	NA	NA	LOC110242756	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014932	XP_020904445.1	XP_032230645.2	NA	NA	LOC110242765	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014933	XP_020904461.1	XP_001631768.2	NA	NA	LOC110242774	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
