Orthogroup	Duplications (all)	Duplications (50% support)
OG0008380	0	0
OG0008381	0	0
OG0008382	0	0
OG0008383	0	0
OG0008384	0	0
OG0008385	0	0
OG0008386	0	0
OG0008387	0	0
OG0008388	0	0
OG0008389	0	0
OG0008390	0	0
OG0008391	0	0
OG0008392	0	0
OG0008393	0	0
OG0008394	0	0
OG0008395	0	0
OG0008396	1	1
OG0008397	1	1
OG0008398	0	0
OG0008399	0	0
OG0008400	0	0
OG0008401	0	0
OG0008402	0	0
OG0008403	0	0
OG0008404	0	0
OG0008405	0	0
OG0008406	0	0
OG0008407	0	0
OG0008408	0	0
OG0008409	0	0
OG0008410	0	0
OG0008411	1	1
OG0008412	0	0
OG0008413	0	0
OG0008414	0	0
OG0008415	0	0
OG0008416	0	0
OG0008417	0	0
OG0008418	0	0
OG0008419	0	0
OG0008420	0	0
OG0008421	0	0
OG0008422	0	0
OG0008423	0	0
OG0008424	0	0
OG0008425	0	0
OG0008426	0	0
OG0008427	0	0
OG0008428	0	0
OG0008429	0	0
OG0008430	0	0
OG0008431	0	0
OG0008432	0	0
OG0008433	0	0
OG0008434	0	0
OG0008435	0	0
OG0008436	0	0
OG0008437	0	0
OG0008438	0	0
OG0008439	0	0
OG0008440	0	0
OG0008441	1	1
OG0008442	0	0
OG0008443	0	0
OG0008444	0	0
OG0008445	0	0
OG0008446	0	0
OG0008447	0	0
OG0008448	0	0
OG0008449	3	3
OG0008450	0	0
OG0008451	0	0
OG0008452	2	2
OG0008453	0	0
OG0008454	0	0
OG0008455	0	0
OG0008456	0	0
OG0008457	0	0
OG0008458	0	0
OG0008459	0	0
OG0008460	0	0
OG0008461	0	0
OG0008462	0	0
OG0008463	0	0
OG0008464	0	0
OG0008465	0	0
OG0008466	0	0
OG0008467	1	1
OG0008468	0	0
OG0008469	0	0
OG0008470	2	2
OG0008471	0	0
OG0008472	0	0
OG0008473	0	0
OG0008474	0	0
OG0008475	0	0
OG0008476	0	0
OG0008477	0	0
OG0008478	0	0
OG0008479	0	0
OG0008480	2	2
OG0008481	0	0
OG0008482	0	0
OG0008483	0	0
OG0008484	0	0
OG0008485	0	0
OG0008486	0	0
OG0008487	0	0
OG0008488	0	0
OG0008489	0	0
OG0008490	0	0
OG0008491	0	0
OG0008492	0	0
OG0008493	0	0
OG0008494	0	0
OG0008495	0	0
OG0008496	0	0
OG0008497	0	0
OG0008498	0	0
OG0008499	0	0
OG0008500	0	0
OG0008501	0	0
OG0008502	2	2
OG0008503	0	0
OG0008504	3	3
OG0008505	0	0
OG0008506	2	2
OG0008507	0	0
OG0008508	0	0
OG0008509	0	0
OG0008510	0	0
OG0008511	0	0
OG0008512	0	0
OG0008513	0	0
OG0008514	0	0
OG0008515	0	0
OG0008516	0	0
OG0008517	0	0
OG0008518	0	0
OG0008519	0	0
OG0008520	0	0
OG0008521	0	0
OG0008522	0	0
OG0008523	0	0
OG0008524	0	0
OG0008525	0	0
OG0008526	0	0
OG0008527	0	0
OG0008528	0	0
OG0008529	0	0
OG0008530	0	0
OG0008531	0	0
OG0008532	0	0
OG0008533	0	0
OG0008534	0	0
OG0008535	1	1
OG0008536	0	0
OG0008537	0	0
OG0008538	0	0
OG0008539	0	0
OG0008540	0	0
OG0008541	0	0
OG0008542	0	0
OG0008543	0	0
OG0008544	0	0
OG0008545	0	0
OG0008546	0	0
OG0008547	0	0
OG0008548	0	0
OG0008549	0	0
OG0008550	0	0
OG0008551	0	0
OG0008552	0	0
OG0008553	0	0
OG0008554	0	0
OG0008555	0	0
OG0008556	0	0
OG0008557	0	0
OG0008558	0	0
OG0008559	0	0
OG0008560	0	0
OG0008561	0	0
OG0008562	0	0
OG0008563	0	0
OG0008564	0	0
OG0008565	0	0
OG0008566	0	0
OG0008567	0	0
OG0008568	1	1
OG0008569	0	0
OG0008570	0	0
OG0008571	0	0
OG0008572	0	0
OG0008573	0	0
OG0008574	0	0
OG0008575	0	0
OG0008576	0	0
OG0008577	0	0
OG0008578	0	0
OG0008579	2	2
OG0008580	1	1
OG0008581	0	0
OG0008582	0	0
OG0008583	0	0
OG0008584	0	0
OG0008585	0	0
OG0008586	0	0
OG0008587	0	0
OG0008588	0	0
OG0008589	0	0
OG0008590	0	0
OG0008591	0	0
OG0008592	0	0
OG0008593	3	3
OG0008594	0	0
OG0008595	0	0
OG0008596	0	0
OG0008597	0	0
OG0008598	0	0
OG0008599	0	0
OG0008600	0	0
OG0008601	1	1
OG0008602	0	0
OG0008603	0	0
OG0008604	0	0
OG0008605	0	0
OG0008606	2	2
OG0008607	0	0
OG0008608	0	0
OG0008609	0	0
OG0008610	1	1
OG0008611	0	0
OG0008612	0	0
OG0008613	0	0
OG0008614	0	0
OG0008615	0	0
OG0008616	0	0
OG0008617	0	0
OG0008618	0	0
OG0008619	0	0
OG0008620	0	0
OG0008621	0	0
OG0008622	2	2
OG0008623	0	0
OG0008624	2	2
OG0008625	0	0
OG0008626	1	1
OG0008627	0	0
OG0008628	0	0
OG0008629	0	0
OG0008630	0	0
OG0008631	0	0
OG0008632	0	0
OG0008633	0	0
OG0008634	0	0
OG0008635	0	0
OG0008636	0	0
OG0008637	1	1
OG0008638	1	1
OG0008639	0	0
OG0008640	0	0
OG0008641	0	0
OG0008642	0	0
OG0008643	0	0
OG0008644	0	0
OG0008645	0	0
OG0008646	0	0
OG0008647	0	0
OG0008648	0	0
OG0008649	1	1
OG0008650	0	0
OG0008651	0	0
OG0008652	1	1
OG0008653	0	0
OG0008654	0	0
OG0008655	0	0
OG0008656	0	0
OG0008657	0	0
OG0008658	0	0
OG0008659	0	0
OG0008660	0	0
OG0008661	0	0
OG0008662	0	0
OG0008663	0	0
OG0008664	0	0
OG0008665	0	0
OG0008666	0	0
OG0008667	0	0
OG0008668	0	0
OG0008669	0	0
OG0008670	1	1
OG0008671	1	1
OG0008672	0	0
OG0008673	0	0
OG0008674	0	0
OG0008675	0	0
OG0008676	0	0
OG0008677	0	0
OG0008678	0	0
OG0008679	0	0
OG0008680	3	3
OG0008681	0	0
OG0008682	0	0
OG0008683	0	0
OG0008684	0	0
OG0008685	0	0
OG0008686	0	0
OG0008687	0	0
OG0008688	0	0
OG0008689	0	0
OG0008690	0	0
OG0008691	0	0
OG0008692	0	0
OG0008693	0	0
OG0008694	0	0
OG0008695	0	0
OG0008696	0	0
OG0008697	0	0
OG0008698	0	0
OG0008699	1	1
OG0008700	0	0
OG0008701	0	0
OG0008702	0	0
OG0008703	0	0
OG0008704	0	0
OG0008705	0	0
OG0008706	0	0
OG0008707	0	0
OG0008708	1	1
OG0008709	0	0
OG0008710	1	1
OG0008711	0	0
OG0008712	0	0
OG0008713	1	1
OG0008714	0	0
OG0008715	1	1
OG0008716	0	0
OG0008717	0	0
OG0008718	0	0
OG0008719	0	0
OG0008720	0	0
OG0008721	0	0
OG0008722	0	0
OG0008723	0	0
OG0008724	0	0
OG0008725	0	0
OG0008726	0	0
OG0008727	0	0
OG0008728	0	0
OG0008729	0	0
OG0008730	0	0
OG0008731	0	0
OG0008732	0	0
OG0008733	0	0
OG0008734	0	0
OG0008735	0	0
OG0008736	0	0
OG0008737	0	0
OG0008738	0	0
OG0008739	0	0
OG0008740	0	0
OG0008741	0	0
OG0008742	0	0
OG0008743	0	0
OG0008744	0	0
OG0008745	0	0
OG0008746	0	0
OG0008747	0	0
OG0008748	0	0
OG0008749	0	0
OG0008750	0	0
OG0008751	0	0
OG0008752	0	0
OG0008753	1	1
OG0008754	0	0
OG0008755	0	0
OG0008756	0	0
OG0008757	0	0
OG0008758	3	3
OG0008759	0	0
OG0008760	0	0
OG0008761	0	0
OG0008762	0	0
OG0008763	0	0
OG0008764	0	0
OG0008765	0	0
OG0008766	0	0
OG0008767	0	0
OG0008768	0	0
OG0008769	0	0
OG0008770	0	0
OG0008771	0	0
OG0008772	0	0
OG0008773	0	0
OG0008774	0	0
OG0008775	0	0
OG0008776	0	0
OG0008777	0	0
OG0008778	0	0
OG0008779	0	0
OG0008780	0	0
OG0008781	0	0
OG0008782	0	0
OG0008783	0	0
OG0008784	0	0
OG0008785	0	0
OG0008786	0	0
OG0008787	0	0
OG0008788	0	0
OG0008789	0	0
OG0008790	0	0
OG0008791	0	0
OG0008792	0	0
OG0008793	0	0
OG0008794	0	0
OG0008795	1	1
OG0008796	0	0
OG0008797	0	0
OG0008798	0	0
OG0008799	0	0
OG0008800	0	0
OG0008801	0	0
OG0008802	0	0
OG0008803	0	0
OG0008804	0	0
OG0008805	0	0
OG0008806	0	0
OG0008807	0	0
OG0008808	2	2
OG0008809	0	0
OG0008810	0	0
OG0008811	0	0
OG0008812	0	0
OG0008813	0	0
OG0008814	0	0
OG0008815	0	0
OG0008816	0	0
OG0008817	0	0
OG0008818	0	0
OG0008819	0	0
OG0008820	0	0
OG0008821	0	0
OG0008822	0	0
OG0008823	0	0
OG0008824	0	0
OG0008825	0	0
OG0008826	0	0
OG0008827	2	2
OG0008828	0	0
OG0008829	0	0
OG0008830	0	0
OG0008831	0	0
OG0008832	2	2
OG0008833	0	0
OG0008834	0	0
OG0008835	0	0
OG0008836	0	0
OG0008837	0	0
OG0008838	0	0
OG0008839	0	0
OG0008840	0	0
OG0008841	0	0
OG0008842	0	0
OG0008843	0	0
OG0008844	0	0
OG0008845	0	0
OG0008846	0	0
OG0008847	0	0
OG0008848	2	2
OG0008849	0	0
OG0008850	0	0
OG0008851	1	1
OG0008852	0	0
OG0008853	0	0
OG0008854	1	1
OG0008855	0	0
OG0008856	1	1
OG0008857	0	0
OG0008858	0	0
OG0008859	0	0
OG0008860	2	2
OG0008861	0	0
OG0008862	0	0
OG0008863	0	0
OG0008864	0	0
OG0008865	0	0
OG0008866	0	0
OG0008867	0	0
OG0008868	0	0
OG0008869	0	0
OG0008870	0	0
OG0008871	0	0
OG0008872	0	0
OG0008873	0	0
OG0008874	0	0
OG0008875	0	0
OG0008876	0	0
OG0008877	0	0
OG0008878	0	0
OG0008879	0	0
OG0008880	0	0
OG0008881	0	0
OG0008882	0	0
OG0008883	0	0
OG0008884	0	0
OG0008885	0	0
OG0008886	0	0
OG0008887	0	0
OG0008888	0	0
OG0008889	0	0
OG0008890	0	0
OG0008891	0	0
OG0008892	1	1
OG0008893	0	0
OG0008894	0	0
OG0008895	0	0
OG0008896	0	0
OG0008897	0	0
OG0008898	0	0
OG0008899	0	0
OG0008900	0	0
OG0008901	0	0
OG0008902	0	0
OG0008903	0	0
OG0008904	1	1
OG0008905	0	0
OG0008906	0	0
OG0008907	0	0
OG0008908	0	0
OG0008909	0	0
OG0008910	0	0
OG0008911	0	0
OG0008912	0	0
OG0008913	3	3
OG0008914	0	0
OG0008915	2	2
OG0008916	0	0
OG0008917	0	0
OG0008918	0	0
OG0008919	0	0
OG0008920	0	0
OG0008921	0	0
OG0008922	0	0
OG0008923	0	0
OG0008924	0	0
OG0008925	0	0
OG0008926	1	1
OG0008927	0	0
OG0008928	0	0
OG0008929	1	1
OG0008930	0	0
OG0008931	3	3
OG0008932	0	0
OG0008933	0	0
OG0008934	0	0
OG0008935	0	0
OG0008936	0	0
OG0008937	0	0
OG0008938	0	0
OG0008939	0	0
OG0008940	0	0
OG0008941	0	0
OG0008942	0	0
OG0008943	0	0
OG0008944	0	0
OG0008945	0	0
OG0008946	0	0
OG0008947	0	0
OG0008948	0	0
OG0008949	0	0
OG0008950	0	0
OG0008951	0	0
OG0008952	0	0
OG0008953	0	0
OG0008954	0	0
OG0008955	0	0
OG0008956	2	2
OG0008957	1	1
OG0008958	0	0
OG0008959	0	0
OG0008960	1	1
OG0008961	0	0
OG0008962	0	0
OG0008963	0	0
OG0008964	0	0
OG0008965	2	2
OG0008966	1	1
OG0008967	0	0
OG0008968	0	0
OG0008969	0	0
OG0008970	0	0
OG0008971	1	1
OG0008972	0	0
OG0008973	0	0
OG0008974	0	0
OG0008975	0	0
OG0008976	0	0
OG0008977	0	0
OG0008978	0	0
OG0008979	0	0
OG0008980	1	1
OG0008981	0	0
OG0008982	0	0
OG0008983	0	0
OG0008984	2	2
OG0008985	0	0
OG0008986	0	0
OG0008987	1	1
OG0008988	0	0
OG0008989	0	0
OG0008990	1	1
OG0008991	0	0
OG0008992	0	0
OG0008993	0	0
OG0008994	0	0
OG0008995	0	0
OG0008996	0	0
OG0008997	0	0
OG0008998	0	0
OG0008999	0	0
OG0009000	0	0
OG0009001	0	0
OG0009002	0	0
OG0009003	0	0
OG0009004	0	0
OG0009005	0	0
OG0009006	0	0
OG0009007	0	0
OG0009008	0	0
OG0009009	0	0
OG0009010	0	0
OG0009011	0	0
OG0009012	0	0
OG0009013	0	0
OG0009014	1	1
OG0009015	0	0
OG0009016	0	0
OG0009017	0	0
OG0009018	0	0
OG0009019	0	0
OG0009020	0	0
OG0009021	0	0
OG0009022	1	1
OG0009023	0	0
OG0009024	0	0
OG0009025	0	0
OG0009026	0	0
OG0009027	0	0
OG0009028	0	0
OG0009029	0	0
OG0009030	0	0
OG0009031	0	0
OG0009032	0	0
OG0009033	0	0
OG0009034	0	0
OG0009035	0	0
OG0009036	0	0
OG0009037	0	0
OG0009038	0	0
OG0009039	0	0
OG0009040	1	1
OG0009041	0	0
OG0009042	0	0
OG0009043	2	2
OG0009044	0	0
OG0009045	1	1
OG0009046	0	0
OG0009047	0	0
OG0009048	0	0
OG0009049	0	0
OG0009050	0	0
OG0009051	0	0
OG0009052	0	0
OG0009053	0	0
OG0009054	0	0
OG0009055	0	0
OG0009056	0	0
OG0009057	0	0
OG0009058	0	0
OG0009059	0	0
OG0009060	2	2
OG0009061	0	0
OG0009062	0	0
OG0009063	0	0
OG0009064	1	1
OG0009065	0	0
OG0009066	0	0
OG0009067	0	0
OG0009068	0	0
OG0009069	0	0
OG0009070	0	0
OG0009071	0	0
OG0009072	2	2
OG0009073	0	0
OG0009074	0	0
OG0009075	0	0
OG0009076	1	1
OG0009077	0	0
OG0009078	0	0
OG0009079	0	0
OG0009080	0	0
OG0009081	0	0
OG0009082	0	0
OG0009083	0	0
OG0009084	0	0
OG0009085	0	0
OG0009086	0	0
OG0009087	0	0
OG0009088	0	0
OG0009089	0	0
OG0009090	0	0
OG0009091	1	1
OG0009092	0	0
OG0009093	0	0
OG0009094	0	0
OG0009095	0	0
OG0009096	0	0
OG0009097	0	0
OG0009098	0	0
OG0009099	0	0
OG0009100	0	0
OG0009101	0	0
OG0009102	0	0
OG0009103	0	0
OG0009104	0	0
OG0009105	0	0
OG0009106	0	0
OG0009107	0	0
OG0009108	0	0
OG0009109	0	0
OG0009110	0	0
OG0009111	0	0
OG0009112	0	0
OG0009113	0	0
OG0009114	0	0
OG0009115	0	0
OG0009116	0	0
OG0009117	0	0
OG0009118	0	0
OG0009119	0	0
OG0009120	0	0
OG0009121	0	0
OG0009122	0	0
OG0009123	0	0
OG0009124	0	0
OG0009125	0	0
OG0009126	0	0
OG0009127	0	0
OG0009128	0	0
OG0009129	0	0
OG0009130	0	0
OG0009131	1	1
OG0009132	0	0
OG0009133	0	0
OG0009134	0	0
OG0009135	0	0
OG0009136	0	0
OG0009137	0	0
OG0009138	0	0
OG0009139	0	0
OG0009140	0	0
OG0009141	0	0
OG0009142	0	0
OG0009143	0	0
OG0009144	0	0
OG0009145	0	0
OG0009146	0	0
OG0009147	0	0
OG0009148	0	0
OG0009149	0	0
OG0009150	0	0
OG0009151	0	0
OG0009152	0	0
OG0009153	0	0
OG0009154	0	0
OG0009155	0	0
OG0009156	0	0
OG0009157	0	0
OG0009158	0	0
OG0009159	0	0
OG0009160	0	0
OG0009161	0	0
OG0009162	0	0
OG0009163	0	0
OG0009164	0	0
OG0009165	0	0
OG0009166	0	0
OG0009167	0	0
OG0009168	0	0
OG0009169	0	0
OG0009170	1	1
OG0009171	0	0
OG0009172	0	0
OG0009173	0	0
OG0009174	0	0
OG0009175	0	0
OG0009176	0	0
OG0009177	0	0
OG0009178	0	0
OG0009179	0	0
OG0009180	2	2
OG0009181	0	0
OG0009182	0	0
OG0009183	0	0
OG0009184	1	1
OG0009185	0	0
OG0009186	0	0
OG0009187	0	0
OG0009188	0	0
OG0009189	0	0
OG0009190	0	0
OG0009191	0	0
OG0009192	0	0
OG0009193	0	0
OG0009194	0	0
OG0009195	1	1
OG0009196	0	0
OG0009197	0	0
OG0009198	0	0
OG0009199	0	0
OG0009200	0	0
OG0009201	0	0
OG0009202	1	1
OG0009203	0	0
OG0009204	0	0
OG0009205	0	0
OG0009206	0	0
OG0009207	0	0
OG0009208	0	0
OG0009209	0	0
OG0009210	0	0
OG0009211	0	0
OG0009212	0	0
OG0009213	0	0
OG0009214	0	0
OG0009215	2	2
OG0009216	0	0
OG0009217	0	0
OG0009218	0	0
OG0009219	0	0
OG0009220	0	0
OG0009221	0	0
OG0009222	0	0
OG0009223	0	0
OG0009224	0	0
OG0009225	0	0
OG0009226	1	1
OG0009227	0	0
OG0009228	0	0
OG0009229	0	0
OG0009230	0	0
OG0009231	0	0
OG0009232	0	0
OG0009233	0	0
OG0009234	0	0
OG0009235	0	0
OG0009236	0	0
OG0009237	0	0
OG0009238	0	0
OG0009239	0	0
OG0009240	2	2
OG0009241	0	0
OG0009242	0	0
OG0009243	0	0
OG0009244	1	1
OG0009245	0	0
OG0009246	1	1
OG0009247	0	0
OG0009248	0	0
OG0009249	0	0
OG0009250	0	0
OG0009251	0	0
OG0009252	0	0
OG0009253	3	3
OG0009254	0	0
OG0009255	0	0
OG0009256	0	0
OG0009257	0	0
OG0009258	0	0
OG0009259	0	0
OG0009260	1	1
OG0009261	0	0
OG0009262	0	0
OG0009263	0	0
OG0009264	0	0
OG0009265	0	0
OG0009266	0	0
OG0009267	0	0
OG0009268	0	0
OG0009269	1	1
OG0009270	1	1
OG0009271	0	0
OG0009272	0	0
OG0009273	0	0
OG0009274	0	0
OG0009275	0	0
OG0009276	0	0
OG0009277	0	0
OG0009278	0	0
OG0009279	0	0
OG0009280	2	2
OG0009281	0	0
OG0009282	0	0
OG0009283	0	0
OG0009284	0	0
OG0009285	0	0
OG0009286	1	1
OG0009287	0	0
OG0009288	0	0
OG0009289	0	0
OG0009290	0	0
OG0009291	0	0
OG0009292	0	0
OG0009293	0	0
OG0009294	0	0
OG0009295	0	0
OG0009296	0	0
OG0009297	0	0
OG0009298	0	0
OG0009299	0	0
OG0009300	0	0
OG0009301	0	0
OG0009302	0	0
OG0009303	0	0
OG0009304	0	0
OG0009305	0	0
OG0009306	0	0
OG0009307	0	0
OG0009308	3	3
OG0009309	2	2
OG0009310	1	1
OG0009311	0	0
OG0009312	0	0
OG0009313	0	0
OG0009314	0	0
OG0009315	0	0
OG0009316	0	0
OG0009317	1	1
OG0009318	0	0
OG0009319	1	1
OG0009320	1	1
OG0009321	0	0
OG0009322	0	0
OG0009323	0	0
OG0009324	0	0
OG0009325	0	0
OG0009326	1	1
OG0009327	0	0
OG0009328	0	0
OG0009329	0	0
OG0009330	0	0
OG0009331	0	0
OG0009332	0	0
OG0009333	0	0
OG0009334	0	0
OG0009335	0	0
OG0009336	0	0
OG0009337	0	0
OG0009338	0	0
OG0009339	0	0
OG0009340	0	0
OG0009341	0	0
OG0009342	0	0
OG0009343	0	0
OG0009344	0	0
OG0009345	0	0
OG0009346	0	0
OG0009347	1	1
OG0009348	0	0
OG0009349	0	0
OG0009350	0	0
OG0009351	0	0
OG0009352	1	1
OG0009353	0	0
OG0009354	0	0
OG0009355	0	0
OG0009356	1	1
OG0009357	1	1
OG0009358	0	0
OG0009359	0	0
OG0009360	0	0
OG0009361	0	0
OG0009362	0	0
OG0009363	0	0
OG0009364	0	0
OG0009365	0	0
OG0009366	0	0
OG0009367	0	0
OG0009368	0	0
OG0009369	0	0
OG0009370	0	0
OG0009371	0	0
OG0009372	0	0
OG0009373	0	0
OG0009374	0	0
OG0009375	0	0
OG0009376	0	0
OG0009377	0	0
OG0009378	0	0
OG0009379	0	0
OG0009380	0	0
OG0009381	0	0
OG0009382	0	0
OG0009383	2	2
OG0009384	0	0
OG0009385	0	0
OG0009386	1	1
OG0009387	0	0
OG0009388	0	0
OG0009389	0	0
OG0009390	0	0
OG0009391	0	0
OG0009392	0	0
OG0009393	0	0
OG0009394	0	0
OG0009395	0	0
OG0009396	0	0
OG0009397	0	0
OG0009398	0	0
OG0009399	0	0
OG0009400	0	0
OG0009401	1	1
OG0009402	0	0
OG0009403	0	0
OG0009404	0	0
OG0009405	0	0
OG0009406	0	0
OG0009407	0	0
OG0009408	1	1
OG0009409	0	0
OG0009410	0	0
OG0009411	0	0
OG0009412	2	2
OG0009413	0	0
OG0009414	0	0
OG0009415	0	0
OG0009416	0	0
OG0009417	0	0
OG0009418	0	0
OG0009419	0	0
OG0009420	3	3
OG0009421	0	0
OG0009422	0	0
OG0009423	0	0
OG0009424	0	0
OG0009425	1	1
OG0009426	0	0
OG0009427	0	0
OG0009428	0	0
OG0009429	0	0
OG0009430	0	0
OG0009431	0	0
OG0009432	0	0
OG0009433	2	2
OG0009434	2	2
OG0009435	0	0
OG0009436	0	0
OG0009437	0	0
OG0009438	0	0
OG0009439	0	0
OG0009440	0	0
OG0009441	0	0
OG0009442	0	0
OG0009443	0	0
OG0009444	0	0
OG0009445	0	0
OG0009446	0	0
OG0009447	0	0
OG0009448	0	0
OG0009449	0	0
OG0009450	0	0
OG0009451	0	0
OG0009452	0	0
OG0009453	0	0
OG0009454	0	0
OG0009455	0	0
OG0009456	0	0
OG0009457	0	0
OG0009458	0	0
OG0009459	0	0
OG0009460	0	0
OG0009461	0	0
OG0009462	0	0
OG0009463	0	0
OG0009464	0	0
OG0009465	0	0
OG0009466	0	0
OG0009467	0	0
OG0009468	0	0
OG0009469	0	0
OG0009470	0	0
OG0009471	0	0
OG0009472	0	0
OG0009473	0	0
OG0009474	0	0
OG0009475	0	0
OG0009476	0	0
OG0009477	0	0
OG0009478	0	0
OG0009479	0	0
OG0009480	0	0
OG0009481	0	0
OG0009482	0	0
OG0009483	0	0
OG0009484	0	0
OG0009485	0	0
OG0009486	0	0
OG0009487	0	0
OG0009488	1	1
OG0009489	0	0
OG0009490	0	0
OG0009491	0	0
OG0009492	0	0
OG0009493	0	0
OG0009494	0	0
OG0009495	0	0
OG0009496	0	0
OG0009497	0	0
OG0009498	0	0
OG0009499	0	0
OG0009500	0	0
OG0009501	0	0
OG0009502	0	0
OG0009503	0	0
OG0009504	0	0
OG0009505	0	0
OG0009506	0	0
OG0009507	0	0
OG0009508	0	0
OG0009509	0	0
OG0009510	0	0
OG0009511	0	0
OG0009512	0	0
OG0009513	0	0
OG0009514	0	0
OG0009515	0	0
OG0009516	0	0
OG0009517	0	0
OG0009518	0	0
OG0009519	0	0
OG0009520	0	0
OG0009521	0	0
OG0009522	0	0
OG0009523	0	0
OG0009524	0	0
OG0009525	0	0
OG0009526	0	0
OG0009527	0	0
OG0009528	0	0
OG0009529	0	0
OG0009530	0	0
OG0009531	0	0
OG0009532	0	0
OG0009533	0	0
OG0009534	0	0
OG0009535	0	0
OG0009536	0	0
OG0009537	0	0
OG0009538	0	0
OG0009539	0	0
OG0009540	0	0
OG0009541	0	0
OG0009542	0	0
OG0009543	0	0
OG0009544	0	0
OG0009545	0	0
OG0009546	0	0
OG0009547	0	0
OG0009548	1	1
OG0009549	0	0
OG0009550	0	0
OG0009551	0	0
OG0009552	2	2
OG0009553	0	0
OG0009554	0	0
OG0009555	0	0
OG0009556	0	0
OG0009557	0	0
OG0009558	0	0
OG0009559	0	0
OG0009560	0	0
OG0009561	0	0
OG0009562	0	0
OG0009563	0	0
OG0009564	0	0
OG0009565	0	0
OG0009566	0	0
OG0009567	0	0
OG0009568	0	0
OG0009569	0	0
OG0009570	0	0
OG0009571	0	0
OG0009572	0	0
OG0009573	0	0
OG0009574	0	0
OG0009575	0	0
OG0009576	0	0
OG0009577	0	0
OG0009578	0	0
OG0009579	1	1
OG0009580	1	1
OG0009581	1	1
OG0009582	0	0
OG0009583	0	0
OG0009584	1	1
OG0009585	0	0
OG0009586	0	0
OG0009587	0	0
OG0009588	0	0
OG0009589	0	0
OG0009590	0	0
OG0009591	0	0
OG0009592	0	0
OG0009593	0	0
OG0009594	0	0
OG0009595	0	0
OG0009596	0	0
OG0009597	0	0
OG0009598	0	0
OG0009599	0	0
OG0009600	0	0
OG0009601	0	0
OG0009602	0	0
OG0009603	0	0
OG0009604	0	0
OG0009605	0	0
OG0009606	0	0
OG0009607	0	0
OG0009608	0	0
OG0009609	0	0
OG0009610	0	0
OG0009611	0	0
OG0009612	0	0
OG0009613	0	0
OG0009614	0	0
OG0009615	0	0
OG0009616	0	0
OG0009617	0	0
OG0009618	0	0
OG0009619	0	0
OG0009620	0	0
OG0009621	0	0
OG0009622	0	0
OG0009623	0	0
OG0009624	0	0
OG0009625	0	0
OG0009626	0	0
OG0009627	0	0
OG0009628	0	0
OG0009629	1	1
OG0009630	0	0
OG0009631	0	0
OG0009632	0	0
OG0009633	0	0
OG0009634	0	0
OG0009635	0	0
OG0009636	0	0
OG0009637	0	0
OG0009638	0	0
OG0009639	0	0
OG0009640	0	0
OG0009641	0	0
OG0009642	0	0
OG0009643	0	0
OG0009644	0	0
OG0009645	0	0
OG0009646	0	0
OG0009647	0	0
OG0009648	0	0
OG0009649	0	0
OG0009650	0	0
OG0009651	0	0
OG0009652	0	0
OG0009653	0	0
OG0009654	0	0
OG0009655	0	0
OG0009656	0	0
OG0009657	0	0
OG0009658	0	0
OG0009659	0	0
OG0009660	0	0
OG0009661	0	0
OG0009662	0	0
OG0009663	0	0
OG0009664	0	0
OG0009665	0	0
OG0009666	0	0
OG0009667	0	0
OG0009668	0	0
OG0009669	0	0
OG0009670	0	0
OG0009671	0	0
OG0009672	1	1
OG0009673	0	0
OG0009674	1	1
OG0009675	0	0
OG0009676	0	0
OG0009677	0	0
OG0009678	0	0
OG0009679	0	0
OG0009680	0	0
OG0009681	0	0
OG0009682	2	2
OG0009683	0	0
OG0009684	0	0
OG0009685	0	0
OG0009686	0	0
OG0009687	0	0
OG0009688	0	0
OG0009689	0	0
OG0009690	0	0
OG0009691	2	2
OG0009692	1	1
OG0009693	0	0
OG0009694	0	0
OG0009695	0	0
OG0009696	0	0
OG0009697	0	0
OG0009698	0	0
OG0009699	0	0
OG0009700	0	0
OG0009701	0	0
OG0009702	0	0
OG0009703	0	0
OG0009704	0	0
OG0009705	0	0
OG0009706	0	0
OG0009707	1	1
OG0009708	0	0
OG0009709	0	0
OG0009710	2	2
OG0009711	0	0
OG0009712	0	0
OG0009713	0	0
OG0009714	0	0
OG0009715	0	0
OG0009716	0	0
OG0009717	0	0
OG0009718	0	0
OG0009719	0	0
OG0009720	0	0
OG0009721	0	0
OG0009722	0	0
OG0009723	0	0
OG0009724	1	1
OG0009725	0	0
OG0009726	0	0
OG0009727	0	0
OG0009728	0	0
OG0009729	0	0
OG0009730	0	0
OG0009731	0	0
OG0009732	0	0
OG0009733	0	0
OG0009734	0	0
OG0009735	0	0
OG0009736	0	0
OG0009737	0	0
OG0009738	0	0
OG0009739	0	0
OG0009740	0	0
OG0009741	0	0
OG0009742	1	1
OG0009743	0	0
OG0009744	0	0
OG0009745	0	0
OG0009746	0	0
OG0009747	0	0
OG0009748	0	0
OG0009749	0	0
OG0009750	0	0
OG0009751	0	0
OG0009752	0	0
OG0009753	0	0
OG0009754	0	0
OG0009755	0	0
OG0009756	0	0
OG0009757	0	0
OG0009758	0	0
OG0009759	0	0
OG0009760	0	0
OG0009761	0	0
OG0009762	0	0
OG0009763	0	0
OG0009764	0	0
OG0009765	0	0
OG0009766	0	0
OG0009767	2	2
OG0009768	0	0
OG0009769	0	0
OG0009770	0	0
OG0009771	0	0
OG0009772	0	0
OG0009773	0	0
OG0009774	0	0
OG0009775	0	0
OG0009776	0	0
