Master.Protein.Accessions,ID,Expal4.Quality.Tier.Quality.Tier,Expal4.prot.profile.stdev,Expal4.prot.aggv.dist.mean,Expal4.prot.aggv.dist.max,Expal4.prot.nb.feats,Expal4.prot.mean.SPS.MM,Expal4.PCA.Dim.1,Expal4.PCA.Dim.2,Expal4.PCA.Dim.3,Expal4.tSNE.Dim.1,Expal4.tSNE.Dim.2,Expal4.tSNE.2D.p40.Dim.1,Expal4.tSNE.2D.p40.Dim.2,Expal4.tSNE.3D.p40.Dim.1,Expal4.tSNE.3D.p40.Dim.2,Expal4.tSNE.3D.p40.Dim.3,Expal4.umap.Dim.1,Expal4.umap.Dim.2,Expal4.umap.3D.Dim.1,Expal4.umap.3D.Dim.2,Expal4.umap.3D.Dim.3,Expal4.126,Expal4.127N,Expal4.127C,Expal4.130C,Expal4.131N,Expal4.131C,Expal4.132N,Expal4.132C,Expal4.133N,Expal4.133C,Expal4.134N,Expal4.134C,XP,pepSize,XM,geneID,gene_coords,LOC,HumanGene,signalP,Pfam,KEGG,Panther,refseq_desc,AIP,KXJ_pepSize
KXJ25971.1,Host,tier1,0.073014218,NA,NA,1,70,-4.067314236,0.5125476338988153,-1.802020513,0.9224694215979744,-90.47279317,40.970959392341314,-110.0513464,122.05696055902574,34.43408395539938,23.529062984502023,-0.354904506,6.563905803046173,-1.201941156,-1.592595715,5.313698964,0.23216768059061219,0.1593875969840968,0.067184551,0.034000148471964635,0.036788986761268204,0.013323715088574477,0.008841085,0.033401125,0.10723535133765409,0.17432336665853462,0.10848060718895358,0.024865786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KXJ25976.1,Host,tier1,0.049017451,0.21138966756953215,0.38382813661179843,9,80,-2.630607941,2.047852571739112,-0.02039707,-40.43879218,-65.68611774,-28.2101361,-110.4423279,90.95544174,-13.11058229,93.85310990283674,1.8391767752168269,4.813856967447335,-0.740846883,1.0779263785853495,4.811466447274151,0.06393359,0.11572951570603807,0.075413184,0.062606569,0.092008077,0.032210870811673994,0.031081978,0.052265916024378564,0.12740853089769724,0.17793663270968776,0.14483293904389458,0.024572197,XP_020904774.1,245,XM_021049115.2,110243058,NW_018386383.1:604479-606567,LOC110243058,RPS6,-,Ribosomal_S6e(1),"K02991:RP-S6e,_RPS6;_small_subunit_ribosomal_protein_S6e",PTHR11502::40S_RIBOSOMAL_PROTEIN_S6,40S_ribosomal_protein_S6,AIPGENE13012,245
KXJ25978.1,Host,tier1,0.032537455,0.20111867302344152,0.38441748591400415,17,79.62962962962963,-2.087251173,0.25911133579068085,0.6199831630347612,-15.24528027,-56.35775539,9.040208458610497,-87.81725676,90.68468843227667,-4.865671649,39.647734328817535,0.1960812289956131,4.303542350677126,-1.156510114,-0.124894516,3.8226080948198895,0.10371600748459438,0.071546403,0.12147016073738351,0.1108556623201489,0.078210265,0.048378394,0.048329762282672675,0.067615448,0.088766216,0.11171888838473575,0.12556101987901896,0.023831772,XP_028516075.1,1328,XM_028660274.1,110243164,NW_018386383.1:427098-437868,LOC110243164,PDIA3,SP(Sec/SPI),"Thioredoxin(4),Thioredoxin_6(1)","K08056:PDIA3,_GRP58;_protein_disulfide-isomerase_A3_[EC:5.3.4.1]",PTHR18929:SF45::PROTEIN_DISULFIDE-ISOMERASE,-,AIPGENE12999,490
KXJ25985.1,Host,tier1,0.052567426,0.2341654990076042,0.33112557783973584,3,73.33333333333333,-2.151399899,-1.722246287,-1.281356722,13.12655447238293,-82.01261986,68.80642103697579,-107.0674808,99.66795885555291,33.97576841188363,-7.778983326,-1.225292293,6.666392887890384,-1.575216133,-2.393468695,4.758580345094993,0.23199901204002077,0.13630174197410372,0.085546015,0.069191684,0.050450127051087146,0.062726246,0.049377614,0.055623569887869886,0.057583931,0.051028709510353557,0.072327819,0.07784353,XP_020904911.1,1119,XM_021049252.2,110243180,NW_018386383.1:582714-591372,LOC110243180,UPF1,-,"ResIII(1),UPF1_1B_dom(1),AAA_11(2),AAA_12(1),AAA_19(1),AAA_30(1),UPF1_Zn_bind(1)","K14326:UPF1,_RENT1;_regulator_of_nonsense_transcripts_1_[EC:3.6.4.13_5.6.2.3]",PTHR10887:SF499::HELICASE_ATP-BINDING_DOMAIN-CONTAINING_PROTEIN,regulator_of_nonsense_transcripts_1,AIPGENE13041,1119
KXJ25991.1,Host,tier1,0.04959976,0.11879947471593523,0.11879947471593523,2,80,-3.253638471,-0.529327562,-0.047208629,11.559930398984466,-62.99858218,53.60541687694435,-83.62132248,115.02374898678339,3.1942083484787007,12.964386295033265,-1.143378872,5.382256733614881,-2.136191258,-0.987402801,4.563847674627242,0.1372933868369149,0.12921795789676127,0.17911295385022397,0.078972122,0.055466703,0.030393318703524005,0.025620229681602547,0.045025628155155054,0.089416695,0.090256405,0.11440465047742593,0.024819948688800993,XP_020904927.1,408,XM_021049268.2,110243189,NW_018386383.1:618850-624833,LOC110243189,HNRNPK,-,KH_1(3),K12886:HNRNPK;_heterogeneous_nuclear_ribonucleoprotein_K,PTHR10288:SF308::HETEROGENEOUS_NUCLEAR_RIBONUCLEOPROTEIN_K,heterogeneous_nuclear_ribonucleoprotein_K,AIPGENE13025,462
KXJ25995.1,Host,tier1,0.083606788,0.16162265026600683,0.16162265026600683,2,73.33333333333333,-4.238649537,2.524129240830659,-2.056530103,-44.82258193,-60.25926308,-35.21760317,-103.0558788,84.21691533430747,1.0431504543438068,99.96663597518938,2.443096375973382,4.670112677280471,-0.188269337,1.3479019117229054,5.0061969380533995,0.11592234443299382,0.12551417560794437,0.037993786297069815,0.018677582,0.018394336181066232,0.012617058422994055,0.012832168184196364,0.040881765,0.11187277286517752,0.2813731232488125,0.18319962183832972,0.040721266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KXJ26004.1,Host,tier1,0.057990082424734295,0.093218712,0.1180312548820516,4,78,-3.045913839,1.2912692128077619,-0.802418471,-6.887488236,-79.92702111,37.84520269547526,-115.9054696,109.16250184231538,39.74223996484086,29.08898151301674,-0.021246603,6.398130887067993,-0.706834557,-1.469645198,5.049103676244229,0.20896379279959965,0.086307214,0.058144557,0.056390685620675327,0.068931182,0.028651683,0.023464238,0.042540724037250274,0.12748576761107833,0.1299716088168665,0.1448470400282897,0.024301506524140183,XP_020904788.1,202,XM_021049129.2,110243070,NW_018386383.1:855459-857319,LOC110243070,-,SP(Sec/SPI),Pro_isomerase(1),"K03768:PPIB,_ppiB;_peptidyl-prolyl_cis-trans_isomerase_B_(cyclophilin_B)_[EC:5.2.1.8]",PTHR11071:SF378::PEPTIDYL-PROLYL_CIS-TRANS_ISOMERASE,peptidyl-prolyl_cis-trans_isomerase_B,AIPGENE12962,202
KXJ26026.1,Host,tier1,0.051987389,0.1421717319817699,0.1421717319817699,2,75,-2.691794062,-1.358010564,0.9178548733388174,8.824842476,-72.13702612,56.91323344134622,-92.40748596,104.44556440269612,17.92593855843736,6.703230987875455,-1.136766947,5.859703235072045,-1.824164036,-1.645322866,4.550716341203437,0.18055385017849496,0.12317170152028092,0.13252815443262192,0.1396595296083851,0.074346889,0.028961514831379584,0.031010608006321716,0.033374821,0.076352254,0.041654008,0.10553564597065668,0.032851024,XP_028515996.1,494,XM_028660195.1,110242770,NW_018386297.1:888820-893725,LOC110242770,CPQ,-,Peptidase_M28(1),K01302:CPQ;_carboxypeptidase_Q_[EC:3.4.17.-],PTHR12053::PROTEASE_FAMILY_M28_PLASMA_GLUTAMATE_CARBOXYPEPTIDASE-RELATED,carboxypeptidase_Q,AIPGENE6432,480
KXJ26032.1,Host,tier1,0.04179972,0.20847253284195003,0.3444453849395493,7,80,-1.634892833,0.5345530492420415,1.546987685235056,1.6264051067463026,-39.35345663,29.50552702477844,-50.99711245,86.94879203678477,-32.22690884,29.020381221571274,-0.598031169,3.3709900417145717,-2.003629358,0.37145153169995915,3.2203977601315987,0.03366217,0.04795034,0.1711728747960562,0.13089724251942778,0.086223997,0.056223564532430693,0.049308394640771115,0.078925402,0.10762761982779413,0.096428807,0.10632347414688367,0.035256113,XP_020904488.1,236,XM_021048829.2,110242802,NW_018386297.1:756879-782159,LOC110242802,ATP5F1,-,Mt_ATP-synt_B(1),"K02127:ATPeF0B,_ATP5F1,_ATP4;_F-type_H+-transporting_ATPase_subunit_b",PTHR12733::MITOCHONDRIAL_ATP_SYNTHASE_B_CHAIN,"ATP_synthase_F(0)_complex_subunit_B1,_mitochondrial",AIPGENE6438,236
KXJ26034.1,Host,tier1,0.040784213480777376,0.16430742589674124,0.2753490072017499,6,78.33333333333333,-2.514686858,1.0817937166611127,0.6545685302229718,-22.37291474,-54.76164357,3.0618139693061224,-69.57159056,70.56573047,-6.714798229,45.80481930310588,0.6185215237304718,4.033300228624549,-0.82181312,0.21287161485708772,3.8200081683880587,0.078889571,0.079645692,0.12593678060673597,0.10086627997141571,0.067313152,0.038155049,0.041192119,0.05993335,0.12011382806122754,0.092247135,0.16737320242866507,0.028333840642592856,XP_020904493.1,801,XM_021048834.2,110242804,NW_018386297.1:592269-621961,LOC110242804,-,-,"cNMP_binding(2),Pkinase(1),PK_Tyr_Ser-Thr(1)",K07376:PRKG1;_cGMP-dependent_protein_kinase_1_[EC:2.7.11.12],PTHR24353:SF130::SUBFAMILY_NOT_NAMED,cGMP-dependent_protein_kinase_1_isoform_X1,AIPGENE6447,801
KXJ26062.1,Host,tier1,0.045639666,0.32812544731966475,0.32812544731966475,2,85,-2.830537559,2.1765846202376435,-1.011679934,-31.88977911,-62.61952435,-15.32449145,-98.20418412,91.01571764738046,15.233145082229246,57.471649962601916,1.0581213507813914,4.729798383210271,-0.442804097,0.012922961544777678,4.463107589,0.12806843096145562,0.076463203,0.088109485,0.037582175,0.04351918,0.038578095,0.035938256,0.068398599,0.15556783074628705,0.1402551076770986,0.13856768715023354,0.048951949203397224,XP_020904442.1,335,XM_021048783.2,110242761,NW_018386297.1:673036-680394,LOC110242761,-,-,HAD_2(1),-,PTHR43434::PHOSPHOGLYCOLATE_PHOSPHATASE,-,AIPGENE6449,335
KXJ26074.1,Host,tier1,0.032460754,0.094036435,0.094036435,2,75,-1.805315203,0.4681137977573161,0.30080636377864434,-8.871780255,-62.40821753,23.25504756027875,-82.28525024,76.59456020680823,11.932113212464472,28.38161013062883,0.095815994,4.597524930325131,-0.773899366,-0.637254283,3.6598362172588796,0.12914210807824394,0.067731849,0.082092071,0.10147315496771497,0.078375218,0.051270562,0.051045981644130024,0.066819413,0.10098122699906276,0.066602485,0.15344191745878077,0.051024012,XP_028515986.1,1187,XM_028660185.1,110242790,NW_018386297.1:806107-841871,LOC110242790,SEC31A,-,"Sec16_C(1),WD40(2)",K14005:SEC31;_protein_transport_protein_SEC31,PTHR13923:SF23::PROTEIN_TRANSPORT_PROTEIN_SEC31A,protein_transport_protein_Sec31A,AIPGENE6445,1123
KXJ26119.1,Host,tier1,0.1030453246720552,NA,NA,1,90,-3.858915705,2.608870749545574,-0.100351358,-55.79716119,-48.8294967,-56.76278099,-89.99350533,63.59638737200685,11.686490272823118,104.46874762639209,2.8880274807018633,3.6928595397947417,0.7607540596690754,1.4605064943018498,4.5862960665778605,0.042477972,0.056015350259889476,0.061685301,0.078860092,0.033378519,0.029154996380031852,0.031181972677387804,0.013524059,0.090145777,0.1502544604559314,0.3882228929072623,0.025098608,XP_028515891.1,794,XM_028660090.1,110242456,NW_018386199.1:874111-888653,LOC110242456,-,-,"CH(2),Spectrin(1)",-,PTHR11915::SPECTRIN/FILAMIN_RELATED_CYTOSKELETAL_PROTEIN,utrophin,AIPGENE15804,728
KXJ26127.1,Host,tier1,0.047321519206017314,0.12842942519673295,0.2261404160062834,7,77.14285714285714,-2.95601278,-0.70755663,0.5035922720943126,5.25437989,-66.92812905,48.103337799673575,-87.62423095,106.6558410692937,4.6679760443639156,17.531574332213193,-0.746275005,5.426008634531106,-1.840155495,-0.976127032,4.571504534260075,0.13227454294908142,0.16351183889644966,0.11864622961345643,0.111748703,0.077066056,0.021003364566743496,0.017313428220944095,0.035795217,0.083008027,0.074010213,0.12233297864904452,0.043289402,XP_020904097.1,218,XM_021048438.1,110242455,NW_018386199.1:766566-772837,LOC110242455,RPL13A,-,Ribosomal_L13(1),"K02872:RP-L13Ae,_RPL13A;_large_subunit_ribosomal_protein_L13Ae",PTHR11545:SF3::60S_RIBOSOMAL_PROTEIN_L13A,60S_ribosomal_protein_L13a,AIPGENE15816,203
KXJ26132.1,Host,tier1,0.067091636,NA,NA,1,70,-3.16515271,-1.693130137,-0.41445628,17.40879946781059,-78.26970103,71.95130976150085,-99.13770133,116.34381720173724,22.132472300789992,-8.669145048,-1.480189077,6.464133376071986,-2.066091285,-2.082592419,5.049304729158191,0.2328249823020948,0.10676599661879584,0.1864403922316733,0.072542652,0.076034784,0.020259216,0.017042382990188423,0.050218174,0.054798988560638515,0.10155645509920175,0.068824777,0.012691199282222721,XP_020904113.1,427,XM_021048454.2,110242467,NW_018386199.1:645616-648044,LOC110242467,CDADC1,-,"dCMP_cyt_deam_1(2),MafB19-deam(1)",-,PTHR11086:SF14::CYTIDINE_AND_DCMP_DEAMINASE_DOMAIN-CONTAINING_PROTEIN_1,cytidine_and_dCMP_deaminase_domain-containing_protein_1,AIPGENE15792,427
KXJ26136.1,Host,tier1,0.047759763411994824,NA,NA,1,70,-2.782062757,-1.053161951,-1.112140328,7.229296745463057,-77.40082511,57.290870028290044,-102.5990551,110.6003501782646,28.901967873719254,4.403097443746237,-0.98187841,6.263685615100784,-1.681204953,-1.828631973,4.912581330296563,0.18475998025226492,0.1596146822680528,0.1209725263490963,0.055698458976784715,0.052062401645819066,0.041075338,0.038845315,0.059739361,0.073835617,0.088939671,0.077918956,0.046537692,XP_020904049.1,429,XM_021048390.2,110242410,NW_018386199.1:194873-203359,LOC110242410,RBBP4,-,"WD40(5),CAF1C_H4-bd(1)","K10752:RBBP4,_HAT2,_CAF1,_MIS16;_histone-binding_protein_RBBP4",PTHR22850:SF90::HISTONE-BINDING_PROTEIN_RBBP4,histone-binding_protein_RBBP7,AIPGENE15806,429
KXJ26142.1,Host,tier1,0.085315455,0.17847092920828103,0.17847092920828103,2,80,-2.171245871,-3.83318615,3.4404992209997998,24.759443994172475,-41.63638258,62.61238001366355,-39.03799532,96.59879269951287,-36.52528559,-6.945302326,-2.308175711,3.9351256753551715,-3.351184498,-0.686563578,3.3543824557757045,0.09150958,0.1444226722385415,0.24584748221510716,0.24253223372753102,0.099749348,0.035808209620349904,0.024632852041654045,0.021563106835169724,0.022786974,0.011898744870507554,0.020016945637626966,0.03923185,XP_020904104.1,414,XM_021048445.2,110242461,NW_018386199.1:719519-720777,LOC110242461,-,SP(Sec/SPI),GDA1_CD39(1),"K01510:ENTPD1_3_8,_CD39;_apyrase_[EC:3.6.1.5]",PTHR11782:SF3::NUCLEOSIDE-DIPHOSPHATASE_MIG-23,ectonucleoside_triphosphate_diphosphohydrolase_1,AIPGENE15799,360
KXJ26158.1,Host,tier2,0.053237015209348836,NA,NA,1,60,-0.607853996,-1.38510899,2.7439777825856306,8.410814731,-37.72712365,35.007156128900675,-43.91337598,82.55131581580935,-35.12385546,19.08654887071818,-1.251273627,3.403788391697486,-2.475498418,-0.038230097,3.027295151428861,0.048222461,0.052189222,0.18430811378053727,0.18197134443721527,0.13994369810573265,0.067356233,0.043304993368844746,0.062663751,0.062022181539515595,0.054390897,0.039990664,0.06363644,XP_020904110.1,722,XM_021048451.2,110242466,NW_018386199.1:665699-675421,LOC110242466,-,-,PTR2(2),-,PTHR11654:SF595::SOLUTE_CARRIER_FAMILY_15_MEMBER_2,solute_carrier_family_15_member_2-like_isoform_X1,AIPGENE15823,724
KXJ26168.1,Host,tier1,0.047608889840131514,0.28516505600458886,0.3649800402745823,4,77.5,-1.851101619,0.7174709516206603,1.2323576953985096,2.2531828399961475,-40.84800736,32.13876823838167,-52.03736769,94.07960713380307,-32.57011115,28.953834960984693,-0.596770267,3.626311107862877,-2.082539658,0.34674384743407494,3.5580281675210355,0.019277170890168612,0.040292678,0.18824326351174112,0.11436980086881471,0.075340552,0.056718563065986716,0.064704948,0.070856897,0.10206981774569047,0.11974903893457942,0.1182811818058518,0.030096088427658877,XP_020904106.1,220,XM_021048447.2,110242463,NW_018386199.1:175031-186789,LOC110242463,ATP5O,-,OSCP(1),"K02137:ATPeF0O,_ATP5O,_ATP5;_F-type_H+-transporting_ATPase_subunit_O","PTHR11910:SF1::ATP_SYNTHASE_SUBUNIT_O,_MITOCHONDRIAL","ATP_synthase_subunit_O,_mitochondrial",AIPGENE15812,200
KXJ26171.1,Host,tier1,0.07997383,NA,NA,1,70,-1.051161214,0.5837377337470573,3.4710505351466248,-27.50339726,-24.66867929,-13.38503251,-45.79044086,55.31887445804976,-45.18388043,45.637526162399375,-0.371989366,2.450248266857523,-1.744032856,1.0514675082439329,2.5027484916220164,0.037805592893814514,0.018726246792328097,0.044465505,0.2357638738696946,0.12045185702883074,0.058065931,0.072453402,0.038638964,0.07122535,0.047364135,0.2497568411007132,0.005282301,XP_020903667.1,288,XM_021048008.2,110242065,NW_018386106.1:638929-641742,LOC110242065,-,SP(Sec/SPI),Cyclase(1),-,PTHR31118:SF12::CYCLASE-LIKE_PROTEIN_2,-,AIPGENE3422,288
KXJ26179.1,Host,tier1,0.0867511,NA,NA,1,70,-4.023927535,-3.193880182,-1.322057616,24.402423050085012,-76.01917481,80.20883555651905,-88.39716159,128.39171663257446,20.11501058122147,-12.40632546,-2.062082944,6.309703365869213,-2.688594592,-1.961108643,5.224883202501111,0.23376735405338636,0.21587020251914688,0.22900239144728504,0.050130439321195465,0.024673052,0.022376638032310346,0.026019306,0.034083769615374966,0.040468749124631255,0.046688951,0.048214224673339634,0.028704922527429424,XP_020903665.1,317,XM_021048006.2,110242063,NW_018386106.1:311766-317336,LOC110242063,COPS6,-,"MitMem_reg(1),JAB(1)","K12179:COPS6,_CSN6;_COP9_signalosome_complex_subunit_6",PTHR10540:SF8::COP9_SIGNALOSOME_COMPLEX_SUBUNIT_6,COP9_signalosome_complex_subunit_6,AIPGENE3441,317
KXJ26183.1,Host,tier1,0.063802895,0.2541885885034088,0.47225186200869934,5,80,-3.733689768,-0.474957984,-1.099071557,0.909114701,-84.31174366,52.24808459643444,-117.5164653,115.50790474977865,34.87570893904482,15.752891926089807,-0.546760697,6.667468626,-1.222753351,-1.829003641,5.308570773379717,0.2170093430352849,0.14792336498151998,0.11757775903706134,0.053355349032066846,0.043320032,0.019738744,0.019056026,0.041465765,0.084629621,0.088745938,0.1510630459105574,0.016115012594613325,XP_020903670.2,319,XM_021048011.2,110242069,NW_018386106.1:886606-890189,LOC110242069,ESD,-,"Esterase(1),Peptidase_S9(1)","K01070:frmB,_ESD,_fghA;_S-formylglutathione_hydrolase_[EC:3.1.2.12]",PTHR10061::S-FORMYLGLUTATHIONE_HYDROLASE,S-formylglutathione_hydrolase,AIPGENE3360,319
KXJ26194.1,Host,tier1,0.07184036,0.07325384,0.07325384,2,85,-3.460637185,-2.181432005,-0.836086956,20.433094841004817,-82.31277813,78.22892632270603,-98.89512191,124.83091402422639,29.40320974,-8.155101891,-1.730086947,6.880712823779322,-2.179701777,-2.364482582,5.357508957362187,0.2524781385693781,0.17267910218901633,0.15199555797966924,0.073592283,0.051649018,0.026874760692314204,0.022563959508744933,0.036694483,0.056873099357568985,0.058457693,0.075493679,0.020648224717016148,XP_020903631.2,585,XM_021047972.2,110242039,NW_018386106.1:570160-577526,LOC110242039,GK,-,"FGGY_C(1),FGGY_N(1)","K00864:glpK,_GK;_glycerol_kinase_[EC:2.7.1.30]",PTHR10196:SF69::GLYCEROL_KINASE,glycerol_kinase_isoform_X1,AIPGENE3348,627
KXJ26200.1,Host,tier2,0.054562274,0.10928877203897772,0.10928877203897772,2,55,-0.916040242,0.0357947,3.297201851939572,-20.75927834,-23.24259453,-1.342160718,-40.3734821,57.18588056073203,-43.78834567,34.863845938106806,-0.807497328,2.4898077654603403,-2.114906398,0.7712988890154762,2.361043623005912,0.030066176279147722,0.047714962,0.078254736,0.23471999053474368,0.1171292571965714,0.050148941,0.044745168188581125,0.053851430378209525,0.086343225,0.086598829,0.10833610805851278,0.062091177,XP_020903683.1,189,XM_021048024.2,110242080,NW_018386106.1:263356-266930,LOC110242080,-,SP(Sec/SPI),-,-,-,-,AIPGENE3377,189
KXJ26206.1,Host,tier1,0.050892705180850234,0.14583207290871972,0.2721985809153444,6,75.71428571428571,-3.028828636,1.9791103162372676,-0.315019435,-36.51179498,-59.56419514,-22.42984902,-96.75530884,78.78505807279981,5.020246362757491,78.63716150516741,1.3538754319154638,4.456558581835857,-0.386918396,0.47132842500014505,4.439030605076537,0.092930945,0.080674149,0.10438060243353132,0.058608974,0.059801551720960425,0.030097288380440883,0.030847178087896117,0.063481307,0.12895632047201327,0.15874009408271292,0.17550616223581675,0.015975428320318515,XP_020903612.1,435,XM_021047953.2,110242022,NW_018386106.1:205766-209183,LOC110242022,-,-,-,-,PTHR14241:SF31::SEPTIN-TYPE_G_DOMAIN-CONTAINING_PROTEIN,-,AIPGENE3382,435
KXJ26213.1,Host,tier1,0.038703779224458446,0.16634353785322936,0.2746568750549187,5,80,-1.21614468,0.8071624948457097,0.35724082037194965,-17.91965084,-45.56153394,-1.092288204,-72.98698762,82.45552593121877,-20.4952128,49.52742935956709,0.4552850201614751,3.290122078127396,-1.198563738,0.622853721,3.3305737966771343,0.031903493,0.046685958,0.11959484496078347,0.091971461,0.089036514,0.075402643,0.052086679,0.10349403240947269,0.078973604,0.17114491178173669,0.09749965,0.042206209,XP_020903625.1,280,XM_021047966.1,110242033,NW_018386106.1:523248-527284,LOC110242033,ATP1B1,-,Na_K-ATPase(1),"K01540:ATP1B,_CD298;_sodium/potassium-transporting_ATPase_subunit_beta",PTHR11523::SODIUM/POTASSIUM-DEPENDENT_ATPASE_BETA_SUBUNIT,sodium/potassium-transporting_ATPase_subunit_beta-1,AIPGENE3388,280
KXJ26218.1,Host,tier1,0.079321217,NA,NA,1,80,-3.252843104,-3.071276552,-0.670690653,23.352800286539438,-61.78675526,71.59620861049318,-68.05418066,120.16312482114363,-22.12275204,0.5866686966549536,-2.048671393,5.3135914172403576,-2.97122861,-1.122012153,4.562465771803538,0.17515488159046663,0.15887073298249849,0.27967909011532033,0.056611794,0.048334817,0.043422913,0.014143271082843164,0.059773177,0.033996435,0.059487199,0.031855347923484136,0.038670341,XP_020903697.1,136,XM_021048038.2,110242090,NW_018386106.1:246705-247680,LOC110242090,-,SP(Sec/SPI),Resistin(1),K13438:RETN;_resistin,PTHR21101::RESISTIN,-,AIPGENE3352,136
KXJ26221.1,Host,tier1,0.025856882347644293,NA,NA,1,70,-1.574314144,0.30652883020852767,0.11950589478175283,-15.75165747,-51.03166654,1.0924687443201424,-81.61721808,87.13446846121171,-11.91696081,47.54546897588231,0.2570448998546384,3.8584553998096487,-1.169496864,0.20937622320166582,3.5381944779840264,0.077843236,0.070570634,0.10835197978922782,0.09656247,0.072016239,0.059501768,0.060172743,0.095220401,0.079162761,0.13841374903133602,0.099690176,0.042493843,XP_020903675.1,379,XM_021048016.1,110242073,NW_018386106.1:229565-237156,LOC110242073,-,-,"Pyr_redox(1),Pyr_redox_2(1)",K22745:AIFM2;_apoptosis-inducing_factor_2,PTHR43735:SF3::FERROPTOSIS_SUPPRESSOR_PROTEIN_1,apoptosis-inducing_factor_2,AIPGENE3444,379
KXJ26229.1,Host,tier1,0.058044647,NA,NA,1,70,-3.656438837,0.017696857,-0.408727387,-3.018697791,-80.77077736,43.17243525719193,-116.0478569,108.5292667345135,35.93079452435101,21.618876787048965,-0.205607847,6.439667460034295,-0.949655539,-1.566151844,5.135099133157613,0.1867074485158555,0.12179384478614769,0.11961087281356025,0.080932213,0.041986334,0.021008882,0.014841397,0.042998047398003364,0.097995578,0.092660123,0.16482551708102586,0.014639742253015219,XP_020903696.1,325,XM_021048037.2,110242089,NW_018386106.1:128259-131549,LOC110242089,ATG3,-,Autophagy_act_C(1),K08343:ATG3;_ubiquitin-like-conjugating_enzyme_ATG3,PTHR12866:SF2::UBIQUITIN-LIKE-CONJUGATING_ENZYME_ATG3,ubiquitin-like-conjugating_enzyme_ATG3,AIPGENE3389,325
