Orthogroup	aip_longest_isoforms	nvec_longest_isoform	spis_longest_isoform_marker	xenia_longest_isoforms
OG0023123			XP_022805872.1	
OG0023124			XP_022805873.1	
OG0023125			XP_022805883.1	
OG0023126			XP_022805894.1	
OG0023127			XP_022805895.1	
OG0023128			XP_022805897.1	
OG0023129			XP_022805899.1	
OG0023130			XP_022805905.1	
OG0023131			XP_022805918.1	
OG0023132			XP_022805926.1	
OG0023133			XP_022805931.1	
OG0023134			XP_022805934.1	
OG0023135			XP_022805935.1	
OG0023136			XP_022805940.1	
OG0023137			XP_022805954.1	
OG0023138			XP_022805963.1	
OG0023139			XP_022805975.1	
OG0023140			XP_022805978.1	
OG0023141			XP_022806024.1	
OG0023142			XP_022806027.1	
OG0023143			XP_022806045.1	
OG0023144			XP_022806046.1	
OG0023145			XP_022806050.1	
OG0023146			XP_022806053.1	
OG0023147			XP_022806055.1	
OG0023148			XP_022806056.1	
OG0023149			XP_022806062.1	
OG0023150			XP_022806076.1	
OG0023151			XP_022806129.1	
OG0023152			XP_022806144.1	
OG0023153			XP_022806175.1	
OG0023154			XP_022806191.1	
OG0023155			XP_022806222.1	
OG0023156			XP_022806228.1	
OG0023157			XP_022806259.1	
OG0023158			XP_022806278.1	
OG0023159			XP_022806309.1	
OG0023160			XP_022806314.1	
OG0023161			XP_022806348.1	
OG0023162			XP_022806356.1	
OG0023163			XP_022806365.1	
OG0023164			XP_022806367.1	
OG0023165			XP_022806382.1	
OG0023166			XP_022806397.1	
OG0023167			XP_022806408.1	
OG0023168			XP_022806413.1	
OG0023169			XP_022806416.1	
OG0023170			XP_022806420.1	
OG0023171			XP_022806424.1	
OG0023172			XP_022806425.1	
OG0023173			XP_022806438.1	
OG0023174			XP_022806443.1	
OG0023175			XP_022806456.1	
OG0023176			XP_022806480.1	
OG0023177			XP_022806504.1	
OG0023178			XP_022806530.1	
OG0023179			XP_022806558.1	
OG0023180			XP_022806579.1	
OG0023181			XP_022806584.1	
OG0023182			XP_022806598.1	
OG0023183			XP_022806602.1	
OG0023184			XP_022806607.1	
OG0023185			XP_022806610.1	
OG0023186			XP_022806623.1	
OG0023187			XP_022806624.1	
OG0023188			XP_022806627.1	
OG0023189			XP_022806630.1	
OG0023190			XP_022806639.1	
OG0023191			XP_022806641.1	
OG0023192			XP_022806642.1	
OG0023193			XP_022806655.1	
OG0023194			XP_022806664.1	
OG0023195			XP_022806676.1	
OG0023196			XP_022806677.1	
OG0023197			XP_022806700.1	
OG0023198			XP_022806701.1	
OG0023199			XP_022806725.1	
OG0023200			XP_022806764.1	
OG0023201			XP_022806766.1	
OG0023202			XP_022806819.1	
OG0023203			XP_022806822.1	
OG0023204			XP_022806847.1	
OG0023205			XP_022806876.1	
OG0023206			XP_022806897.1	
OG0023207			XP_022806898.1	
OG0023208			XP_022806944.1	
OG0023209			XP_022806961.1	
OG0023210			XP_022806971.1	
OG0023211			XP_022807032.1	
OG0023212			XP_022807039.1	
OG0023213			XP_022807067.1	
OG0023214			XP_022807069.1	
OG0023215			XP_022807079.1	
OG0023216			XP_022807093.1	
OG0023217			XP_022807097.1	
OG0023218			XP_022807099.1	
OG0023219			XP_022807114.1	
OG0023220			XP_022807148.1	
OG0023221			XP_022807149.1	
OG0023222			XP_022807157.1	
OG0023223			XP_022807158.1	
OG0023224			XP_022807159.1	
OG0023225			XP_022807176.1	
OG0023226			XP_022807179.1	
OG0023227			XP_022807182.1	
OG0023228			XP_022807206.1	
OG0023229			XP_022807208.1	
OG0023230			XP_022807211.1	
OG0023231			XP_022807216.1	
OG0023232			XP_022807246.1	
OG0023233			XP_022807267.1	
OG0023234			XP_022807296.1	
OG0023235			XP_022807327.1	
OG0023236			XP_022807349.1	
OG0023237			XP_022807356.1	
OG0023238			XP_022807376.1	
OG0023239			XP_022807382.1	
OG0023240			XP_022807417.1	
OG0023241			XP_022807418.1	
OG0023242			XP_022807428.1	
OG0023243			XP_022807443.1	
OG0023244			XP_022807488.1	
OG0023245			XP_022807506.1	
OG0023246			XP_022807519.1	
OG0023247			XP_022807546.1	
OG0023248			XP_022807558.1	
OG0023249			XP_022807559.1	
OG0023250			XP_022807560.1	
OG0023251			XP_022807561.1	
OG0023252			XP_022807586.1	
OG0023253			XP_022807601.1	
OG0023254			XP_022807604.1	
OG0023255			XP_022807608.1	
OG0023256			XP_022807626.1	
OG0023257			XP_022807633.1	
OG0023258			XP_022807636.1	
OG0023259			XP_022807658.1	
OG0023260			XP_022807663.1	
OG0023261			XP_022807669.1	
OG0023262			XP_022807690.1	
OG0023263			XP_022807697.1	
OG0023264			XP_022807705.1	
OG0023265			XP_022807730.1	
OG0023266			XP_022807733.1	
OG0023267			XP_022807735.1	
OG0023268			XP_022807784.1	
OG0023269			XP_022807791.1	
OG0023270			XP_022807796.1	
OG0023271			XP_022807818.1	
OG0023272			XP_022807823.1	
OG0023273			XP_022807826.1	
OG0023274			XP_022807854.1	
OG0023275			XP_022807868.1	
OG0023276			XP_022807880.1	
OG0023277			XP_022807883.1	
OG0023278			XP_022807888.1	
OG0023279			XP_022807902.1	
OG0023280			XP_022807933.1	
OG0023281			XP_022807935.1	
OG0023282			XP_022807936.1	
OG0023283			XP_022807954.1	
OG0023284			XP_022807985.1	
OG0023285			XP_022808002.1	
OG0023286			XP_022808005.1	
OG0023287			XP_022808019.1	
OG0023288			XP_022808025.1	
OG0023289			XP_022808031.1	
OG0023290			XP_022808040.1	
OG0023291			XP_022808051.1	
OG0023292			XP_022808079.1	
OG0023293			XP_022808107.1	
OG0023294			XP_022808150.1	
OG0023295			XP_022808153.1	
OG0023296			XP_022808175.1	
OG0023297			XP_022808176.1	
OG0023298			XP_022808191.1	
OG0023299			XP_022808224.1	
OG0023300			XP_022808237.1	
OG0023301			XP_022808246.1	
OG0023302			XP_022808259.1	
OG0023303			XP_022808284.1	
OG0023304			XP_022808286.1	
OG0023305			XP_022808293.1	
OG0023306			XP_022808304.1	
OG0023307			XP_022808337.1	
OG0023308			XP_022808381.1	
OG0023309			XP_022808391.1	
OG0023310			XP_022808403.1	
OG0023311			XP_022808404.1	
OG0023312			XP_022808407.1	
OG0023313			XP_022808453.1	
OG0023314			XP_022808492.1	
OG0023315			XP_022808493.1	
OG0023316			XP_022808494.1	
OG0023317			XP_022808495.1	
OG0023318			XP_022808498.1	
OG0023319			XP_022808521.1	
OG0023320			XP_022808522.1	
OG0023321			XP_022808525.1	
OG0023322			XP_022808539.1	
OG0023323			XP_022808543.1	
OG0023324			XP_022808608.1	
OG0023325			XP_022808621.1	
OG0023326			XP_022808630.1	
OG0023327			XP_022808633.1	
OG0023328			XP_022808637.1	
OG0023329			XP_022808641.1	
OG0023330			XP_022808672.1	
OG0023331			XP_022808674.1	
OG0023332			XP_022808700.1	
OG0023333			XP_022808707.1	
OG0023334			XP_022808716.1	
OG0023335			XP_022808734.1	
OG0023336			XP_022808736.1	
OG0023337			XP_022808776.1	
OG0023338			XP_022808782.1	
OG0023339			XP_022808790.1	
OG0023340			XP_022808791.1	
OG0023341			XP_022808794.1	
OG0023342			XP_022808822.1	
OG0023343			XP_022808831.1	
OG0023344			XP_022808832.1	
OG0023345			XP_022808861.1	
OG0023346			XP_022808876.1	
OG0023347			XP_022808893.1	
OG0023348			XP_022808894.1	
OG0023349			XP_022808939.1	
OG0023350			XP_022808943.1	
OG0023351			XP_022808944.1	
OG0023352			XP_022808945.1	
OG0023353			XP_022808951.1	
OG0023354			XP_022808958.1	
OG0023355			XP_022808971.1	
OG0023356			XP_022808999.1	
OG0023357			XP_022809023.1	
OG0023358			XP_022809025.1	
OG0023359			XP_022809037.1	
OG0023360			XP_022809044.1	
OG0023361			XP_022809056.1	
OG0023362			XP_022809061.1	
OG0023363			XP_022809083.1	
OG0023364			XP_022809131.1	
OG0023365			XP_022809135.1	
OG0023366			XP_022809141.1	
OG0023367			XP_022809161.1	
OG0023368			XP_022809216.1	
OG0023369			XP_022809234.1	
OG0023370			XP_022809271.1	
OG0023371			XP_022809274.1	
OG0023372			XP_022809284.1	
OG0023373			XP_022809310.1	
OG0023374			XP_022809341.1	
OG0023375			XP_022809361.1	
OG0023376			XP_022809451.1	
OG0023377			XP_022809452.1	
OG0023378			XP_022809471.1	
OG0023379			XP_022809485.1	
OG0023380			XP_022809487.1	
OG0023381			XP_022809528.1	
OG0023382			XP_022809543.1	
OG0023383			XP_022809569.1	
OG0023384			XP_022809583.1	
OG0023385			XP_022809584.1	
OG0023386			XP_022809590.1	
OG0023387			XP_022809600.1	
OG0023388			XP_022809625.1	
OG0023389			XP_022809626.1	
OG0023390			XP_022809678.1	
OG0023391			XP_022809686.1	
OG0023392			XP_022809691.1	
OG0023393			XP_022809702.1	
OG0023394			XP_022809745.1	
OG0023395			XP_022809818.1	
OG0023396			XP_022809852.1	
OG0023397			XP_022809866.1	
OG0023398			XP_022809874.1	
OG0023399			XP_022809882.1	
OG0023400			XP_022809914.1	
OG0023401			XP_022809953.1	
OG0023402			XP_022809956.1	
OG0023403			XP_022809998.1	
OG0023404			XP_022810024.1	
OG0023405			XP_022810025.1	
OG0023406			XP_022810086.1	
OG0023407			XP_022810087.1	
OG0023408			XP_022810093.1	
OG0023409			XP_022810096.1	
OG0023410			XP_022810097.1	
OG0023411			XP_022810146.1	
OG0023412			XP_022810178.1	
OG0023413			XP_022810202.1	
OG0023414			XP_022810219.1	
OG0023415			XP_022810266.1	
OG0023416			XP_022810273.1	
OG0023417			XP_022810288.1	
OG0023418			XP_022810317.1	
OG0023419			XP_022810320.1	
OG0023420			XP_022810334.1	
OG0023421			XP_022810338.1	
OG0023422			XP_022810356.1	
OG0023423			XP_022810358.1	
OG0023424			XP_022810368.1	
OG0023425			XP_022810383.1	
OG0023426			XP_022810384.1	
OG0023427			XP_022810387.1	
OG0023428			XP_022810410.1	
OG0023429			XP_022810411.1	
OG0023430			XP_022810412.1	
OG0023431			XP_022810422.1	
OG0023432			XP_022810444.1	
OG0023433			XP_022810467.1	
OG0023434			XP_022810484.1	
OG0023435			XP_022810490.1	
OG0023436			XP_022810510.1	
OG0023437			XP_022810587.1	
OG0023438			XP_022810604.1	
OG0023439			XP_022810615.1	
OG0023440			XP_022810620.1	
OG0023441			XP_022810630.1	
OG0023442			XP_022810631.1	
OG0023443			XP_022810645.1	
OG0023444			XP_022810648.1	
OG0023445			YP_002149702.1	
OG0023446			YP_002149703.1	
OG0023447			YP_002149705.1	
OG0023448			YP_002149707.1	
OG0023449			YP_002149710.1	
OG0023450			YP_002149712.1	
OG0023451				Xe_000014-T1
OG0023452				Xe_000027-T1
OG0023453				Xe_000033-T1
OG0023454				Xe_000074-T1
OG0023455				Xe_000093-T1
OG0023456				Xe_000097-T1
OG0023457				Xe_000108-T1
OG0023458				Xe_000123-T1
OG0023459				Xe_000176-T1
OG0023460				Xe_000193-T1
OG0023461				Xe_000194-T1
OG0023462				Xe_000195-T1
OG0023463				Xe_000196-T1
OG0023464				Xe_000199-T1
OG0023465				Xe_000200-T1
OG0023466				Xe_000214-T1
OG0023467				Xe_000215-T1
OG0023468				Xe_000217-T1
OG0023469				Xe_000219-T1
OG0023470				Xe_000220-T1
OG0023471				Xe_000221-T1
OG0023472				Xe_000222-T1
OG0023473				Xe_000225-T1
OG0023474				Xe_000242-T1
OG0023475				Xe_000257-T1
OG0023476				Xe_000264-T1
OG0023477				Xe_000282-T1
OG0023478				Xe_000283-T1
OG0023479				Xe_000285-T1
OG0023480				Xe_000297-T1
OG0023481				Xe_000298-T1
OG0023482				Xe_000301-T1
OG0023483				Xe_000307-T1
OG0023484				Xe_000324-T1
OG0023485				Xe_000325-T1
OG0023486				Xe_000332-T1
OG0023487				Xe_000333-T1
OG0023488				Xe_000335-T1
OG0023489				Xe_000339-T1
OG0023490				Xe_000340-T1
OG0023491				Xe_000341-T1
OG0023492				Xe_000343-T1
OG0023493				Xe_000357-T1
OG0023494				Xe_000362-T1
OG0023495				Xe_000376-T1
OG0023496				Xe_000381-T1
OG0023497				Xe_000383-T1
OG0023498				Xe_000405-T1
OG0023499				Xe_000407-T1
OG0023500				Xe_000419-T1
OG0023501				Xe_000446-T1
OG0023502				Xe_000459-T1
OG0023503				Xe_000461-T1
OG0023504				Xe_000465-T1
OG0023505				Xe_000478-T1
OG0023506				Xe_000483-T1
OG0023507				Xe_000484-T1
OG0023508				Xe_000485-T1
OG0023509				Xe_000493-T1
OG0023510				Xe_000494-T1
OG0023511				Xe_000497-T1
OG0023512				Xe_000498-T1
OG0023513				Xe_000505-T1
OG0023514				Xe_000506-T1
OG0023515				Xe_000515-T1
OG0023516				Xe_000519-T1
OG0023517				Xe_000520-T1
OG0023518				Xe_000530-T1
OG0023519				Xe_000541-T1
OG0023520				Xe_000544-T1
OG0023521				Xe_000547-T1
OG0023522				Xe_000548-T1
OG0023523				Xe_000552-T1
OG0023524				Xe_000553-T1
OG0023525				Xe_000558-T1
OG0023526				Xe_000559-T1
OG0023527				Xe_000573-T1
OG0023528				Xe_000584-T1
OG0023529				Xe_000587-T1
OG0023530				Xe_000617-T1
OG0023531				Xe_000618-T1
OG0023532				Xe_000647-T1
OG0023533				Xe_000649-T1
OG0023534				Xe_000694-T1
OG0023535				Xe_000700-T1
OG0023536				Xe_000703-T1
OG0023537				Xe_000704-T1
OG0023538				Xe_000706-T1
OG0023539				Xe_000718-T1
OG0023540				Xe_000722-T1
OG0023541				Xe_000724-T1
OG0023542				Xe_000749-T1
OG0023543				Xe_000752-T1
OG0023544				Xe_000759-T1
OG0023545				Xe_000760-T1
OG0023546				Xe_000775-T1
OG0023547				Xe_000790-T1
OG0023548				Xe_000806-T1
OG0023549				Xe_000807-T1
OG0023550				Xe_000811-T1
OG0023551				Xe_000834-T1
OG0023552				Xe_000843-T1
OG0023553				Xe_000848-T1
OG0023554				Xe_000854-T1
OG0023555				Xe_000856-T1
OG0023556				Xe_000859-T1
OG0023557				Xe_000862-T1
OG0023558				Xe_000871-T1
OG0023559				Xe_000873-T1
OG0023560				Xe_000875-T1
OG0023561				Xe_000918-T1
OG0023562				Xe_000922-T1
OG0023563				Xe_000923-T1
OG0023564				Xe_000924-T1
OG0023565				Xe_000929-T1
OG0023566				Xe_000931-T1
OG0023567				Xe_000944-T1
OG0023568				Xe_000948-T1
OG0023569				Xe_000956-T1
OG0023570				Xe_000957-T1
OG0023571				Xe_000960-T1
OG0023572				Xe_000964-T1
OG0023573				Xe_000976-T1
OG0023574				Xe_000998-T1
OG0023575				Xe_001005-T1
OG0023576				Xe_001027-T1
OG0023577				Xe_001034-T1
OG0023578				Xe_001040-T1
OG0023579				Xe_001043-T1
OG0023580				Xe_001059-T1
OG0023581				Xe_001060-T1
OG0023582				Xe_001069-T1
OG0023583				Xe_001076-T1
OG0023584				Xe_001093-T1
OG0023585				Xe_001113-T1
OG0023586				Xe_001119-T1
OG0023587				Xe_001124-T1
OG0023588				Xe_001165-T1
OG0023589				Xe_001181-T1
OG0023590				Xe_001185-T1
OG0023591				Xe_001187-T1
OG0023592				Xe_001192-T1
OG0023593				Xe_001196-T1
OG0023594				Xe_001198-T1
OG0023595				Xe_001207-T1
OG0023596				Xe_001208-T1
OG0023597				Xe_001210-T1
OG0023598				Xe_001214-T1
OG0023599				Xe_001226-T1
OG0023600				Xe_001232-T1
OG0023601				Xe_001233-T1
OG0023602				Xe_001239-T1
OG0023603				Xe_001252-T1
OG0023604				Xe_001253-T1
OG0023605				Xe_001254-T1
OG0023606				Xe_001255-T1
OG0023607				Xe_001258-T1
OG0023608				Xe_001267-T1
OG0023609				Xe_001270-T1
OG0023610				Xe_001271-T1
OG0023611				Xe_001275-T1
OG0023612				Xe_001276-T1
OG0023613				Xe_001278-T1
OG0023614				Xe_001280-T1
OG0023615				Xe_001281-T1
OG0023616				Xe_001284-T1
OG0023617				Xe_001291-T1
OG0023618				Xe_001292-T1
OG0023619				Xe_001293-T1
OG0023620				Xe_001294-T1
OG0023621				Xe_001301-T1
OG0023622				Xe_001305-T1
OG0023623				Xe_001306-T1
OG0023624				Xe_001312-T1
OG0023625				Xe_001334-T1
OG0023626				Xe_001337-T1
OG0023627				Xe_001339-T1
OG0023628				Xe_001340-T1
OG0023629				Xe_001341-T1
OG0023630				Xe_001343-T1
OG0023631				Xe_001362-T1
OG0023632				Xe_001366-T1
OG0023633				Xe_001372-T1
OG0023634				Xe_001390-T1
OG0023635				Xe_001402-T1
OG0023636				Xe_001405-T1
OG0023637				Xe_001407-T1
OG0023638				Xe_001408-T1
OG0023639				Xe_001412-T1
OG0023640				Xe_001414-T1
OG0023641				Xe_001417-T1
OG0023642				Xe_001426-T1
OG0023643				Xe_001439-T1
OG0023644				Xe_001441-T1
OG0023645				Xe_001466-T1
OG0023646				Xe_001499-T1
OG0023647				Xe_001502-T1
OG0023648				Xe_001527-T1
OG0023649				Xe_001534-T1
OG0023650				Xe_001558-T1
OG0023651				Xe_001590-T1
OG0023652				Xe_001620-T1
OG0023653				Xe_001624-T1
OG0023654				Xe_001642-T1
OG0023655				Xe_001684-T1
OG0023656				Xe_001717-T1
OG0023657				Xe_001722-T1
OG0023658				Xe_001728-T1
OG0023659				Xe_001733-T1
OG0023660				Xe_001744-T1
OG0023661				Xe_001752-T1
OG0023662				Xe_001767-T1
OG0023663				Xe_001770-T1
OG0023664				Xe_001773-T1
OG0023665				Xe_001774-T1
OG0023666				Xe_001777-T1
OG0023667				Xe_001778-T1
OG0023668				Xe_001779-T1
OG0023669				Xe_001780-T1
OG0023670				Xe_001789-T1
OG0023671				Xe_001790-T1
OG0023672				Xe_001791-T1
OG0023673				Xe_001793-T1
OG0023674				Xe_001794-T1
OG0023675				Xe_001837-T1
OG0023676				Xe_001838-T1
OG0023677				Xe_001839-T1
OG0023678				Xe_001850-T1
OG0023679				Xe_001856-T1
OG0023680				Xe_001859-T1
OG0023681				Xe_001863-T1
OG0023682				Xe_001866-T1
OG0023683				Xe_001867-T1
OG0023684				Xe_001872-T1
OG0023685				Xe_001874-T1
OG0023686				Xe_001879-T1
OG0023687				Xe_001880-T1
OG0023688				Xe_001882-T1
OG0023689				Xe_001897-T1
OG0023690				Xe_001900-T1
OG0023691				Xe_001906-T1
OG0023692				Xe_001909-T1
OG0023693				Xe_001910-T1
OG0023694				Xe_001922-T1
OG0023695				Xe_001929-T1
OG0023696				Xe_001930-T1
OG0023697				Xe_001931-T1
OG0023698				Xe_001934-T1
OG0023699				Xe_001953-T1
OG0023700				Xe_001964-T1
OG0023701				Xe_001965-T1
OG0023702				Xe_001969-T1
OG0023703				Xe_001970-T1
OG0023704				Xe_001974-T1
OG0023705				Xe_001981-T1
OG0023706				Xe_001982-T1
OG0023707				Xe_001983-T1
OG0023708				Xe_001989-T1
OG0023709				Xe_001990-T1
OG0023710				Xe_001991-T1
OG0023711				Xe_001992-T1
OG0023712				Xe_001993-T1
OG0023713				Xe_002009-T1
OG0023714				Xe_002010-T1
OG0023715				Xe_002019-T1
OG0023716				Xe_002036-T1
OG0023717				Xe_002039-T1
OG0023718				Xe_002048-T1
OG0023719				Xe_002056-T1
OG0023720				Xe_002086-T1
OG0023721				Xe_002092-T1
OG0023722				Xe_002093-T1
OG0023723				Xe_002096-T1
OG0023724				Xe_002104-T1
OG0023725				Xe_002105-T1
OG0023726				Xe_002129-T1
OG0023727				Xe_002133-T1
OG0023728				Xe_002134-T1
OG0023729				Xe_002135-T1
OG0023730				Xe_002137-T1
OG0023731				Xe_002145-T1
OG0023732				Xe_002147-T1
OG0023733				Xe_002150-T1
OG0023734				Xe_002152-T1
OG0023735				Xe_002155-T1
OG0023736				Xe_002157-T1
OG0023737				Xe_002161-T1
OG0023738				Xe_002163-T1
OG0023739				Xe_002166-T1
OG0023740				Xe_002167-T1
OG0023741				Xe_002171-T1
OG0023742				Xe_002173-T1
OG0023743				Xe_002179-T1
OG0023744				Xe_002200-T1
OG0023745				Xe_002207-T1
OG0023746				Xe_002213-T1
OG0023747				Xe_002226-T1
OG0023748				Xe_002237-T1
OG0023749				Xe_002240-T2
OG0023750				Xe_002241-T1
OG0023751				Xe_002244-T1
OG0023752				Xe_002249-T1
OG0023753				Xe_002251-T1
OG0023754				Xe_002268-T1
OG0023755				Xe_002277-T1
OG0023756				Xe_002279-T1
OG0023757				Xe_002280-T1
OG0023758				Xe_002281-T1
OG0023759				Xe_002282-T1
OG0023760				Xe_002287-T1
OG0023761				Xe_002292-T1
OG0023762				Xe_002303-T1
OG0023763				Xe_002304-T1
OG0023764				Xe_002305-T1
OG0023765				Xe_002306-T1
OG0023766				Xe_002311-T1
OG0023767				Xe_002312-T1
OG0023768				Xe_002331-T1
OG0023769				Xe_002338-T1
OG0023770				Xe_002339-T1
OG0023771				Xe_002340-T1
OG0023772				Xe_002346-T1
OG0023773				Xe_002371-T1
OG0023774				Xe_002382-T1
OG0023775				Xe_002401-T1
OG0023776				Xe_002403-T1
OG0023777				Xe_002411-T1
OG0023778				Xe_002418-T1
OG0023779				Xe_002419-T1
OG0023780				Xe_002421-T1
OG0023781				Xe_002422-T1
OG0023782				Xe_002423-T1
OG0023783				Xe_002432-T1
OG0023784				Xe_002434-T1
OG0023785				Xe_002438-T1
OG0023786				Xe_002440-T1
OG0023787				Xe_002446-T1
OG0023788				Xe_002447-T1
OG0023789				Xe_002456-T1
OG0023790				Xe_002472-T1
OG0023791				Xe_002491-T1
OG0023792				Xe_002495-T1
OG0023793				Xe_002502-T1
OG0023794				Xe_002506-T1
OG0023795				Xe_002511-T1
OG0023796				Xe_002521-T1
OG0023797				Xe_002527-T1
OG0023798				Xe_002531-T1
OG0023799				Xe_002532-T1
OG0023800				Xe_002533-T1
OG0023801				Xe_002555-T1
OG0023802				Xe_002557-T1
OG0023803				Xe_002559-T1
OG0023804				Xe_002594-T1
OG0023805				Xe_002599-T1
OG0023806				Xe_002601-T1
OG0023807				Xe_002602-T1
OG0023808				Xe_002605-T1
OG0023809				Xe_002608-T1
OG0023810				Xe_002609-T1
OG0023811				Xe_002619-T1
OG0023812				Xe_002624-T1
OG0023813				Xe_002643-T1
OG0023814				Xe_002648-T1
OG0023815				Xe_002652-T1
OG0023816				Xe_002653-T1
OG0023817				Xe_002654-T1
OG0023818				Xe_002655-T1
OG0023819				Xe_002657-T1
OG0023820				Xe_002661-T1
OG0023821				Xe_002700-T1
OG0023822				Xe_002721-T1
OG0023823				Xe_002725-T1
OG0023824				Xe_002726-T1
OG0023825				Xe_002727-T1
OG0023826				Xe_002745-T1
OG0023827				Xe_002750-T1
OG0023828				Xe_002752-T1
OG0023829				Xe_002760-T1
