Orthogroup	Species	nvec_longest_isoform	Orthologs
OG0008305	xenia_longest_isoforms	XP_001635890.2	Xe_021549-T1
OG0008305	spis_longest_isoform_marker	XP_001635890.2	XP_022795859.1
OG0008305	aip_longest_isoforms	XP_001635890.2	XP_020910450.1
OG0008306	spis_longest_isoform_marker	XP_032222374.2	XP_022795839.1
OG0008306	aip_longest_isoforms	XP_032222374.2	XP_020910456.1, XP_020910511.1
OG0008307	xenia_longest_isoforms	XP_048582747.1	Xe_005117-T1
OG0008307	spis_longest_isoform_marker	XP_048582747.1	XP_022792084.1
OG0008307	aip_longest_isoforms	XP_048582747.1	XP_020910468.1
OG0008308	xenia_longest_isoforms	XP_001631343.2	Xe_005088-T1
OG0008308	spis_longest_isoform_marker	XP_001631343.2	XP_022792077.1
OG0008308	aip_longest_isoforms	XP_001631343.2	XP_020910470.1
OG0008309	xenia_longest_isoforms	XP_001630013.2	Xe_015415-T1
OG0008309	spis_longest_isoform_marker	XP_001630013.2	XP_022800471.1
OG0008309	aip_longest_isoforms	XP_001630013.2	XP_020910475.1
OG0008310	xenia_longest_isoforms	XP_048589224.1	Xe_015416-T1
OG0008310	spis_longest_isoform_marker	XP_048589224.1	XP_022801061.1
OG0008310	aip_longest_isoforms	XP_048589224.1	XP_020910485.1
OG0008311	xenia_longest_isoforms	XP_048579399.1	Xe_021359-T1
OG0008311	spis_longest_isoform_marker	XP_048579399.1	XP_022788321.1
OG0008311	aip_longest_isoforms	XP_048579399.1	XP_020910501.1
OG0008312	xenia_longest_isoforms	XP_032241787.2	Xe_021391-T1
OG0008312	spis_longest_isoform_marker	XP_032241787.2	XP_022788336.1
OG0008312	aip_longest_isoforms	XP_032241787.2	XP_020910502.1
OG0008313	xenia_longest_isoforms	XP_048579398.1	Xe_021360-T1
OG0008313	spis_longest_isoform_marker	XP_048579398.1	XP_022788287.1
OG0008313	aip_longest_isoforms	XP_048579398.1	XP_020910503.1
OG0008314	xenia_longest_isoforms	XP_032225328.1	Xe_021361-T1
OG0008314	spis_longest_isoform_marker	XP_032225328.1	XP_022788323.1
OG0008314	aip_longest_isoforms	XP_032225328.1	XP_020910504.1
OG0008315	xenia_longest_isoforms	XP_001629928.3	Xe_016206-T1
OG0008315	spis_longest_isoform_marker	XP_001629928.3	XP_022801923.1
OG0008315	aip_longest_isoforms	XP_001629928.3	XP_020910506.1
OG0008316	xenia_longest_isoforms	XP_001630374.3	Xe_010950-T1
OG0008316	aip_longest_isoforms	XP_001630374.3	XP_020910518.1
OG0008316	spis_longest_isoform_marker	XP_001630374.3	XP_022795865.1
OG0008317	spis_longest_isoform_marker	XP_001636737.2	XP_022781628.1
OG0008317	aip_longest_isoforms	XP_001636737.2	XP_020910543.1, XP_020910544.1
OG0008318	xenia_longest_isoforms	XP_048578023.1	Xe_011690-T1
OG0008318	spis_longest_isoform_marker	XP_048578023.1	XP_022789397.1
OG0008318	aip_longest_isoforms	XP_048578023.1	XP_020910550.1
OG0008319	xenia_longest_isoforms	XP_032219494.2	Xe_010637-T1
OG0008319	spis_longest_isoform_marker	XP_032219494.2	XP_022783189.1
OG0008319	aip_longest_isoforms	XP_032219494.2	XP_020910561.1
OG0008320	spis_longest_isoform_marker	XP_048578054.1, XP_032238179.2	XP_022783091.1
OG0008320	aip_longest_isoforms	XP_048578054.1, XP_032238179.2	XP_020910566.1
OG0008321	xenia_longest_isoforms	XP_032227846.2	Xe_011475-T1
OG0008321	spis_longest_isoform_marker	XP_032227846.2	XP_022794969.1
OG0008321	aip_longest_isoforms	XP_032227846.2	XP_020910585.1
OG0008322	xenia_longest_isoforms	XP_001638724.2	Xe_010946-T1
OG0008322	spis_longest_isoform_marker	XP_001638724.2	XP_022785510.1
OG0008322	aip_longest_isoforms	XP_001638724.2	XP_020910586.1
OG0008323	xenia_longest_isoforms	XP_048577455.1	Xe_010409-T1
OG0008323	spis_longest_isoform_marker	XP_048577455.1	XP_022794926.1
OG0008323	aip_longest_isoforms	XP_048577455.1	XP_020910588.1
OG0008324	xenia_longest_isoforms	XP_001630395.2	Xe_010948-T1
OG0008324	spis_longest_isoform_marker	XP_001630395.2	XP_022795856.1
OG0008324	aip_longest_isoforms	XP_001630395.2	XP_020910591.1
OG0008325	xenia_longest_isoforms	XP_032234810.1	Xe_010402-T1
OG0008325	spis_longest_isoform_marker	XP_032234810.1	XP_022794961.1
OG0008325	aip_longest_isoforms	XP_032234810.1	XP_020910595.1
OG0008326	xenia_longest_isoforms	XP_001630387.1	Xe_010405-T1
OG0008326	spis_longest_isoform_marker	XP_001630387.1	XP_022794960.1
OG0008326	aip_longest_isoforms	XP_001630387.1	XP_020910596.1
OG0008327	xenia_longest_isoforms	XP_001636738.3	Xe_011630-T1
OG0008327	spis_longest_isoform_marker	XP_001636738.3	XP_022789408.1
OG0008327	aip_longest_isoforms	XP_001636738.3	XP_020910597.1
OG0008328	xenia_longest_isoforms	XP_048577515.1	Xe_010573-T1
OG0008328	spis_longest_isoform_marker	XP_048577515.1	XP_022789502.1
OG0008328	aip_longest_isoforms	XP_048577515.1	XP_020910598.2
OG0008329	xenia_longest_isoforms	XP_001630781.1	Xe_011409-T1
OG0008329	aip_longest_isoforms	XP_001630781.1	XP_020910599.1
OG0008329	spis_longest_isoform_marker	XP_001630781.1	XP_022785523.1
OG0008330	xenia_longest_isoforms	XP_001628101.1	Xe_010922-T1
OG0008330	spis_longest_isoform_marker	XP_001628101.1	XP_022783565.1
OG0008330	aip_longest_isoforms	XP_001628101.1	XP_020910603.1
OG0008331	xenia_longest_isoforms	XP_001630796.3	Xe_010945-T1
OG0008331	spis_longest_isoform_marker	XP_001630796.3	XP_022785527.1
OG0008331	aip_longest_isoforms	XP_001630796.3	XP_020910613.1
OG0008332	xenia_longest_isoforms	XP_001636741.1	Xe_010954-T1
OG0008332	spis_longest_isoform_marker	XP_001636741.1	XP_022795736.1
OG0008332	aip_longest_isoforms	XP_001636741.1	XP_020910615.1
OG0008333	xenia_longest_isoforms	XP_001630811.1	Xe_011408-T1
OG0008333	aip_longest_isoforms	XP_001630811.1	XP_020910616.1
OG0008333	spis_longest_isoform_marker	XP_001630811.1	XP_022785525.1
OG0008334	xenia_longest_isoforms	XP_001633150.1	Xe_010718-T1
OG0008334	spis_longest_isoform_marker	XP_001633150.1	XP_022782277.1
OG0008334	aip_longest_isoforms	XP_001633150.1	XP_020910620.1
OG0008335	xenia_longest_isoforms	XP_001638741.1	Xe_011283-T1
OG0008335	spis_longest_isoform_marker	XP_001638741.1	XP_022785518.1
OG0008335	aip_longest_isoforms	XP_001638741.1	XP_020910624.1
OG0008336	xenia_longest_isoforms	XP_032235218.2	Xe_011369-T1
OG0008336	aip_longest_isoforms	XP_032235218.2	XP_020910631.1
OG0008336	spis_longest_isoform_marker	XP_032235218.2	XP_022789847.1
OG0008338	xenia_longest_isoforms	XP_032228244.2	Xe_021640-T1
OG0008338	spis_longest_isoform_marker	XP_032228244.2	XP_022789547.1
OG0008338	aip_longest_isoforms	XP_032228244.2	XP_020910640.1
OG0008339	xenia_longest_isoforms	XP_048580895.1	Xe_021682-T1
OG0008339	spis_longest_isoform_marker	XP_048580895.1	XP_022804016.1
OG0008339	aip_longest_isoforms	XP_048580895.1	XP_020910642.1
OG0008340	xenia_longest_isoforms	XP_001625047.2	Xe_021680-T1
OG0008340	spis_longest_isoform_marker	XP_001625047.2	XP_022804014.1
OG0008340	aip_longest_isoforms	XP_001625047.2	XP_020910643.1
OG0008341	spis_longest_isoform_marker	XP_032234175.1	XP_022804363.1
OG0008341	aip_longest_isoforms	XP_032234175.1	XP_020910644.1, XP_020916505.1
OG0008342	xenia_longest_isoforms	XP_032220861.2	Xe_021894-T1
OG0008342	spis_longest_isoform_marker	XP_032220861.2	XP_022804004.1
OG0008342	aip_longest_isoforms	XP_032220861.2	XP_020910647.1
OG0008343	xenia_longest_isoforms	XP_032220936.2	Xe_021681-T1
OG0008343	aip_longest_isoforms	XP_032220936.2	XP_020910648.1
OG0008343	spis_longest_isoform_marker	XP_032220936.2	XP_022804015.1
OG0008344	xenia_longest_isoforms	XP_001637171.2	Xe_010092-T1
OG0008344	spis_longest_isoform_marker	XP_001637171.2	XP_022782120.1
OG0008344	aip_longest_isoforms	XP_001637171.2	XP_020910652.1
OG0008345	xenia_longest_isoforms	XP_048586808.1	Xe_000360-T1
OG0008345	spis_longest_isoform_marker	XP_048586808.1	XP_022782177.1
OG0008345	aip_longest_isoforms	XP_048586808.1	XP_020910659.1
OG0008346	xenia_longest_isoforms	XP_032241538.2	Xe_000358-T1
OG0008346	spis_longest_isoform_marker	XP_032241538.2	XP_022782132.1
OG0008346	aip_longest_isoforms	XP_032241538.2	XP_020910661.1
OG0008347	xenia_longest_isoforms	XP_001639037.3	Xe_000373-T1
OG0008347	spis_longest_isoform_marker	XP_001639037.3	XP_022782055.1
OG0008347	aip_longest_isoforms	XP_001639037.3	XP_020910667.1
OG0008349	xenia_longest_isoforms	XP_048590408.1	Xe_002837-T1
OG0008349	aip_longest_isoforms	XP_048590408.1	XP_020910675.1
OG0008349	spis_longest_isoform_marker	XP_048590408.1	XP_022784732.1
OG0008350	xenia_longest_isoforms	XP_048590441.1	Xe_002581-T1
OG0008350	aip_longest_isoforms	XP_048590441.1	XP_020910677.1
OG0008350	spis_longest_isoform_marker	XP_048590441.1	XP_022789876.1
OG0008351	xenia_longest_isoforms	XP_001638422.2	Xe_002420-T1
OG0008351	spis_longest_isoform_marker	XP_001638422.2	XP_022788878.1
OG0008351	aip_longest_isoforms	XP_001638422.2	XP_020910679.1
OG0008352	xenia_longest_isoforms	XP_048590447.1	Xe_002585-T1
OG0008352	spis_longest_isoform_marker	XP_048590447.1	XP_022809592.1
OG0008352	aip_longest_isoforms	XP_048590447.1	XP_020910681.1
OG0008353	xenia_longest_isoforms	XP_032217920.1	Xe_002665-T1
OG0008353	spis_longest_isoform_marker	XP_032217920.1	XP_022789872.1
OG0008353	aip_longest_isoforms	XP_032217920.1	XP_020910685.1
OG0008354	xenia_longest_isoforms	XP_001637521.2	Xe_000350-T1
OG0008354	aip_longest_isoforms	XP_001637521.2	XP_020910687.2
OG0008354	spis_longest_isoform_marker	XP_001637521.2	XP_022804936.1
OG0008355	xenia_longest_isoforms	XP_001628355.1	Xe_002575-T1
OG0008355	spis_longest_isoform_marker	XP_001628355.1	XP_022789914.1
OG0008355	aip_longest_isoforms	XP_001628355.1	XP_020910688.1
OG0008357	xenia_longest_isoforms	XP_001626195.2	Xe_008341-T1
OG0008357	aip_longest_isoforms	XP_001626195.2	XP_020910711.1
OG0008357	spis_longest_isoform_marker	XP_001626195.2	XP_022803141.1
OG0008358	xenia_longest_isoforms	XP_001622893.2	Xe_008813-T1
OG0008358	spis_longest_isoform_marker	XP_001622893.2	XP_022790577.1
OG0008358	aip_longest_isoforms	XP_001622893.2	XP_020910716.1
OG0008359	xenia_longest_isoforms	XP_001622900.2	Xe_008814-T1
OG0008359	spis_longest_isoform_marker	XP_001622900.2	XP_022803153.1
OG0008359	aip_longest_isoforms	XP_001622900.2	XP_020910724.1
OG0008360	xenia_longest_isoforms	XP_001628709.2	Xe_002790-T1
OG0008360	spis_longest_isoform_marker	XP_001628709.2	XP_022786338.1
OG0008360	aip_longest_isoforms	XP_001628709.2	XP_020910731.1
OG0008361	xenia_longest_isoforms	XP_048590473.1	Xe_002716-T1
OG0008361	spis_longest_isoform_marker	XP_048590473.1	XP_022795012.1
OG0008361	aip_longest_isoforms	XP_048590473.1	XP_020910736.1
OG0008362	xenia_longest_isoforms	XP_032229264.1	Xe_002717-T1
OG0008362	aip_longest_isoforms	XP_032229264.1	XP_020910740.1
OG0008362	spis_longest_isoform_marker	XP_032229264.1	XP_022794999.1
OG0008363	xenia_longest_isoforms	XP_001620354.3	Xe_003055-T1
OG0008363	spis_longest_isoform_marker	XP_001620354.3	XP_022803763.1
OG0008363	aip_longest_isoforms	XP_001620354.3	XP_020910747.1
OG0008364	spis_longest_isoform_marker	XP_048584964.1	XP_022784961.1
OG0008364	aip_longest_isoforms	XP_048584964.1	XP_020910855.1, XP_020910761.1
OG0008365	xenia_longest_isoforms	XP_032219146.1	Xe_005376-T1
OG0008365	spis_longest_isoform_marker	XP_032219146.1	XP_022789974.1
OG0008365	aip_longest_isoforms	XP_032219146.1	XP_020910774.1
OG0008366	xenia_longest_isoforms	XP_001641259.2	Xe_005647-T1
OG0008366	aip_longest_isoforms	XP_001641259.2	XP_020910779.1
OG0008366	spis_longest_isoform_marker	XP_001641259.2	XP_022793714.1
OG0008367	xenia_longest_isoforms	XP_032237520.2	Xe_005225-T1
OG0008367	spis_longest_isoform_marker	XP_032237520.2	XP_022787768.1
OG0008367	aip_longest_isoforms	XP_032237520.2	XP_020910780.1
OG0008368	xenia_longest_isoforms	XP_001639377.2	Xe_006317-T1
OG0008368	spis_longest_isoform_marker	XP_001639377.2	XP_022790002.1
OG0008368	aip_longest_isoforms	XP_001639377.2	XP_020910785.1
OG0008369	xenia_longest_isoforms	XP_001639442.2	Xe_007093-T1
OG0008369	spis_longest_isoform_marker	XP_001639442.2	XP_022781064.1
OG0008369	aip_longest_isoforms	XP_001639442.2	XP_020910788.1
OG0008370	xenia_longest_isoforms	XP_001629150.1	Xe_004822-T1
OG0008370	spis_longest_isoform_marker	XP_001629150.1	XP_022804274.1
OG0008370	aip_longest_isoforms	XP_001629150.1	XP_020910794.1
OG0008371	xenia_longest_isoforms	XP_001632603.2	Xe_005328-T1
OG0008371	spis_longest_isoform_marker	XP_001632603.2	XP_022779555.1
OG0008371	aip_longest_isoforms	XP_001632603.2	XP_020910799.2
OG0008372	spis_longest_isoform_marker	XP_048576792.1	XP_022786745.1
OG0008372	aip_longest_isoforms	XP_048576792.1	XP_020910808.1, XP_020910832.1
OG0008373	xenia_longest_isoforms	XP_048576736.1	Xe_002488-T1
OG0008373	spis_longest_isoform_marker	XP_048576736.1	XP_022796357.1
OG0008373	aip_longest_isoforms	XP_048576736.1	XP_020910843.1
OG0008374	xenia_longest_isoforms	XP_001633638.3	Xe_006120-T1
OG0008374	spis_longest_isoform_marker	XP_001633638.3	XP_022796367.1
OG0008374	aip_longest_isoforms	XP_001633638.3	XP_020910844.1
OG0008376	xenia_longest_isoforms	XP_048575353.1	Xe_016537-T1
OG0008376	spis_longest_isoform_marker	XP_048575353.1	XP_022800281.1
OG0008376	aip_longest_isoforms	XP_048575353.1	XP_020910868.1
OG0008377	aip_longest_isoforms	XP_048575771.1	XP_020910874.1, XP_020910880.1, XP_020910871.1
OG0008378	xenia_longest_isoforms	XP_032234443.2	Xe_018348-T1
OG0008378	spis_longest_isoform_marker	XP_032234443.2	XP_022780220.1
OG0008378	aip_longest_isoforms	XP_032234443.2	XP_020910872.1
OG0008379	xenia_longest_isoforms	XP_048575879.1	Xe_018331-T1
OG0008379	spis_longest_isoform_marker	XP_048575879.1	XP_022780221.1
OG0008379	aip_longest_isoforms	XP_048575879.1	XP_020910873.1
OG0008380	xenia_longest_isoforms	XP_001639464.2	Xe_008458-T1
OG0008380	aip_longest_isoforms	XP_001639464.2	XP_020910895.1
OG0008380	spis_longest_isoform_marker	XP_001639464.2	XP_022801007.1
OG0008381	xenia_longest_isoforms	XP_001639680.3	Xe_013813-T1
OG0008381	spis_longest_isoform_marker	XP_001639680.3	XP_022782875.1
OG0008381	aip_longest_isoforms	XP_001639680.3	XP_020910905.1
OG0008382	xenia_longest_isoforms	XP_032220611.2	Xe_013073-T1
OG0008382	spis_longest_isoform_marker	XP_032220611.2	XP_022782867.1
OG0008382	aip_longest_isoforms	XP_032220611.2	XP_020910909.1
OG0008383	xenia_longest_isoforms	XP_032233491.2	Xe_022067-T1
OG0008383	aip_longest_isoforms	XP_032233491.2	XP_020910927.1
OG0008383	spis_longest_isoform_marker	XP_032233491.2	XP_022801936.1
OG0008384	xenia_longest_isoforms	XP_032222900.1	Xe_010126-T1
OG0008384	spis_longest_isoform_marker	XP_032222900.1	XP_022794441.1
OG0008384	aip_longest_isoforms	XP_032222900.1	XP_020910936.1
OG0008385	xenia_longest_isoforms	XP_032242525.2	Xe_009520-T1
OG0008385	spis_longest_isoform_marker	XP_032242525.2	XP_022803844.1
OG0008385	aip_longest_isoforms	XP_032242525.2	XP_020910939.1
OG0008386	xenia_longest_isoforms	XP_048579853.1	Xe_009765-T1
OG0008386	spis_longest_isoform_marker	XP_048579853.1	XP_022792892.1
OG0008386	aip_longest_isoforms	XP_048579853.1	XP_020910946.1
OG0008387	xenia_longest_isoforms	XP_032228500.2	Xe_000347-T1
OG0008387	spis_longest_isoform_marker	XP_032228500.2	XP_022802593.1
OG0008387	aip_longest_isoforms	XP_032228500.2	XP_020910949.1
OG0008388	xenia_longest_isoforms	XP_032222898.1	Xe_021543-T1
OG0008388	spis_longest_isoform_marker	XP_032222898.1	XP_022787442.1
OG0008388	aip_longest_isoforms	XP_032222898.1	XP_020910950.1
OG0008389	xenia_longest_isoforms	XP_048575968.1	Xe_017415-T1
OG0008389	spis_longest_isoform_marker	XP_048575968.1	XP_022782355.1
OG0008389	aip_longest_isoforms	XP_048575968.1	XP_020910969.1
OG0008390	xenia_longest_isoforms	XP_048575966.1	Xe_017362-T1
OG0008390	aip_longest_isoforms	XP_048575966.1	XP_020910973.1
OG0008390	spis_longest_isoform_marker	XP_048575966.1	XP_022782352.1
OG0008391	xenia_longest_isoforms	XP_001641256.1	Xe_005746-T1
OG0008391	spis_longest_isoform_marker	XP_001641256.1	XP_022797591.1
OG0008391	aip_longest_isoforms	XP_001641256.1	XP_020910978.1
OG0008392	xenia_longest_isoforms	XP_048576748.1	Xe_005784-T1
OG0008392	spis_longest_isoform_marker	XP_048576748.1	XP_022785335.1
OG0008392	aip_longest_isoforms	XP_048576748.1	XP_020910979.1
OG0008393	xenia_longest_isoforms	XP_048576935.1	Xe_005367-T1
OG0008393	spis_longest_isoform_marker	XP_048576935.1	XP_022793701.1
OG0008393	aip_longest_isoforms	XP_048576935.1	XP_020910981.1
OG0008394	xenia_longest_isoforms	XP_032227802.1	Xe_007089-T1
OG0008394	spis_longest_isoform_marker	XP_032227802.1	XP_022806109.1
OG0008394	aip_longest_isoforms	XP_032227802.1	XP_020910987.1
OG0008395	xenia_longest_isoforms	XP_048576891.1	Xe_007088-T1
OG0008395	spis_longest_isoform_marker	XP_048576891.1	XP_022806118.1
OG0008395	aip_longest_isoforms	XP_048576891.1	XP_020910990.1
OG0008396	spis_longest_isoform_marker	XP_048577003.1	XP_022794788.1
OG0008396	aip_longest_isoforms	XP_048577003.1	XP_020911056.1, XP_020910992.1
OG0008397	xenia_longest_isoforms	XP_001638052.2	Xe_016132-T1
OG0008397	aip_longest_isoforms	XP_001638052.2	XP_020911002.1, XP_020911005.1
OG0008398	xenia_longest_isoforms	XP_048576844.1	Xe_007118-T1
OG0008398	spis_longest_isoform_marker	XP_048576844.1	XP_022794799.1
OG0008398	aip_longest_isoforms	XP_048576844.1	XP_020911006.1
OG0008399	xenia_longest_isoforms	XP_001634063.3	Xe_005506-T1
OG0008399	spis_longest_isoform_marker	XP_001634063.3	XP_022805959.1
OG0008399	aip_longest_isoforms	XP_001634063.3	XP_020911007.1
OG0008400	xenia_longest_isoforms	XP_001624559.1	Xe_007114-T1
OG0008400	spis_longest_isoform_marker	XP_001624559.1	XP_022794768.1
OG0008400	aip_longest_isoforms	XP_001624559.1	XP_020911010.1
OG0008401	xenia_longest_isoforms	XP_048577199.1	Xe_006694-T1
OG0008401	spis_longest_isoform_marker	XP_048577199.1	XP_022805327.1
OG0008401	aip_longest_isoforms	XP_048577199.1	XP_020911013.1
OG0008402	xenia_longest_isoforms	XP_048577072.1	Xe_004743-T1
OG0008402	spis_longest_isoform_marker	XP_048577072.1	XP_022797611.1
OG0008402	aip_longest_isoforms	XP_048577072.1	XP_020911015.1
OG0008403	xenia_longest_isoforms	XP_001627551.1	Xe_006693-T1
OG0008403	aip_longest_isoforms	XP_001627551.1	XP_020911020.1
OG0008403	spis_longest_isoform_marker	XP_001627551.1	XP_022805196.1
OG0008404	xenia_longest_isoforms	XP_001631282.1	Xe_007112-T1
OG0008404	spis_longest_isoform_marker	XP_001631282.1	XP_022805781.1
OG0008404	aip_longest_isoforms	XP_001631282.1	XP_020911042.2
OG0008405	xenia_longest_isoforms	XP_001628752.3	Xe_006274-T1
OG0008405	spis_longest_isoform_marker	XP_001628752.3	XP_022790035.1
OG0008405	aip_longest_isoforms	XP_001628752.3	XP_020911043.1
OG0008406	xenia_longest_isoforms	XP_032239242.2	Xe_005505-T1
OG0008406	spis_longest_isoform_marker	XP_032239242.2	XP_022805922.1
OG0008406	aip_longest_isoforms	XP_032239242.2	XP_020911046.1
OG0008407	xenia_longest_isoforms	XP_001623931.2	Xe_007087-T1
OG0008407	spis_longest_isoform_marker	XP_001623931.2	XP_022806114.1
OG0008407	aip_longest_isoforms	XP_001623931.2	XP_020911048.1
OG0008408	xenia_longest_isoforms	XP_001626018.2	Xe_025044-T1
OG0008408	spis_longest_isoform_marker	XP_001626018.2	XP_022796590.1
OG0008408	aip_longest_isoforms	XP_001626018.2	XP_020911049.1
OG0008409	xenia_longest_isoforms	XP_032225638.1	Xe_005511-T1
OG0008409	spis_longest_isoform_marker	XP_032225638.1	XP_022794781.1
OG0008409	aip_longest_isoforms	XP_032225638.1	XP_020911052.1
OG0008410	xenia_longest_isoforms	XP_001634028.3	Xe_005504-T1
OG0008410	spis_longest_isoform_marker	XP_001634028.3	XP_022805847.1
OG0008410	aip_longest_isoforms	XP_001634028.3	XP_020911060.1
OG0008411	spis_longest_isoform_marker	XP_048589521.1, XP_001636516.1	XP_022801732.1
OG0008411	aip_longest_isoforms	XP_048589521.1, XP_001636516.1	XP_020911067.2
OG0008412	xenia_longest_isoforms	XP_001639259.2	Xe_008631-T1
OG0008412	spis_longest_isoform_marker	XP_001639259.2	XP_022783838.1
OG0008412	aip_longest_isoforms	XP_001639259.2	XP_020911070.1
OG0008413	xenia_longest_isoforms	XP_032220073.1	Xe_008973-T2
OG0008413	spis_longest_isoform_marker	XP_032220073.1	XP_022783823.1
OG0008413	aip_longest_isoforms	XP_032220073.1	XP_020911071.1
OG0008414	xenia_longest_isoforms	XP_032220053.1	Xe_008887-T1
OG0008414	aip_longest_isoforms	XP_032220053.1	XP_020911074.1
OG0008414	spis_longest_isoform_marker	XP_032220053.1	XP_022783795.1
OG0008415	xenia_longest_isoforms	XP_048584887.1	Xe_013661-T1
OG0008415	spis_longest_isoform_marker	XP_048584887.1	XP_022800081.1
OG0008415	aip_longest_isoforms	XP_048584887.1	XP_020911078.1
OG0008416	xenia_longest_isoforms	XP_032237451.1	Xe_015665-T1
OG0008416	spis_longest_isoform_marker	XP_032237451.1	XP_022800497.1
