Orthogroup	Species	xenia_longest_isoforms	Orthologs
OG0006914	spis_longest_isoform_marker	Xe_014154-T1	XP_022791213.1
OG0006914	aip_longest_isoforms	Xe_014154-T1	XP_020903399.1
OG0006914	nvec_longest_isoform	Xe_014154-T1	XP_032234910.1
OG0006915	spis_longest_isoform_marker	Xe_001289-T1	XP_022799456.1
OG0006915	aip_longest_isoforms	Xe_001289-T1	XP_020903408.1
OG0006915	nvec_longest_isoform	Xe_001289-T1	XP_048579298.1
OG0006916	aip_longest_isoforms	Xe_004860-T1	XP_020903428.1
OG0006916	nvec_longest_isoform	Xe_004860-T1	XP_001633358.1
OG0006916	spis_longest_isoform_marker	Xe_004860-T1	XP_022783934.1
OG0006917	spis_longest_isoform_marker	Xe_004515-T1	XP_022790657.1
OG0006917	aip_longest_isoforms	Xe_004515-T1	XP_020903429.1
OG0006917	nvec_longest_isoform	Xe_004515-T1	XP_032239135.2
OG0006918	nvec_longest_isoform	Xe_000248-T1	XP_048582600.1
OG0006918	aip_longest_isoforms	Xe_000248-T1	XP_020903438.1
OG0006918	spis_longest_isoform_marker	Xe_000248-T1	XP_022789733.1
OG0006919	nvec_longest_isoform	Xe_000249-T1	XP_001636586.1
OG0006919	spis_longest_isoform_marker	Xe_000249-T1	XP_022789709.1
OG0006919	aip_longest_isoforms	Xe_000249-T1	XP_020903441.1
OG0006920	spis_longest_isoform_marker	Xe_000296-T1	XP_022805639.1
OG0006920	nvec_longest_isoform	Xe_000296-T1	XP_001642129.1
OG0006920	aip_longest_isoforms	Xe_000296-T1	XP_020903446.1
OG0006921	spis_longest_isoform_marker	Xe_020404-T1	XP_022802079.1
OG0006921	nvec_longest_isoform	Xe_020404-T1	XP_001633944.2
OG0006921	aip_longest_isoforms	Xe_020404-T1	XP_020903450.1
OG0006922	spis_longest_isoform_marker	Xe_000771-T1	XP_022798154.1
OG0006922	nvec_longest_isoform	Xe_000771-T1	XP_001630334.3
OG0006922	aip_longest_isoforms	Xe_000771-T1	XP_020903465.1
OG0006924	spis_longest_isoform_marker	Xe_002494-T1	XP_022807498.1
OG0006924	aip_longest_isoforms	Xe_002494-T1	XP_020903478.1
OG0006924	nvec_longest_isoform	Xe_002494-T1	XP_048584141.1
OG0006925	spis_longest_isoform_marker	Xe_000444-T1	XP_022783140.1
OG0006925	aip_longest_isoforms	Xe_000444-T1	XP_020903482.1
OG0006925	nvec_longest_isoform	Xe_000444-T1	XP_032239978.2
OG0006926	spis_longest_isoform_marker	Xe_001079-T1	XP_022808768.1
OG0006926	aip_longest_isoforms	Xe_001079-T1	XP_020903486.1
OG0006926	nvec_longest_isoform	Xe_001079-T1	XP_032239976.2
OG0006927	nvec_longest_isoform	Xe_015972-T1	XP_032232445.2
OG0006927	spis_longest_isoform_marker	Xe_015972-T1	XP_022792825.1
OG0006927	aip_longest_isoforms	Xe_015972-T1	XP_020903488.1
OG0006928	aip_longest_isoforms	Xe_000385-T1	XP_020903491.1
OG0006928	nvec_longest_isoform	Xe_000385-T1	XP_001630294.3
OG0006928	spis_longest_isoform_marker	Xe_000385-T1	XP_022808765.1
OG0006929	spis_longest_isoform_marker	Xe_016189-T1	XP_022792177.1
OG0006929	aip_longest_isoforms	Xe_016189-T1	XP_020903509.1
OG0006929	nvec_longest_isoform	Xe_016189-T1	XP_032234226.1
OG0006930	spis_longest_isoform_marker	Xe_015932-T1	XP_022797927.1
OG0006930	aip_longest_isoforms	Xe_015932-T1	XP_020903515.1
OG0006930	nvec_longest_isoform	Xe_015932-T1	XP_048589288.1
OG0006931	aip_longest_isoforms	Xe_014432-T1	XP_020903516.1
OG0006931	nvec_longest_isoform	Xe_014432-T1	XP_001641665.3
OG0006931	spis_longest_isoform_marker	Xe_014432-T1	XP_022798313.1
OG0006932	nvec_longest_isoform	Xe_014431-T1	XP_032223105.1
OG0006932	aip_longest_isoforms	Xe_014431-T1	XP_020903526.1
OG0006932	spis_longest_isoform_marker	Xe_014431-T1	XP_022798312.1
OG0006933	aip_longest_isoforms	Xe_016001-T1	XP_020903527.1
OG0006933	spis_longest_isoform_marker	Xe_016001-T1	XP_022800760.1
OG0006933	nvec_longest_isoform	Xe_016001-T1	XP_032242168.2
OG0006934	spis_longest_isoform_marker	Xe_015930-T1	XP_022797930.1
OG0006934	nvec_longest_isoform	Xe_015930-T1	XP_032223034.2
OG0006934	aip_longest_isoforms	Xe_015930-T1	XP_020903528.2
OG0006935	spis_longest_isoform_marker	Xe_012240-T1	XP_022799921.1
OG0006935	aip_longest_isoforms	Xe_012240-T1	XP_020903540.1
OG0006935	nvec_longest_isoform	Xe_012240-T1	XP_032229009.1
OG0006936	aip_longest_isoforms	Xe_014665-T1	XP_020903541.1
OG0006936	nvec_longest_isoform	Xe_014665-T1	XP_048588936.1
OG0006936	spis_longest_isoform_marker	Xe_014665-T1	XP_022791345.1
OG0006937	spis_longest_isoform_marker	Xe_012329-T1	XP_022799923.1
OG0006937	nvec_longest_isoform	Xe_012329-T1	XP_001625687.1
OG0006937	aip_longest_isoforms	Xe_012329-T1	XP_020903542.1
OG0006938	spis_longest_isoform_marker	Xe_015578-T1	XP_022796189.1
OG0006938	nvec_longest_isoform	Xe_015578-T1	XP_001635582.3
OG0006938	aip_longest_isoforms	Xe_015578-T1	XP_020903550.1
OG0006939	spis_longest_isoform_marker	Xe_011726-T1	XP_022800450.1
OG0006939	aip_longest_isoforms	Xe_011726-T1	XP_020903553.1
OG0006939	nvec_longest_isoform	Xe_011726-T1	XP_001638862.2
OG0006940	spis_longest_isoform_marker	Xe_012172-T1	XP_022799915.1
OG0006940	aip_longest_isoforms	Xe_012172-T1	XP_020903554.1
OG0006940	nvec_longest_isoform	Xe_012172-T1	XP_032229228.1
OG0006941	aip_longest_isoforms	Xe_005181-T1, Xe_004751-T1	XP_020903557.1
OG0006941	nvec_longest_isoform	Xe_005181-T1, Xe_004751-T1	XP_032228338.2
OG0006942	aip_longest_isoforms	Xe_000361-T1	XP_020903566.1
OG0006942	nvec_longest_isoform	Xe_000361-T1	XP_048584242.1
OG0006942	spis_longest_isoform_marker	Xe_000361-T1	XP_022784579.1
OG0006943	spis_longest_isoform_marker	Xe_014534-T1	XP_022800922.1
OG0006943	nvec_longest_isoform	Xe_014534-T1	XP_032226315.2
OG0006943	aip_longest_isoforms	Xe_014534-T1	XP_020903575.1
OG0006945	aip_longest_isoforms	Xe_014162-T1	XP_020903591.2
OG0006945	spis_longest_isoform_marker	Xe_014162-T1	XP_022791228.1
OG0006945	nvec_longest_isoform	Xe_014162-T1	XP_048588246.1
OG0006946	aip_longest_isoforms	Xe_014532-T1	XP_020903594.1
OG0006946	nvec_longest_isoform	Xe_014532-T1	XP_048588678.1
OG0006946	spis_longest_isoform_marker	Xe_014532-T1	XP_022800908.1
OG0006947	nvec_longest_isoform	Xe_014204-T1	XP_001632746.1
OG0006947	aip_longest_isoforms	Xe_014204-T1	XP_020903599.1
OG0006947	spis_longest_isoform_marker	Xe_014204-T1	XP_022779089.1
OG0006948	spis_longest_isoform_marker	Xe_014147-T1	XP_022791197.1
OG0006948	aip_longest_isoforms	Xe_014147-T1	XP_020903600.1
OG0006948	nvec_longest_isoform	Xe_014147-T1	XP_001632997.1
OG0006949	spis_longest_isoform_marker	Xe_014150-T1	XP_022798025.1
OG0006949	nvec_longest_isoform	Xe_014150-T1	XP_001624766.2
OG0006949	aip_longest_isoforms	Xe_014150-T1	XP_020903603.1
OG0006950	spis_longest_isoform_marker	Xe_014295-T1	XP_022779209.1
OG0006950	nvec_longest_isoform	Xe_014295-T1	XP_048588553.1
OG0006950	aip_longest_isoforms	Xe_014295-T1	XP_020903606.1
OG0006952	nvec_longest_isoform	Xe_014413-T1	XP_032241033.2
OG0006952	aip_longest_isoforms	Xe_014413-T1	XP_020903611.1
OG0006952	spis_longest_isoform_marker	Xe_014413-T1	XP_022791202.1
OG0006953	nvec_longest_isoform	Xe_014041-T1	XP_001637258.3
OG0006953	aip_longest_isoforms	Xe_014041-T1	XP_020903614.1
OG0006953	spis_longest_isoform_marker	Xe_014041-T1	XP_022791039.1
OG0006954	spis_longest_isoform_marker	Xe_014040-T1	XP_022791087.1
OG0006954	nvec_longest_isoform	Xe_014040-T1	XP_032243285.1
OG0006954	aip_longest_isoforms	Xe_014040-T1	XP_020903616.1
OG0006955	spis_longest_isoform_marker	Xe_014837-T1	XP_022808569.1
OG0006955	nvec_longest_isoform	Xe_014837-T1	XP_032241065.2
OG0006955	aip_longest_isoforms	Xe_014837-T1	XP_020903619.1
OG0006956	spis_longest_isoform_marker	Xe_014360-T1	XP_022800917.1
OG0006956	aip_longest_isoforms	Xe_014360-T1	XP_020903620.1
OG0006956	nvec_longest_isoform	Xe_014360-T1	XP_032241034.1
OG0006957	spis_longest_isoform_marker	Xe_014034-T1	XP_022793167.1
OG0006957	nvec_longest_isoform	Xe_014034-T1	XP_048588707.1
OG0006957	aip_longest_isoforms	Xe_014034-T1	XP_020903621.1
OG0006958	nvec_longest_isoform	Xe_014535-T1	XP_048588127.1
OG0006958	aip_longest_isoforms	Xe_014535-T1	XP_020903622.2
OG0006958	spis_longest_isoform_marker	Xe_014535-T1	XP_022800909.1
OG0006959	aip_longest_isoforms	Xe_014167-T1	XP_020903623.1
OG0006959	nvec_longest_isoform	Xe_014167-T1	XP_001627338.3
OG0006959	spis_longest_isoform_marker	Xe_014167-T1	XP_022791198.1
OG0006960	spis_longest_isoform_marker	Xe_014472-T1	XP_022791727.1
OG0006960	nvec_longest_isoform	Xe_014472-T1	XP_048588748.1
OG0006960	aip_longest_isoforms	Xe_014472-T1	XP_020903628.1
OG0006961	nvec_longest_isoform	Xe_014310-T1	XP_048588292.1
OG0006961	aip_longest_isoforms	Xe_014310-T1	XP_020903629.1
OG0006961	spis_longest_isoform_marker	Xe_014310-T1	XP_022791230.1
OG0006962	nvec_longest_isoform	Xe_014834-T1	XP_048588751.1
OG0006962	aip_longest_isoforms	Xe_014834-T1	XP_020903630.1
OG0006962	spis_longest_isoform_marker	Xe_014834-T1	XP_022796160.1
OG0006963	spis_longest_isoform_marker	Xe_014311-T1	XP_022791238.1
OG0006963	nvec_longest_isoform	Xe_014311-T1	XP_048588293.1
OG0006963	aip_longest_isoforms	Xe_014311-T1	XP_020903631.2
OG0006964	spis_longest_isoform_marker	Xe_014836-T1	XP_022796162.1
OG0006964	nvec_longest_isoform	Xe_014836-T1	XP_001635523.1
OG0006964	aip_longest_isoforms	Xe_014836-T1	XP_020903643.1
OG0006965	spis_longest_isoform_marker	Xe_014045-T1	XP_022791020.1
OG0006965	aip_longest_isoforms	Xe_014045-T1	XP_020903646.1
OG0006965	nvec_longest_isoform	Xe_014045-T1	XP_048588530.1
OG0006966	aip_longest_isoforms	Xe_014042-T1	XP_020903647.1
OG0006966	nvec_longest_isoform	Xe_014042-T1	XP_001637314.2
OG0006966	spis_longest_isoform_marker	Xe_014042-T1	XP_022791075.1
OG0006967	nvec_longest_isoform	Xe_014199-T1	XP_048588542.1
OG0006967	aip_longest_isoforms	Xe_014199-T1	XP_020903665.1
OG0006967	spis_longest_isoform_marker	Xe_014199-T1	XP_022779193.1
OG0006968	spis_longest_isoform_marker	Xe_014145-T1	XP_022791235.1
OG0006968	nvec_longest_isoform	Xe_014145-T1	XP_048588253.1
OG0006968	aip_longest_isoforms	Xe_014145-T1	XP_020903670.2
OG0006969	aip_longest_isoforms	Xe_015413-T1	XP_020903671.1
OG0006969	nvec_longest_isoform	Xe_015413-T1	XP_001629975.2
OG0006969	spis_longest_isoform_marker	Xe_015413-T1	XP_022804756.1
OG0006970	spis_longest_isoform_marker	Xe_028990-T1	XP_022791574.1
OG0006970	nvec_longest_isoform	Xe_028990-T1	XP_001626938.2
OG0006970	aip_longest_isoforms	Xe_028990-T1	XP_020903673.1
OG0006971	spis_longest_isoform_marker	Xe_014046-T1	XP_022791063.1
OG0006971	aip_longest_isoforms	Xe_014046-T1	XP_020903675.1
OG0006971	nvec_longest_isoform	Xe_014046-T1	XP_032243283.2
OG0006972	nvec_longest_isoform	Xe_028987-T1	XP_048588130.1
OG0006972	spis_longest_isoform_marker	Xe_028987-T1	XP_022800921.1
OG0006972	aip_longest_isoforms	Xe_028987-T1	XP_020903676.1
OG0006973	spis_longest_isoform_marker	Xe_014461-T1	XP_022791599.1
OG0006973	nvec_longest_isoform	Xe_014461-T1	XP_001630008.2
OG0006973	aip_longest_isoforms	Xe_014461-T1	XP_020903679.1
OG0006974	nvec_longest_isoform	Xe_014473-T1	XP_048588143.1
OG0006974	spis_longest_isoform_marker	Xe_014473-T1	XP_022791746.1
OG0006974	aip_longest_isoforms	Xe_014473-T1	XP_020903680.1
OG0006975	spis_longest_isoform_marker	Xe_014572-T1	XP_022793021.1
OG0006975	aip_longest_isoforms	Xe_014572-T1	XP_020903688.1
OG0006975	nvec_longest_isoform	Xe_014572-T1	XP_001637260.3
OG0006976	aip_longest_isoforms	Xe_014381-T1	XP_020903696.1
OG0006976	nvec_longest_isoform	Xe_014381-T1	XP_032243222.2
OG0006976	spis_longest_isoform_marker	Xe_014381-T1	XP_022801766.1
OG0006977	spis_longest_isoform_marker	Xe_014529-T1	XP_022800914.1
OG0006977	aip_longest_isoforms	Xe_014529-T1	XP_020903700.1
OG0006977	nvec_longest_isoform	Xe_014529-T1	XP_001635504.1
OG0006978	spis_longest_isoform_marker	Xe_016213-T1	XP_022805343.1
OG0006978	aip_longest_isoforms	Xe_016213-T1	XP_020903703.1
OG0006978	nvec_longest_isoform	Xe_016213-T1	XP_032243262.2
OG0006979	spis_longest_isoform_marker	Xe_014035-T1	XP_022792166.1
OG0006979	aip_longest_isoforms	Xe_014035-T1	XP_020903705.1
OG0006979	nvec_longest_isoform	Xe_014035-T1	XP_001631419.1
OG0006980	spis_longest_isoform_marker	Xe_003881-T1	XP_022797378.1
OG0006980	nvec_longest_isoform	Xe_003881-T1	XP_001636019.2
OG0006980	aip_longest_isoforms	Xe_003881-T1	XP_020903721.1
OG0006981	spis_longest_isoform_marker	Xe_004688-T1	XP_022807299.1
OG0006981	aip_longest_isoforms	Xe_004688-T1	XP_020903722.1
OG0006981	nvec_longest_isoform	Xe_004688-T1	XP_048582483.1
OG0006982	spis_longest_isoform_marker	Xe_003382-T1	XP_022803840.1
OG0006982	aip_longest_isoforms	Xe_003382-T1	XP_020903723.1
OG0006982	nvec_longest_isoform	Xe_003382-T1	XP_001628318.2
OG0006983	aip_longest_isoforms	Xe_003381-T1	XP_020903725.1
OG0006983	nvec_longest_isoform	Xe_003381-T1	XP_001628294.2
OG0006983	spis_longest_isoform_marker	Xe_003381-T1	XP_022803850.1
OG0006984	nvec_longest_isoform	Xe_020044-T1	XP_032241638.2
OG0006984	aip_longest_isoforms	Xe_020044-T1	XP_020903728.1
OG0006984	spis_longest_isoform_marker	Xe_020044-T1	XP_022801818.1
OG0006985	aip_longest_isoforms	Xe_003380-T1	XP_020903732.1
OG0006985	spis_longest_isoform_marker	Xe_003380-T1	XP_022804613.1
OG0006985	nvec_longest_isoform	Xe_003380-T1	XP_001628293.1
OG0006986	aip_longest_isoforms	Xe_003379-T1	XP_020903734.1
OG0006986	nvec_longest_isoform	Xe_003379-T1	XP_032232295.1
OG0006986	spis_longest_isoform_marker	Xe_003379-T1	XP_022804611.1
OG0006987	aip_longest_isoforms	Xe_014140-T1	XP_020903737.1
OG0006987	nvec_longest_isoform	Xe_014140-T1	XP_001626261.3
OG0006987	spis_longest_isoform_marker	Xe_014140-T1	XP_022797308.1
OG0006988	aip_longest_isoforms	Xe_013827-T1	XP_020903738.1
OG0006988	spis_longest_isoform_marker	Xe_013827-T1	XP_022800093.1
OG0006988	nvec_longest_isoform	Xe_013827-T1	XP_048585048.1
OG0006989	aip_longest_isoforms	Xe_013960-T1	XP_020903745.1
OG0006989	nvec_longest_isoform	Xe_013960-T1	XP_032222003.2
OG0006989	spis_longest_isoform_marker	Xe_013960-T1	XP_022784677.1
OG0006991	nvec_longest_isoform	Xe_009940-T1	XP_001636921.2
OG0006991	aip_longest_isoforms	Xe_009940-T1	XP_028515794.1, XP_020903754.1
OG0006992	aip_longest_isoforms	Xe_013919-T1	XP_020903758.1
OG0006992	spis_longest_isoform_marker	Xe_013919-T1	XP_022784704.1
OG0006992	nvec_longest_isoform	Xe_013919-T1	XP_001640847.2
OG0006993	spis_longest_isoform_marker	Xe_014135-T1	XP_022797312.1
OG0006993	nvec_longest_isoform	Xe_014135-T1	XP_048588928.1
OG0006993	aip_longest_isoforms	Xe_014135-T1	XP_020903763.1
OG0006994	aip_longest_isoforms	Xe_013814-T1	XP_020903764.1
OG0006994	nvec_longest_isoform	Xe_013814-T1	XP_032220710.1
OG0006994	spis_longest_isoform_marker	Xe_013814-T1	XP_022781646.1
OG0006995	spis_longest_isoform_marker	Xe_013816-T1	XP_022781645.1
OG0006995	nvec_longest_isoform	Xe_013816-T1	XP_032220704.1
OG0006995	aip_longest_isoforms	Xe_013816-T1	XP_020903765.1
OG0006996	spis_longest_isoform_marker	Xe_009812-T1	XP_022779261.1
OG0006996	aip_longest_isoforms	Xe_009812-T1	XP_020903769.1
OG0006996	nvec_longest_isoform	Xe_009812-T1	XP_032229515.2
OG0006997	spis_longest_isoform_marker	Xe_009810-T1	XP_022779259.1
OG0006997	nvec_longest_isoform	Xe_009810-T1	XP_048579997.1
OG0006997	aip_longest_isoforms	Xe_009810-T1	XP_020903770.1
OG0006998	nvec_longest_isoform	Xe_009896-T1	XP_001637874.3
OG0006998	aip_longest_isoforms	Xe_009896-T1	XP_020903773.1
OG0006998	spis_longest_isoform_marker	Xe_009896-T1	XP_022797410.1
OG0006999	spis_longest_isoform_marker	Xe_001282-T1	XP_022788542.1
OG0006999	nvec_longest_isoform	Xe_001282-T1	XP_032239536.2
OG0006999	aip_longest_isoforms	Xe_001282-T1	XP_020903774.1
OG0007000	aip_longest_isoforms	Xe_001287-T1	XP_020903777.1
OG0007000	nvec_longest_isoform	Xe_001287-T1	XP_048579863.1
OG0007000	spis_longest_isoform_marker	Xe_001287-T1	XP_022788567.1
OG0007001	aip_longest_isoforms	Xe_001288-T1	XP_020903780.1
OG0007001	nvec_longest_isoform	Xe_001288-T1	XP_001626069.2
OG0007001	spis_longest_isoform_marker	Xe_001288-T1	XP_022788530.1
OG0007002	spis_longest_isoform_marker	Xe_022178-T1	XP_022797562.1
OG0007002	aip_longest_isoforms	Xe_022178-T1	XP_020903781.1
OG0007002	nvec_longest_isoform	Xe_022178-T1	XP_001635943.2
OG0007003	nvec_longest_isoform	Xe_009525-T1	XP_032225325.1
OG0007003	aip_longest_isoforms	Xe_009525-T1	XP_020903784.1
OG0007003	spis_longest_isoform_marker	Xe_009525-T1	XP_022782638.1
OG0007004	spis_longest_isoform_marker	Xe_003189-T1	XP_022782597.1
OG0007004	nvec_longest_isoform	Xe_003189-T1	XP_032240282.2
OG0007004	aip_longest_isoforms	Xe_003189-T1	XP_020903785.1
OG0007005	spis_longest_isoform_marker	Xe_001364-T1	XP_022785622.1
OG0007005	aip_longest_isoforms	Xe_001364-T1	XP_020903786.1
OG0007005	nvec_longest_isoform	Xe_001364-T1	XP_048577387.1
OG0007007	spis_longest_isoform_marker	Xe_009808-T1	XP_022779247.1
OG0007007	nvec_longest_isoform	Xe_009808-T1	XP_001637904.2
OG0007007	aip_longest_isoforms	Xe_009808-T1	XP_020903789.1
OG0007008	nvec_longest_isoform	Xe_022177-T1	XP_032241423.1
OG0007008	aip_longest_isoforms	Xe_022177-T1	XP_020903792.1
OG0007008	spis_longest_isoform_marker	Xe_022177-T1	XP_022797572.1
OG0007009	nvec_longest_isoform	Xe_000699-T1	XP_001626053.2
OG0007009	aip_longest_isoforms	Xe_000699-T1	XP_020903793.1
OG0007009	spis_longest_isoform_marker	Xe_000699-T1	XP_022788571.1
OG0007010	spis_longest_isoform_marker	Xe_014139-T1	XP_022797310.1
OG0007010	nvec_longest_isoform	Xe_014139-T1	XP_001626271.2
OG0007010	aip_longest_isoforms	Xe_014139-T1	XP_020903794.1
OG0007011	spis_longest_isoform_marker	Xe_009836-T1	XP_022779291.1
OG0007011	nvec_longest_isoform	Xe_009836-T1	XP_001637972.1
OG0007011	aip_longest_isoforms	Xe_009836-T1	XP_020903797.1
OG0007012	spis_longest_isoform_marker	Xe_000427-T1	XP_022791522.1
OG0007012	aip_longest_isoforms	Xe_000427-T1	XP_020903800.1
OG0007012	nvec_longest_isoform	Xe_000427-T1	XP_001629360.3
OG0007013	nvec_longest_isoform	Xe_015499-T1	XP_001626270.1
OG0007013	aip_longest_isoforms	Xe_015499-T1	XP_020903803.1
OG0007013	spis_longest_isoform_marker	Xe_015499-T1	XP_022797318.1
OG0007014	spis_longest_isoform_marker	Xe_024452-T1	XP_022782325.1
OG0007014	nvec_longest_isoform	Xe_024452-T1	XP_032220591.2
OG0007014	aip_longest_isoforms	Xe_024452-T1	XP_020903806.1
OG0007016	spis_longest_isoform_marker	Xe_002587-T1	XP_022789871.1
OG0007016	aip_longest_isoforms	Xe_002587-T1	XP_020903815.1
OG0007016	nvec_longest_isoform	Xe_002587-T1	XP_032228617.2
OG0007017	nvec_longest_isoform	Xe_012503-T1	XP_032222557.1
OG0007017	aip_longest_isoforms	Xe_012503-T1	XP_020903822.1
OG0007017	spis_longest_isoform_marker	Xe_012503-T1	XP_022790863.1
OG0007018	spis_longest_isoform_marker	Xe_021766-T1	XP_022782374.1
OG0007018	nvec_longest_isoform	Xe_021766-T1	XP_001639778.2
OG0007018	aip_longest_isoforms	Xe_021766-T1	XP_020903826.1
OG0007019	spis_longest_isoform_marker	Xe_014181-T1	XP_022788956.1
OG0007019	aip_longest_isoforms	Xe_014181-T1	XP_020903832.1
OG0007019	nvec_longest_isoform	Xe_014181-T1	XP_048588937.1
OG0007021	spis_longest_isoform_marker	Xe_002822-T1	XP_022807993.1
OG0007021	aip_longest_isoforms	Xe_002822-T1	XP_020903841.1
OG0007021	nvec_longest_isoform	Xe_002822-T1	XP_032230042.2
OG0007022	spis_longest_isoform_marker	Xe_002823-T1	XP_022807995.1
OG0007022	nvec_longest_isoform	Xe_002823-T1	XP_001626557.2
OG0007022	aip_longest_isoforms	Xe_002823-T1	XP_020903842.1
OG0007023	spis_longest_isoform_marker	Xe_002736-T1	XP_022809997.1
OG0007023	aip_longest_isoforms	Xe_002736-T1	XP_020903845.1
OG0007023	nvec_longest_isoform	Xe_002736-T1	XP_048590283.1
OG0007024	aip_longest_isoforms	Xe_002825-T1	XP_020903851.1
OG0007024	spis_longest_isoform_marker	Xe_002825-T1	XP_022807990.1
OG0007024	nvec_longest_isoform	Xe_002825-T1	XP_048590710.1
OG0007025	aip_longest_isoforms	Xe_002803-T1	XP_020903852.1
OG0007025	nvec_longest_isoform	Xe_002803-T1	XP_001637526.1
OG0007025	spis_longest_isoform_marker	Xe_002803-T1	XP_022804048.1
OG0007026	nvec_longest_isoform	Xe_002737-T1	XP_032240191.1
OG0007026	aip_longest_isoforms	Xe_002737-T1	XP_020903854.2
OG0007026	spis_longest_isoform_marker	Xe_002737-T1	XP_022809245.1
OG0007027	spis_longest_isoform_marker	Xe_014380-T1	XP_022790350.1
OG0007027	aip_longest_isoforms	Xe_014380-T1	XP_020903855.1
OG0007027	nvec_longest_isoform	Xe_014380-T1	XP_001633013.2
OG0007028	aip_longest_isoforms	Xe_002252-T1	XP_020903858.1
OG0007028	spis_longest_isoform_marker	Xe_002252-T1	XP_022809872.1
OG0007028	nvec_longest_isoform	Xe_002252-T1	XP_001634879.2
OG0007029	nvec_longest_isoform	Xe_028842-T1	XP_001634882.2
OG0007029	spis_longest_isoform_marker	Xe_028842-T1	XP_022809253.1
OG0007029	aip_longest_isoforms	Xe_028842-T1	XP_020903861.1
OG0007030	aip_longest_isoforms	Xe_002409-T1	XP_020903865.1
OG0007030	nvec_longest_isoform	Xe_002409-T1	XP_032227887.2
OG0007030	spis_longest_isoform_marker	Xe_002409-T1	XP_022809767.1
OG0007031	spis_longest_isoform_marker	Xe_014279-T1	XP_022801793.1
OG0007031	aip_longest_isoforms	Xe_014279-T1	XP_020903866.1
OG0007031	nvec_longest_isoform	Xe_014279-T1	XP_001632042.2
OG0007032	spis_longest_isoform_marker	Xe_002408-T1	XP_022809715.1
OG0007032	nvec_longest_isoform	Xe_002408-T1	XP_032227891.2
OG0007032	aip_longest_isoforms	Xe_002408-T1	XP_020903869.1
OG0007033	spis_longest_isoform_marker	Xe_000372-T1	XP_022807900.1
OG0007033	nvec_longest_isoform	Xe_000372-T1	XP_032242989.2
OG0007033	aip_longest_isoforms	Xe_000372-T1	XP_020903901.1
OG0007034	aip_longest_isoforms	Xe_021790-T1	XP_020903904.1
OG0007034	nvec_longest_isoform	Xe_021790-T1	XP_001639902.2
OG0007034	spis_longest_isoform_marker	Xe_021790-T1	XP_022803418.1
OG0007035	nvec_longest_isoform	Xe_021814-T1	XP_001637085.2
