Orthogroup	Species	aip_longest_isoforms	Orthologs
OG0007461	xenia_longest_isoforms	XP_020905802.1	Xe_004520-T1
OG0007461	spis_longest_isoform_marker	XP_020905802.1	XP_022803720.1
OG0007461	nvec_longest_isoform	XP_020905802.1	XP_001639525.3
OG0007462	xenia_longest_isoforms	XP_020905806.1	Xe_004523-T1
OG0007462	spis_longest_isoform_marker	XP_020905806.1	XP_022803702.1
OG0007462	nvec_longest_isoform	XP_020905806.1	XP_001639630.1
OG0007463	xenia_longest_isoforms	XP_020905807.1	Xe_008260-T1
OG0007463	spis_longest_isoform_marker	XP_020905807.1	XP_022790561.1
OG0007463	nvec_longest_isoform	XP_020905807.1	XP_032231642.2
OG0007464	xenia_longest_isoforms	XP_020905808.1	Xe_004478-T1
OG0007464	spis_longest_isoform_marker	XP_020905808.1	XP_022803726.1
OG0007464	nvec_longest_isoform	XP_020905808.1	XP_001631723.2
OG0007465	spis_longest_isoform_marker	XP_020905814.1	XP_022797936.1, XP_022797947.1
OG0007465	nvec_longest_isoform	XP_020905814.1	XP_032242216.1
OG0007466	xenia_longest_isoforms	XP_020905816.1	Xe_007960-T1
OG0007466	spis_longest_isoform_marker	XP_020905816.1	XP_022794295.1
OG0007466	nvec_longest_isoform	XP_020905816.1	XP_001622655.2
OG0007467	xenia_longest_isoforms	XP_020905822.1	Xe_014785-T1
OG0007467	spis_longest_isoform_marker	XP_020905822.1	XP_022797909.1
OG0007467	nvec_longest_isoform	XP_020905822.1	XP_001632886.1
OG0007468	xenia_longest_isoforms	XP_020905824.1	Xe_015983-T2
OG0007468	spis_longest_isoform_marker	XP_020905824.1	XP_022783395.1
OG0007468	nvec_longest_isoform	XP_020905824.1	XP_032237486.1
OG0007469	xenia_longest_isoforms	XP_020905835.1	Xe_014662-T1
OG0007469	spis_longest_isoform_marker	XP_020905835.1	XP_022801379.1
OG0007469	nvec_longest_isoform	XP_020905835.1	XP_001641753.3
OG0007470	spis_longest_isoform_marker	XP_020917597.1, XP_020905852.2	XP_022794307.1
OG0007470	nvec_longest_isoform	XP_020917597.1, XP_020905852.2	XP_032230091.2
OG0007471	xenia_longest_isoforms	XP_020905865.1	Xe_000286-T1
OG0007471	spis_longest_isoform_marker	XP_020905865.1	XP_022802365.1
OG0007471	nvec_longest_isoform	XP_020905865.1	XP_001627276.3
OG0007472	xenia_longest_isoforms	XP_020905871.1	Xe_000198-T1
OG0007472	nvec_longest_isoform	XP_020905871.1	XP_048582756.1
OG0007472	spis_longest_isoform_marker	XP_020905871.1	XP_022802372.1
OG0007473	spis_longest_isoform_marker	XP_020905872.1	XP_022785826.1
OG0007473	nvec_longest_isoform	XP_020905872.1	XP_001631739.1, XP_048581973.1
OG0007474	xenia_longest_isoforms	XP_020905874.1	Xe_004984-T1
OG0007474	spis_longest_isoform_marker	XP_020905874.1	XP_022785765.1
OG0007474	nvec_longest_isoform	XP_020905874.1	XP_048581970.1
OG0007475	xenia_longest_isoforms	XP_020905880.1	Xe_014556-T1
OG0007475	spis_longest_isoform_marker	XP_020905880.1	XP_022791443.1
OG0007475	nvec_longest_isoform	XP_020905880.1	XP_001635548.2
OG0007476	xenia_longest_isoforms	XP_020905882.1	Xe_000290-T2
OG0007476	spis_longest_isoform_marker	XP_020905882.1	XP_022786828.1
OG0007476	nvec_longest_isoform	XP_020905882.1	XP_001627297.1
OG0007477	xenia_longest_isoforms	XP_020905883.1	Xe_000287-T1
OG0007477	nvec_longest_isoform	XP_020905883.1	XP_032230865.1
OG0007477	spis_longest_isoform_marker	XP_020905883.1	XP_022808616.1
OG0007478	spis_longest_isoform_marker	XP_020905885.1, XP_028517594.1	XP_022802371.1
OG0007478	nvec_longest_isoform	XP_020905885.1, XP_028517594.1	XP_032230868.1
OG0007479	xenia_longest_isoforms	XP_020905893.1	Xe_002162-T1
OG0007479	spis_longest_isoform_marker	XP_020905893.1	XP_022784019.1
OG0007479	nvec_longest_isoform	XP_020905893.1	XP_032230201.2
OG0007480	xenia_longest_isoforms	XP_020905900.1	Xe_003029-T1
OG0007480	spis_longest_isoform_marker	XP_020905900.1	XP_022803765.1
OG0007480	nvec_longest_isoform	XP_020905900.1	XP_032229965.2
OG0007481	xenia_longest_isoforms	XP_020905925.1	Xe_021511-T1
OG0007481	nvec_longest_isoform	XP_020905925.1	XP_048579411.1
OG0007481	spis_longest_isoform_marker	XP_020905925.1	XP_022800608.1
OG0007482	xenia_longest_isoforms	XP_020905926.1	Xe_021489-T1
OG0007482	spis_longest_isoform_marker	XP_020905926.1	XP_022800606.1
OG0007482	nvec_longest_isoform	XP_020905926.1	XP_001640982.1
OG0007483	xenia_longest_isoforms	XP_020905928.1	Xe_021887-T1
OG0007483	spis_longest_isoform_marker	XP_020905928.1	XP_022785203.1
OG0007483	nvec_longest_isoform	XP_020905928.1	XP_048579363.1
OG0007484	xenia_longest_isoforms	XP_020905931.1	Xe_000710-T1
OG0007484	spis_longest_isoform_marker	XP_020905931.1	XP_022788521.1
OG0007484	nvec_longest_isoform	XP_020905931.1	XP_032240262.2
OG0007485	xenia_longest_isoforms	XP_020905934.1	Xe_007952-T1
OG0007485	spis_longest_isoform_marker	XP_020905934.1	XP_022794306.1
OG0007485	nvec_longest_isoform	XP_020905934.1	XP_001635460.1
OG0007486	xenia_longest_isoforms	XP_020905946.1	Xe_014224-T1
OG0007486	spis_longest_isoform_marker	XP_020905946.1	XP_022793205.1
OG0007486	nvec_longest_isoform	XP_020905946.1	XP_001630420.2
OG0007487	xenia_longest_isoforms	XP_020905948.1	Xe_014227-T1
OG0007487	nvec_longest_isoform	XP_020905948.1	XP_048588395.1
OG0007487	spis_longest_isoform_marker	XP_020905948.1	XP_022793164.1
OG0007488	xenia_longest_isoforms	XP_020905953.1	Xe_022196-T1
OG0007488	spis_longest_isoform_marker	XP_020905953.1	XP_022798824.1
OG0007488	nvec_longest_isoform	XP_020905953.1	XP_032240263.2
OG0007489	xenia_longest_isoforms	XP_020905959.1	Xe_008348-T1
OG0007489	spis_longest_isoform_marker	XP_020905959.1	XP_022782814.1
OG0007489	nvec_longest_isoform	XP_020905959.1	XP_032228703.1
OG0007490	xenia_longest_isoforms	XP_020905965.1	Xe_022195-T1
OG0007490	spis_longest_isoform_marker	XP_020905965.1	XP_022798823.1
OG0007490	nvec_longest_isoform	XP_020905965.1	XP_001635037.1
OG0007491	xenia_longest_isoforms	XP_020905966.1	Xe_021886-T1
OG0007491	spis_longest_isoform_marker	XP_020905966.1	XP_022785195.1
OG0007491	nvec_longest_isoform	XP_020905966.1	XP_001634492.3
OG0007492	xenia_longest_isoforms	XP_020905972.1	Xe_022226-T1
OG0007492	nvec_longest_isoform	XP_020905972.1	XP_032240340.1
OG0007492	spis_longest_isoform_marker	XP_020905972.1	XP_022785202.1
OG0007493	xenia_longest_isoforms	XP_020905973.1	Xe_022225-T1
OG0007493	spis_longest_isoform_marker	XP_020905973.1	XP_022785200.1
OG0007493	nvec_longest_isoform	XP_020905973.1	XP_032240341.2
OG0007494	xenia_longest_isoforms	XP_020905976.1	Xe_021966-T1
OG0007494	spis_longest_isoform_marker	XP_020905976.1	XP_022785277.1
OG0007494	nvec_longest_isoform	XP_020905976.1	XP_048580317.1
OG0007495	xenia_longest_isoforms	XP_020905978.1	Xe_009287-T1
OG0007495	spis_longest_isoform_marker	XP_020905978.1	XP_022803602.1
OG0007495	nvec_longest_isoform	XP_020905978.1	XP_048579959.1
OG0007496	xenia_longest_isoforms	XP_020905984.1	Xe_021520-T1
OG0007496	spis_longest_isoform_marker	XP_020905984.1	XP_022785323.1
OG0007496	nvec_longest_isoform	XP_020905984.1	XP_001626440.1
OG0007497	xenia_longest_isoforms	XP_020905986.1	Xe_009289-T1
OG0007497	spis_longest_isoform_marker	XP_020905986.1	XP_022804470.1
OG0007497	nvec_longest_isoform	XP_020905986.1	XP_001636813.2
OG0007498	xenia_longest_isoforms	XP_020905987.1	Xe_021980-T1
OG0007498	spis_longest_isoform_marker	XP_020905987.1	XP_022785315.1
OG0007498	nvec_longest_isoform	XP_020905987.1	XP_032241383.2
OG0007499	xenia_longest_isoforms	XP_020905990.1	Xe_021825-T1
OG0007499	spis_longest_isoform_marker	XP_020905990.1	XP_022794614.1
OG0007499	nvec_longest_isoform	XP_020905990.1	XP_048579218.1
OG0007500	xenia_longest_isoforms	XP_020906022.1	Xe_021953-T1
OG0007500	spis_longest_isoform_marker	XP_020906022.1	XP_022789945.1
OG0007500	nvec_longest_isoform	XP_020906022.1	XP_032233648.1
OG0007501	xenia_longest_isoforms	XP_020906026.1	Xe_009663-T1
OG0007501	spis_longest_isoform_marker	XP_020906026.1	XP_022797396.1
OG0007501	nvec_longest_isoform	XP_020906026.1	XP_001640912.2
OG0007502	xenia_longest_isoforms	XP_020906029.1	Xe_014223-T1
OG0007502	spis_longest_isoform_marker	XP_020906029.1	XP_022793161.1
OG0007502	nvec_longest_isoform	XP_020906029.1	XP_032234865.2
OG0007503	xenia_longest_isoforms	XP_020906037.1	Xe_021974-T1
OG0007503	spis_longest_isoform_marker	XP_020906037.1	XP_022785282.1
OG0007503	nvec_longest_isoform	XP_020906037.1	XP_032239528.2
OG0007504	xenia_longest_isoforms	XP_020906039.1	Xe_000707-T1
OG0007504	spis_longest_isoform_marker	XP_020906039.1	XP_022788525.1
OG0007504	nvec_longest_isoform	XP_020906039.1	XP_001629466.3
OG0007505	xenia_longest_isoforms	XP_020906044.1	Xe_021289-T1
OG0007505	nvec_longest_isoform	XP_020906044.1	XP_048579081.1
OG0007505	spis_longest_isoform_marker	XP_020906044.1	XP_022805855.1
OG0007506	xenia_longest_isoforms	XP_020906053.1	Xe_002757-T1
OG0007506	spis_longest_isoform_marker	XP_020906053.1	XP_022794988.1
OG0007506	nvec_longest_isoform	XP_020906053.1	XP_001638406.1
OG0007507	xenia_longest_isoforms	XP_020906060.1	Xe_009964-T1
OG0007507	spis_longest_isoform_marker	XP_020906060.1	XP_022798519.1
OG0007507	nvec_longest_isoform	XP_020906060.1	XP_048578973.1
OG0007508	xenia_longest_isoforms	XP_020906065.1	Xe_021850-T1
OG0007508	nvec_longest_isoform	XP_020906065.1	XP_048579505.1
OG0007508	spis_longest_isoform_marker	XP_020906065.1	XP_022798815.1
OG0007509	xenia_longest_isoforms	XP_020906067.1	Xe_009966-T1
OG0007509	spis_longest_isoform_marker	XP_020906067.1	XP_022798515.1
OG0007509	nvec_longest_isoform	XP_020906067.1	XP_001625030.2
OG0007510	xenia_longest_isoforms	XP_020906073.1	Xe_009967-T1
OG0007510	spis_longest_isoform_marker	XP_020906073.1	XP_022798517.1
OG0007510	nvec_longest_isoform	XP_020906073.1	XP_001625038.3
OG0007511	xenia_longest_isoforms	XP_020906081.1	Xe_015603-T1
OG0007511	spis_longest_isoform_marker	XP_020906081.1	XP_022793074.1
OG0007511	nvec_longest_isoform	XP_020906081.1	XP_001630002.3
OG0007512	xenia_longest_isoforms	XP_020906082.1	Xe_014828-T1
OG0007512	nvec_longest_isoform	XP_020906082.1	XP_048588699.1
OG0007512	spis_longest_isoform_marker	XP_020906082.1	XP_022801444.1
OG0007513	xenia_longest_isoforms	XP_020906085.1	Xe_014992-T1
OG0007513	spis_longest_isoform_marker	XP_020906085.1	XP_022801436.1
OG0007513	nvec_longest_isoform	XP_020906085.1	XP_032227435.2
OG0007514	xenia_longest_isoforms	XP_020906088.1	Xe_014619-T1
OG0007514	spis_longest_isoform_marker	XP_020906088.1	XP_022788164.1
OG0007514	nvec_longest_isoform	XP_020906088.1	XP_048588627.1
OG0007515	spis_longest_isoform_marker	XP_020906095.1, XP_020911941.1	XP_022800822.1
OG0007515	nvec_longest_isoform	XP_020906095.1, XP_020911941.1	XP_001623996.1
OG0007516	xenia_longest_isoforms	XP_020906099.1	Xe_014829-T1
OG0007516	spis_longest_isoform_marker	XP_020906099.1	XP_022801438.1
OG0007516	nvec_longest_isoform	XP_020906099.1	XP_001632060.1
OG0007517	xenia_longest_isoforms	XP_020906104.1	Xe_014345-T1
OG0007517	spis_longest_isoform_marker	XP_020906104.1	XP_022797703.1
OG0007517	nvec_longest_isoform	XP_020906104.1	XP_048588033.1
OG0007518	xenia_longest_isoforms	XP_020906105.1	Xe_014342-T1
OG0007518	spis_longest_isoform_marker	XP_020906105.1	XP_022797547.1
OG0007518	nvec_longest_isoform	XP_020906105.1	XP_001637354.2
OG0007519	xenia_longest_isoforms	XP_020906107.1	Xe_014344-T1
OG0007519	spis_longest_isoform_marker	XP_020906107.1	XP_022798344.1
OG0007519	nvec_longest_isoform	XP_020906107.1	XP_001637299.2
OG0007520	xenia_longest_isoforms	XP_020906108.1	Xe_014157-T1
OG0007520	spis_longest_isoform_marker	XP_020906108.1	XP_022801790.1
OG0007520	nvec_longest_isoform	XP_020906108.1	XP_001632730.3
OG0007521	xenia_longest_isoforms	XP_020906109.1	Xe_014161-T1
OG0007521	spis_longest_isoform_marker	XP_020906109.1	XP_022791249.1
OG0007521	nvec_longest_isoform	XP_020906109.1	XP_032237702.2
OG0007522	xenia_longest_isoforms	XP_020906110.1	Xe_014466-T1
OG0007522	spis_longest_isoform_marker	XP_020906110.1	XP_022790261.1
OG0007522	nvec_longest_isoform	XP_020906110.1	XP_001624323.1
OG0007523	xenia_longest_isoforms	XP_020906113.1	Xe_014732-T1
OG0007523	spis_longest_isoform_marker	XP_020906113.1	XP_022805828.1
OG0007523	nvec_longest_isoform	XP_020906113.1	XP_048588455.1
OG0007524	xenia_longest_isoforms	XP_020906114.1	Xe_014601-T1
OG0007524	spis_longest_isoform_marker	XP_020906114.1	XP_022805835.1
OG0007524	nvec_longest_isoform	XP_020906114.1	XP_048588453.1
OG0007525	xenia_longest_isoforms	XP_020906116.1	Xe_014160-T1
OG0007525	spis_longest_isoform_marker	XP_020906116.1	XP_022791225.1
OG0007525	nvec_longest_isoform	XP_020906116.1	XP_032237701.2
OG0007526	xenia_longest_isoforms	XP_020906117.1	Xe_014616-T1
OG0007526	spis_longest_isoform_marker	XP_020906117.1	XP_022788197.1
OG0007526	nvec_longest_isoform	XP_020906117.1	XP_048588636.1
OG0007527	xenia_longest_isoforms	XP_020906131.1	Xe_022342-T1
OG0007527	nvec_longest_isoform	XP_020906131.1	XP_032219240.2
OG0007527	spis_longest_isoform_marker	XP_020906131.1	XP_022798672.1
OG0007528	xenia_longest_isoforms	XP_020906138.1	Xe_022332-T1
OG0007528	nvec_longest_isoform	XP_020906138.1	XP_001641945.1
OG0007528	spis_longest_isoform_marker	XP_020906138.1	XP_022799991.1
OG0007529	xenia_longest_isoforms	XP_020906139.1	Xe_002541-T1
OG0007529	nvec_longest_isoform	XP_020906139.1	XP_048589938.1
OG0007529	spis_longest_isoform_marker	XP_020906139.1	XP_022795104.1
OG0007530	xenia_longest_isoforms	XP_020906148.1	Xe_000624-T1
OG0007530	spis_longest_isoform_marker	XP_020906148.1	XP_022785204.1
OG0007530	nvec_longest_isoform	XP_020906148.1	XP_032217791.1
OG0007531	xenia_longest_isoforms	XP_020906151.1	Xe_010058-T1
OG0007531	spis_longest_isoform_marker	XP_020906151.1	XP_022786642.1
OG0007531	nvec_longest_isoform	XP_020906151.1	XP_001626973.2
OG0007532	xenia_longest_isoforms	XP_020906152.1	Xe_008311-T1
OG0007532	spis_longest_isoform_marker	XP_020906152.1	XP_022785215.1
OG0007532	nvec_longest_isoform	XP_020906152.1	XP_032243302.2
OG0007533	xenia_longest_isoforms	XP_020906184.1	Xe_012405-T1
OG0007533	spis_longest_isoform_marker	XP_020906184.1	XP_022778800.1
OG0007533	nvec_longest_isoform	XP_020906184.1	XP_048586688.1
OG0007534	xenia_longest_isoforms	XP_020906185.1	Xe_012510-T1
OG0007534	nvec_longest_isoform	XP_020906185.1	XP_032226264.2
OG0007534	spis_longest_isoform_marker	XP_020906185.1	XP_022809389.1
OG0007535	xenia_longest_isoforms	XP_020906187.1	Xe_011969-T1
OG0007535	spis_longest_isoform_marker	XP_020906187.1	XP_022810414.1
OG0007535	nvec_longest_isoform	XP_020906187.1	XP_048586309.1
OG0007536	xenia_longest_isoforms	XP_020906191.1	Xe_012509-T1
OG0007536	spis_longest_isoform_marker	XP_020906191.1	XP_022809381.1
OG0007536	nvec_longest_isoform	XP_020906191.1	XP_032226262.1
OG0007537	xenia_longest_isoforms	XP_020906197.1	Xe_011870-T1
OG0007537	spis_longest_isoform_marker	XP_020906197.1	XP_022807374.1
OG0007537	nvec_longest_isoform	XP_020906197.1	XP_048586434.1
OG0007538	xenia_longest_isoforms	XP_020906208.1	Xe_001171-T1
OG0007538	spis_longest_isoform_marker	XP_020906208.1	XP_022786644.1
OG0007538	nvec_longest_isoform	XP_020906208.1	XP_032229100.2
OG0007539	xenia_longest_isoforms	XP_020906209.1	Xe_000757-T1
OG0007539	nvec_longest_isoform	XP_020906209.1	XP_001625740.2
OG0007539	spis_longest_isoform_marker	XP_020906209.1	XP_022786646.1
OG0007540	xenia_longest_isoforms	XP_020906210.1	Xe_000823-T1
OG0007540	spis_longest_isoform_marker	XP_020906210.1	XP_022783188.1
OG0007540	nvec_longest_isoform	XP_020906210.1	XP_001640165.2
OG0007541	xenia_longest_isoforms	XP_020906211.1	Xe_000554-T1
OG0007541	spis_longest_isoform_marker	XP_020906211.1	XP_022786623.1
OG0007541	nvec_longest_isoform	XP_020906211.1	XP_001625753.1
OG0007542	xenia_longest_isoforms	XP_020906212.1	Xe_000755-T1
OG0007542	spis_longest_isoform_marker	XP_020906212.1	XP_022786594.1
OG0007542	nvec_longest_isoform	XP_020906212.1	XP_001637175.1
OG0007543	xenia_longest_isoforms	XP_020906216.1	Xe_000495-T1
OG0007543	spis_longest_isoform_marker	XP_020906216.1	XP_022783190.1
OG0007543	nvec_longest_isoform	XP_020906216.1	XP_001636034.3
OG0007544	xenia_longest_isoforms	XP_020906220.1	Xe_000489-T1
OG0007544	spis_longest_isoform_marker	XP_020906220.1	XP_022783154.1
OG0007544	nvec_longest_isoform	XP_020906220.1	XP_032241588.2
OG0007545	xenia_longest_isoforms	XP_020906238.1	Xe_016041-T1
OG0007545	spis_longest_isoform_marker	XP_020906238.1	XP_022781295.1
OG0007545	nvec_longest_isoform	XP_020906238.1	XP_001629273.2
OG0007547	xenia_longest_isoforms	XP_020906244.1	Xe_014425-T1
OG0007547	spis_longest_isoform_marker	XP_020906244.1	XP_022798338.1
OG0007547	nvec_longest_isoform	XP_020906244.1	XP_001632838.2
OG0007548	xenia_longest_isoforms	XP_020906245.1	Xe_014433-T1
OG0007548	spis_longest_isoform_marker	XP_020906245.1	XP_022798332.1
OG0007548	nvec_longest_isoform	XP_020906245.1	XP_032237830.1
OG0007549	xenia_longest_isoforms	XP_020906246.1	Xe_016068-T1
OG0007549	spis_longest_isoform_marker	XP_020906246.1	XP_022781234.1
OG0007549	nvec_longest_isoform	XP_020906246.1	XP_048589384.1
OG0007550	xenia_longest_isoforms	XP_020906256.1	Xe_016040-T1
OG0007550	spis_longest_isoform_marker	XP_020906256.1	XP_022781291.1
OG0007550	nvec_longest_isoform	XP_020906256.1	XP_032233360.2
OG0007551	xenia_longest_isoforms	XP_020906257.1	Xe_016042-T1
OG0007551	spis_longest_isoform_marker	XP_020906257.1	XP_022781293.1
OG0007551	nvec_longest_isoform	XP_020906257.1	XP_032233362.2
OG0007552	xenia_longest_isoforms	XP_020906258.1	Xe_016043-T1
OG0007552	spis_longest_isoform_marker	XP_020906258.1	XP_022781272.1
OG0007552	nvec_longest_isoform	XP_020906258.1	XP_001629272.1
OG0007553	xenia_longest_isoforms	XP_020906278.1	Xe_018667-T1
OG0007553	spis_longest_isoform_marker	XP_020906278.1	XP_022802672.1
OG0007553	nvec_longest_isoform	XP_020906278.1	XP_032242792.2
OG0007554	xenia_longest_isoforms	XP_020906281.1	Xe_016585-T1
OG0007554	spis_longest_isoform_marker	XP_020906281.1	XP_022785188.1
OG0007554	nvec_longest_isoform	XP_020906281.1	XP_001636929.3
OG0007555	xenia_longest_isoforms	XP_020906298.1	Xe_003294-T1
OG0007555	nvec_longest_isoform	XP_020906298.1	XP_001634640.2
OG0007555	spis_longest_isoform_marker	XP_020906298.1	XP_022793598.1
OG0007556	spis_longest_isoform_marker	XP_028516460.1, XP_020906315.1	XP_022784602.1
OG0007556	nvec_longest_isoform	XP_028516460.1, XP_020906315.1	XP_048583218.1
OG0007557	xenia_longest_isoforms	XP_020906319.1	Xe_004695-T1
OG0007557	spis_longest_isoform_marker	XP_020906319.1	XP_022805583.1
OG0007557	nvec_longest_isoform	XP_020906319.1	XP_032236923.1
OG0007558	nvec_longest_isoform	XP_020916912.1, XP_020906346.1, XP_020916911.1	XP_032237875.1
OG0007559	xenia_longest_isoforms	XP_020906362.1	Xe_007483-T1
OG0007559	spis_longest_isoform_marker	XP_020906362.1	XP_022805562.1
OG0007559	nvec_longest_isoform	XP_020906362.1	XP_048587232.1
OG0007560	xenia_longest_isoforms	XP_020906374.1	Xe_008013-T1
OG0007560	spis_longest_isoform_marker	XP_020906374.1	XP_022794319.1
OG0007560	nvec_longest_isoform	XP_020906374.1	XP_048587167.1
OG0007561	xenia_longest_isoforms	XP_020906376.1	Xe_008778-T1
OG0007561	spis_longest_isoform_marker	XP_020906376.1	XP_022794304.1
OG0007561	nvec_longest_isoform	XP_020906376.1	XP_032225886.2
OG0007562	xenia_longest_isoforms	XP_020906383.1	Xe_007479-T1
OG0007562	spis_longest_isoform_marker	XP_020906383.1	XP_022802811.1
OG0007562	nvec_longest_isoform	XP_020906383.1	XP_001634668.3
OG0007563	xenia_longest_isoforms	XP_020906385.1	Xe_007978-T1
OG0007563	spis_longest_isoform_marker	XP_020906385.1	XP_022794210.1
OG0007563	nvec_longest_isoform	XP_020906385.1	XP_048587607.1
OG0007564	xenia_longest_isoforms	XP_020906391.1	Xe_003242-T1
OG0007564	spis_longest_isoform_marker	XP_020906391.1	XP_022805728.1
OG0007564	nvec_longest_isoform	XP_020906391.1	XP_032221943.2
OG0007565	xenia_longest_isoforms	XP_020906407.1	Xe_003172-T1
OG0007565	spis_longest_isoform_marker	XP_020906407.1	XP_022789037.1
OG0007565	nvec_longest_isoform	XP_020906407.1	XP_048583989.1
OG0007566	xenia_longest_isoforms	XP_020906410.1	Xe_002087-T1
OG0007566	spis_longest_isoform_marker	XP_020906410.1	XP_022788477.1
OG0007566	nvec_longest_isoform	XP_020906410.1	XP_032227777.2
OG0007567	xenia_longest_isoforms	XP_020906412.1	Xe_002143-T1
OG0007567	spis_longest_isoform_marker	XP_020906412.1	XP_022790028.1
OG0007567	nvec_longest_isoform	XP_020906412.1	XP_032227776.2
OG0007568	xenia_longest_isoforms	XP_020906420.1	Xe_003266-T1
OG0007568	spis_longest_isoform_marker	XP_020906420.1	XP_022801545.1
