Orthogroup	Species	spis_longest_isoform_marker	Orthologs
OG0005451	xenia_longest_isoforms	XP_022789671.1	Xe_008322-T1
OG0005451	aip_longest_isoforms	XP_022789671.1	XP_020896391.1
OG0005451	nvec_longest_isoform	XP_022789671.1	XP_032240929.1
OG0005452	nvec_longest_isoform	XP_022787153.1	XP_001640609.2
OG0005452	aip_longest_isoforms	XP_022787153.1	XP_020896392.1, XP_028517347.1
OG0005453	xenia_longest_isoforms	XP_022793310.1	Xe_000400-T1
OG0005453	aip_longest_isoforms	XP_022793310.1	XP_020896400.1
OG0005453	nvec_longest_isoform	XP_022793310.1	XP_032232270.1
OG0005454	xenia_longest_isoforms	XP_022789695.1	Xe_007480-T1
OG0005454	nvec_longest_isoform	XP_022789695.1	XP_001635485.2
OG0005454	aip_longest_isoforms	XP_022789695.1	XP_020896405.2
OG0005455	xenia_longest_isoforms	XP_022789658.1	Xe_007433-T1
OG0005455	aip_longest_isoforms	XP_022789658.1	XP_020896406.1
OG0005455	nvec_longest_isoform	XP_022789658.1	XP_032240928.1
OG0005456	xenia_longest_isoforms	XP_022796941.1	Xe_009679-T1
OG0005456	nvec_longest_isoform	XP_022796941.1	XP_032219736.2
OG0005456	aip_longest_isoforms	XP_022796941.1	XP_020896430.1
OG0005457	xenia_longest_isoforms	XP_022790825.1	Xe_026747-T1
OG0005457	aip_longest_isoforms	XP_022790825.1	XP_020896436.1
OG0005457	nvec_longest_isoform	XP_022790825.1	XP_048585101.1
OG0005458	xenia_longest_isoforms	XP_022780621.1	Xe_023245-T1
OG0005458	aip_longest_isoforms	XP_022780621.1	XP_020896439.1
OG0005458	nvec_longest_isoform	XP_022780621.1	XP_032222580.2
OG0005460	xenia_longest_isoforms	XP_022793319.1	Xe_014008-T1
OG0005460	nvec_longest_isoform	XP_022793319.1	XP_001628437.3
OG0005460	aip_longest_isoforms	XP_022793319.1	XP_020896461.1
OG0005461	xenia_longest_isoforms	XP_022790795.1	Xe_021990-T1
OG0005461	aip_longest_isoforms	XP_022790795.1	XP_020896466.2
OG0005461	nvec_longest_isoform	XP_022790795.1	XP_032242606.1
OG0005462	xenia_longest_isoforms	XP_022790774.1	Xe_021569-T1
OG0005462	aip_longest_isoforms	XP_022790774.1	XP_020896467.1
OG0005462	nvec_longest_isoform	XP_022790774.1	XP_032233496.2
OG0005463	xenia_longest_isoforms	XP_022790776.1	Xe_021473-T1
OG0005463	aip_longest_isoforms	XP_022790776.1	XP_020896469.1
OG0005463	nvec_longest_isoform	XP_022790776.1	XP_032242610.1
OG0005464	xenia_longest_isoforms	XP_022787530.1	Xe_011807-T1
OG0005464	nvec_longest_isoform	XP_022787530.1	XP_048577016.1
OG0005464	aip_longest_isoforms	XP_022787530.1	XP_020896470.1
OG0005465	xenia_longest_isoforms	XP_022790704.1	Xe_014106-T1
OG0005465	aip_longest_isoforms	XP_022790704.1	XP_020896472.1
OG0005465	nvec_longest_isoform	XP_022790704.1	XP_032243267.1
OG0005466	xenia_longest_isoforms	XP_022793329.1	Xe_000398-T1
OG0005466	nvec_longest_isoform	XP_022793329.1	XP_032232271.1
OG0005466	aip_longest_isoforms	XP_022793329.1	XP_020896474.1
OG0005467	xenia_longest_isoforms	XP_022788602.1	Xe_015623-T1
OG0005467	aip_longest_isoforms	XP_022788602.1	XP_020896480.1
OG0005467	nvec_longest_isoform	XP_022788602.1	XP_032237953.2
OG0005468	xenia_longest_isoforms	XP_022791622.1	Xe_014007-T1
OG0005468	aip_longest_isoforms	XP_022791622.1	XP_020896486.1
OG0005468	nvec_longest_isoform	XP_022791622.1	XP_001628415.2
OG0005469	xenia_longest_isoforms	XP_022788720.1	Xe_009865-T1
OG0005469	nvec_longest_isoform	XP_022788720.1	XP_048579811.1
OG0005469	aip_longest_isoforms	XP_022788720.1	XP_020896487.1
OG0005470	xenia_longest_isoforms	XP_022807089.1	Xe_020657-T1
OG0005470	nvec_longest_isoform	XP_022807089.1	XP_032240330.2
OG0005470	aip_longest_isoforms	XP_022807089.1	XP_020896490.1
OG0005471	xenia_longest_isoforms	XP_022780075.1	Xe_022242-T1
OG0005471	nvec_longest_isoform	XP_022780075.1	XP_032226915.2
OG0005471	aip_longest_isoforms	XP_022780075.1	XP_020896492.1
OG0005472	xenia_longest_isoforms	XP_022782103.1	Xe_000942-T1
OG0005472	aip_longest_isoforms	XP_022782103.1	XP_020896497.1
OG0005472	nvec_longest_isoform	XP_022782103.1	XP_001627051.1
OG0005473	nvec_longest_isoform	XP_022788305.1, XP_022788300.1	XP_001641645.2
OG0005473	aip_longest_isoforms	XP_022788305.1, XP_022788300.1	XP_020896498.1
OG0005475	aip_longest_isoforms	XP_022792143.1	XP_020896525.1, XP_020899231.1
OG0005475	nvec_longest_isoform	XP_022792143.1	XP_001632032.3
OG0005476	xenia_longest_isoforms	XP_022788345.1	Xe_009713-T1
OG0005476	nvec_longest_isoform	XP_022788345.1	XP_001625251.3
OG0005476	aip_longest_isoforms	XP_022788345.1	XP_020896530.1
OG0005478	xenia_longest_isoforms	XP_022791903.1	Xe_014708-T1
OG0005478	aip_longest_isoforms	XP_022791903.1	XP_020896542.1
OG0005478	nvec_longest_isoform	XP_022791903.1	XP_032230931.2
OG0005479	xenia_longest_isoforms	XP_022792025.1	Xe_014709-T1
OG0005479	aip_longest_isoforms	XP_022792025.1	XP_020896546.1
OG0005479	nvec_longest_isoform	XP_022792025.1	XP_048588747.1
OG0005480	xenia_longest_isoforms	XP_022806555.1	Xe_002565-T1
OG0005480	aip_longest_isoforms	XP_022806555.1	XP_020896554.1
OG0005480	nvec_longest_isoform	XP_022806555.1	XP_048590212.1
OG0005481	xenia_longest_isoforms	XP_022804574.1	Xe_002406-T1
OG0005481	aip_longest_isoforms	XP_022804574.1	XP_020896555.1
OG0005481	nvec_longest_isoform	XP_022804574.1	XP_032218930.2
OG0005482	xenia_longest_isoforms	XP_022804582.1	Xe_002407-T1
OG0005482	nvec_longest_isoform	XP_022804582.1	XP_032219057.2
OG0005482	aip_longest_isoforms	XP_022804582.1	XP_020896556.1
OG0005483	xenia_longest_isoforms	XP_022796926.1	Xe_001057-T1
OG0005483	nvec_longest_isoform	XP_022796926.1	XP_001634617.2
OG0005483	aip_longest_isoforms	XP_022796926.1	XP_020896558.1
OG0005484	xenia_longest_isoforms	XP_022799702.1	Xe_002669-T1
OG0005484	nvec_longest_isoform	XP_022799702.1	XP_001628349.2
OG0005484	aip_longest_isoforms	XP_022799702.1	XP_020896565.1
OG0005485	xenia_longest_isoforms	XP_022799701.1	Xe_002467-T1
OG0005485	nvec_longest_isoform	XP_022799701.1	XP_001628329.2
OG0005485	aip_longest_isoforms	XP_022799701.1	XP_020896566.2
OG0005486	xenia_longest_isoforms	XP_022799683.1	Xe_002466-T1
OG0005486	aip_longest_isoforms	XP_022799683.1	XP_020896568.1
OG0005486	nvec_longest_isoform	XP_022799683.1	XP_032232312.1
OG0005487	xenia_longest_isoforms	XP_022799673.1	Xe_002668-T1
OG0005487	nvec_longest_isoform	XP_022799673.1	XP_001628350.1
OG0005487	aip_longest_isoforms	XP_022799673.1	XP_020896574.1
OG0005488	xenia_longest_isoforms	XP_022799674.1	Xe_021648-T1
OG0005488	aip_longest_isoforms	XP_022799674.1	XP_020896579.1
OG0005488	nvec_longest_isoform	XP_022799674.1	XP_032226244.1
OG0005489	xenia_longest_isoforms	XP_022787023.1	Xe_001039-T1
OG0005489	nvec_longest_isoform	XP_022787023.1	XP_001631558.3
OG0005489	aip_longest_isoforms	XP_022787023.1	XP_020896581.1
OG0005490	xenia_longest_isoforms	XP_022799700.1	Xe_002567-T1
OG0005490	nvec_longest_isoform	XP_022799700.1	XP_001628328.1
OG0005490	aip_longest_isoforms	XP_022799700.1	XP_020896585.1
OG0005491	xenia_longest_isoforms	XP_022799223.1	Xe_022814-T1
OG0005491	aip_longest_isoforms	XP_022799223.1	XP_020896612.1
OG0005491	nvec_longest_isoform	XP_022799223.1	XP_032220532.1
OG0005492	xenia_longest_isoforms	XP_022794910.1	Xe_013325-T1
OG0005492	nvec_longest_isoform	XP_022794910.1	XP_001635226.3
OG0005492	aip_longest_isoforms	XP_022794910.1	XP_020896618.1
OG0005493	xenia_longest_isoforms	XP_022808670.1	Xe_005421-T1
OG0005493	nvec_longest_isoform	XP_022808670.1	XP_048577098.1
OG0005493	aip_longest_isoforms	XP_022808670.1	XP_020896632.1
OG0005494	xenia_longest_isoforms	XP_022808658.1	Xe_005422-T1
OG0005494	aip_longest_isoforms	XP_022808658.1	XP_020896637.1
OG0005494	nvec_longest_isoform	XP_022808658.1	XP_032219162.2
OG0005495	xenia_longest_isoforms	XP_022799380.1	Xe_005858-T1
OG0005495	aip_longest_isoforms	XP_022799380.1	XP_020896643.2
OG0005495	nvec_longest_isoform	XP_022799380.1	XP_001638010.1
OG0005496	xenia_longest_isoforms	XP_022799381.1	Xe_005268-T1
OG0005496	aip_longest_isoforms	XP_022799381.1	XP_020896650.1
OG0005496	nvec_longest_isoform	XP_022799381.1	XP_001638485.2
OG0005497	aip_longest_isoforms	XP_022799785.1, XP_022799776.1	XP_020896652.1
OG0005497	nvec_longest_isoform	XP_022799785.1, XP_022799776.1	XP_001626021.1
OG0005499	xenia_longest_isoforms	XP_022781357.1	Xe_010742-T1
OG0005499	nvec_longest_isoform	XP_022781357.1	XP_032242481.2
OG0005499	aip_longest_isoforms	XP_022781357.1	XP_020896671.1
OG0005500	xenia_longest_isoforms	XP_022808708.1	Xe_011327-T1
OG0005500	aip_longest_isoforms	XP_022808708.1	XP_020896680.1
OG0005500	nvec_longest_isoform	XP_022808708.1	XP_001623001.3
OG0005501	xenia_longest_isoforms	XP_022781269.1	Xe_011613-T1
OG0005501	nvec_longest_isoform	XP_022781269.1	XP_001638781.2
OG0005501	aip_longest_isoforms	XP_022781269.1	XP_020896697.1
OG0005502	xenia_longest_isoforms	XP_022782110.1	Xe_010386-T1
OG0005502	aip_longest_isoforms	XP_022782110.1	XP_020896707.1
OG0005502	nvec_longest_isoform	XP_022782110.1	XP_001636767.3
OG0005503	xenia_longest_isoforms	XP_022781254.1	Xe_010388-T1
OG0005503	aip_longest_isoforms	XP_022781254.1	XP_020896708.1
OG0005503	nvec_longest_isoform	XP_022781254.1	XP_032235155.2
OG0005504	xenia_longest_isoforms	XP_022782122.1	Xe_010387-T1
OG0005504	nvec_longest_isoform	XP_022782122.1	XP_001636725.3
OG0005504	aip_longest_isoforms	XP_022782122.1	XP_020896709.1
OG0005505	xenia_longest_isoforms	XP_022788030.1	Xe_012009-T1
OG0005505	nvec_longest_isoform	XP_022788030.1	XP_032221819.2
OG0005505	aip_longest_isoforms	XP_022788030.1	XP_020896717.1
OG0005506	xenia_longest_isoforms	XP_022803606.1	Xe_011954-T1
OG0005506	nvec_longest_isoform	XP_022803606.1	XP_032219514.2
OG0005506	aip_longest_isoforms	XP_022803606.1	XP_020896725.1
OG0005507	xenia_longest_isoforms	XP_022803600.1	Xe_011956-T1
OG0005507	nvec_longest_isoform	XP_022803600.1	XP_001640689.1
OG0005507	aip_longest_isoforms	XP_022803600.1	XP_020896728.1
OG0005508	xenia_longest_isoforms	XP_022799049.1	Xe_012167-T1
OG0005508	nvec_longest_isoform	XP_022799049.1	XP_032221687.1
OG0005508	aip_longest_isoforms	XP_022799049.1	XP_020896729.1
OG0005509	xenia_longest_isoforms	XP_022798614.1	Xe_012195-T1
OG0005509	nvec_longest_isoform	XP_022798614.1	XP_001636174.1
OG0005509	aip_longest_isoforms	XP_022798614.1	XP_020896733.1
OG0005510	xenia_longest_isoforms	XP_022798599.1	Xe_012198-T1
OG0005510	aip_longest_isoforms	XP_022798599.1	XP_020896734.1
OG0005510	nvec_longest_isoform	XP_022798599.1	XP_048586381.1
OG0005511	xenia_longest_isoforms	XP_022787266.1	Xe_012026-T1
OG0005511	aip_longest_isoforms	XP_022787266.1	XP_020896737.1
OG0005511	nvec_longest_isoform	XP_022787266.1	XP_048585779.1
OG0005512	xenia_longest_isoforms	XP_022797651.1	Xe_012508-T1
OG0005512	aip_longest_isoforms	XP_022797651.1	XP_020896739.1
OG0005512	nvec_longest_isoform	XP_022797651.1	XP_032231872.2
OG0005513	xenia_longest_isoforms	XP_022796492.1	Xe_002563-T1
OG0005513	aip_longest_isoforms	XP_022796492.1	XP_020896751.1
OG0005513	nvec_longest_isoform	XP_022796492.1	XP_001632217.1
OG0005514	xenia_longest_isoforms	XP_022796508.1	Xe_012368-T1
OG0005514	nvec_longest_isoform	XP_022796508.1	XP_032237108.1
OG0005514	aip_longest_isoforms	XP_022796508.1	XP_020896752.2
OG0005515	xenia_longest_isoforms	XP_022796467.1	Xe_019408-T1
OG0005515	nvec_longest_isoform	XP_022796467.1	XP_032237135.2
OG0005515	aip_longest_isoforms	XP_022796467.1	XP_020896754.2
OG0005516	xenia_longest_isoforms	XP_022787154.1	Xe_012000-T1
OG0005516	aip_longest_isoforms	XP_022787154.1	XP_020896755.1
OG0005516	nvec_longest_isoform	XP_022787154.1	XP_048586027.1
OG0005517	xenia_longest_isoforms	XP_022796509.1	Xe_012366-T1
OG0005517	aip_longest_isoforms	XP_022796509.1	XP_020896757.1
OG0005517	nvec_longest_isoform	XP_022796509.1	XP_001640531.2
OG0005518	xenia_longest_isoforms	XP_022788032.1	Xe_012125-T1
OG0005518	nvec_longest_isoform	XP_022788032.1	XP_001635091.2
OG0005518	aip_longest_isoforms	XP_022788032.1	XP_020896758.1
OG0005519	xenia_longest_isoforms	XP_022792806.1	Xe_012332-T1
OG0005519	nvec_longest_isoform	XP_022792806.1	XP_001640639.3
OG0005519	aip_longest_isoforms	XP_022792806.1	XP_020896759.1
OG0005520	xenia_longest_isoforms	XP_022791010.1	Xe_015553-T1
OG0005520	aip_longest_isoforms	XP_022791010.1	XP_020896762.1
OG0005520	nvec_longest_isoform	XP_022791010.1	XP_048586403.1
OG0005521	xenia_longest_isoforms	XP_022799080.1	Xe_011916-T1
OG0005521	aip_longest_isoforms	XP_022799080.1	XP_020896764.1
OG0005521	nvec_longest_isoform	XP_022799080.1	XP_032237128.1
OG0005522	xenia_longest_isoforms	XP_022779418.1	Xe_012385-T1
OG0005522	nvec_longest_isoform	XP_022779418.1	XP_032227227.2
OG0005522	aip_longest_isoforms	XP_022779418.1	XP_020896765.1
OG0005523	xenia_longest_isoforms	XP_022801595.1	Xe_012103-T1
OG0005523	aip_longest_isoforms	XP_022801595.1	XP_020896769.1
OG0005523	nvec_longest_isoform	XP_022801595.1	XP_032235767.1
OG0005524	aip_longest_isoforms	XP_022810306.1, XP_022778260.1	XP_020896775.1
OG0005524	nvec_longest_isoform	XP_022810306.1, XP_022778260.1	XP_048580735.1
OG0005525	xenia_longest_isoforms	XP_022796473.1	Xe_012159-T1
OG0005525	nvec_longest_isoform	XP_022796473.1	XP_001625120.2
OG0005525	aip_longest_isoforms	XP_022796473.1	XP_020896777.1
OG0005526	xenia_longest_isoforms	XP_022797561.1	Xe_022066-T1
OG0005526	nvec_longest_isoform	XP_022797561.1	XP_048576357.1
OG0005526	aip_longest_isoforms	XP_022797561.1	XP_020896778.2
OG0005527	xenia_longest_isoforms	XP_022787180.1	Xe_012464-T1
OG0005527	nvec_longest_isoform	XP_022787180.1	XP_001625345.1
OG0005527	aip_longest_isoforms	XP_022787180.1	XP_020896781.1
OG0005528	xenia_longest_isoforms	XP_022806788.1	Xe_022030-T1
OG0005528	nvec_longest_isoform	XP_022806788.1	XP_032221661.2
OG0005528	aip_longest_isoforms	XP_022806788.1	XP_020896787.1
OG0005529	xenia_longest_isoforms	XP_022789104.1	Xe_015822-T1
OG0005529	nvec_longest_isoform	XP_022789104.1	XP_001640605.1
OG0005529	aip_longest_isoforms	XP_022789104.1	XP_020896790.1
OG0005530	xenia_longest_isoforms	XP_022806437.1	Xe_011979-T1
OG0005530	nvec_longest_isoform	XP_022806437.1	XP_032227506.1
OG0005530	aip_longest_isoforms	XP_022806437.1	XP_020896792.1
OG0005531	xenia_longest_isoforms	XP_022806430.1	Xe_011978-T1
OG0005531	nvec_longest_isoform	XP_022806430.1	XP_001624361.1
OG0005531	aip_longest_isoforms	XP_022806430.1	XP_020896794.1
OG0005532	xenia_longest_isoforms	XP_022803511.1	Xe_012080-T1
OG0005532	aip_longest_isoforms	XP_022803511.1	XP_020896801.1
OG0005532	nvec_longest_isoform	XP_022803511.1	XP_001632316.3
OG0005533	xenia_longest_isoforms	XP_022785168.1	Xe_014891-T1
OG0005533	nvec_longest_isoform	XP_022785168.1	XP_032239841.2
OG0005533	aip_longest_isoforms	XP_022785168.1	XP_020896820.2
OG0005534	xenia_longest_isoforms	XP_022803298.1	Xe_012102-T1
OG0005534	nvec_longest_isoform	XP_022803298.1	XP_001631143.3
OG0005534	aip_longest_isoforms	XP_022803298.1	XP_020896821.1
OG0005535	aip_longest_isoforms	XP_022796824.1	XP_020896823.1
OG0005535	nvec_longest_isoform	XP_022796824.1	XP_032221803.1, XP_001640600.1
OG0005536	xenia_longest_isoforms	XP_022787420.1	Xe_012492-T1
OG0005536	aip_longest_isoforms	XP_022787420.1	XP_020896834.1
OG0005536	nvec_longest_isoform	XP_022787420.1	XP_001640651.1
OG0005537	xenia_longest_isoforms	XP_022793090.1	Xe_005010-T1
OG0005537	nvec_longest_isoform	XP_022793090.1	XP_001624055.1
OG0005537	aip_longest_isoforms	XP_022793090.1	XP_020896841.1
OG0005538	xenia_longest_isoforms	XP_022779422.1	Xe_012383-T1
OG0005538	aip_longest_isoforms	XP_022779422.1	XP_020896843.1
OG0005538	nvec_longest_isoform	XP_022779422.1	XP_048585854.1
OG0005539	xenia_longest_isoforms	XP_022779474.1	Xe_012384-T1
OG0005539	aip_longest_isoforms	XP_022779474.1	XP_020896847.1
OG0005539	nvec_longest_isoform	XP_022779474.1	XP_032227239.2
OG0005540	xenia_longest_isoforms	XP_022784302.1	Xe_012251-T1
OG0005540	aip_longest_isoforms	XP_022784302.1	XP_020896848.1
OG0005540	nvec_longest_isoform	XP_022784302.1	XP_001632270.2
OG0005541	xenia_longest_isoforms	XP_022784304.1	Xe_012252-T1
OG0005541	aip_longest_isoforms	XP_022784304.1	XP_020896849.1
OG0005541	nvec_longest_isoform	XP_022784304.1	XP_001632224.2
OG0005542	xenia_longest_isoforms	XP_022786278.1	Xe_008804-T1
OG0005542	nvec_longest_isoform	XP_022786278.1	XP_048585919.1
OG0005542	aip_longest_isoforms	XP_022786278.1	XP_020896867.1
OG0005543	xenia_longest_isoforms	XP_022804334.1	Xe_009187-T1
OG0005543	aip_longest_isoforms	XP_022804334.1	XP_020896877.1
OG0005543	nvec_longest_isoform	XP_022804334.1	XP_001634252.2
OG0005544	xenia_longest_isoforms	XP_022782289.1	Xe_012081-T1
OG0005544	nvec_longest_isoform	XP_022782289.1	XP_001624181.2
OG0005544	aip_longest_isoforms	XP_022782289.1	XP_020896886.1
OG0005545	xenia_longest_isoforms	XP_022791656.1	Xe_022182-T1
OG0005545	aip_longest_isoforms	XP_022791656.1	XP_020896887.1
OG0005545	nvec_longest_isoform	XP_022791656.1	XP_048579486.1
OG0005546	xenia_longest_isoforms	XP_022790935.1	Xe_012268-T1
OG0005546	aip_longest_isoforms	XP_022790935.1	XP_020896889.1
OG0005546	nvec_longest_isoform	XP_022790935.1	XP_001632254.2
OG0005547	xenia_longest_isoforms	XP_022797589.1	Xe_022215-T1
OG0005547	aip_longest_isoforms	XP_022797589.1	XP_020896898.1
OG0005547	nvec_longest_isoform	XP_022797589.1	XP_001641161.2
OG0005548	xenia_longest_isoforms	XP_022800729.1	Xe_012011-T1
OG0005548	nvec_longest_isoform	XP_022800729.1	XP_048586353.1
OG0005548	aip_longest_isoforms	XP_022800729.1	XP_020896902.1
OG0005549	aip_longest_isoforms	XP_022788062.1	XP_020896903.1
OG0005549	nvec_longest_isoform	XP_022788062.1	XP_032234545.2, XP_032233626.2
OG0005550	xenia_longest_isoforms	XP_022788070.1	Xe_023282-T1
OG0005550	nvec_longest_isoform	XP_022788070.1	XP_001631203.1
OG0005550	aip_longest_isoforms	XP_022788070.1	XP_020896904.1
OG0005551	xenia_longest_isoforms	XP_022799047.1	Xe_012426-T1
OG0005551	aip_longest_isoforms	XP_022799047.1	XP_020896905.1
OG0005551	nvec_longest_isoform	XP_022799047.1	XP_001632219.1
OG0005552	xenia_longest_isoforms	XP_022798615.1	Xe_012163-T1
OG0005552	nvec_longest_isoform	XP_022798615.1	XP_048585923.1
OG0005552	aip_longest_isoforms	XP_022798615.1	XP_020896910.1
OG0005553	xenia_longest_isoforms	XP_022787181.1	Xe_014458-T1
OG0005553	aip_longest_isoforms	XP_022787181.1	XP_020896916.1
OG0005553	nvec_longest_isoform	XP_022787181.1	XP_032228667.2
OG0005554	xenia_longest_isoforms	XP_022803508.1	Xe_012306-T1
OG0005554	nvec_longest_isoform	XP_022803508.1	XP_032237143.1
OG0005554	aip_longest_isoforms	XP_022803508.1	XP_020896919.1
OG0005555	xenia_longest_isoforms	XP_022777429.1	Xe_012351-T1
OG0005555	aip_longest_isoforms	XP_022777429.1	XP_020896926.1
OG0005555	nvec_longest_isoform	XP_022777429.1	XP_001630201.2
OG0005557	xenia_longest_isoforms	XP_022791031.1	Xe_012266-T1
OG0005557	aip_longest_isoforms	XP_022791031.1	XP_020896953.1
OG0005557	nvec_longest_isoform	XP_022791031.1	XP_032221663.2
OG0005558	xenia_longest_isoforms	XP_022787209.1	Xe_006099-T1
OG0005558	aip_longest_isoforms	XP_022787209.1	XP_020896957.1
OG0005558	nvec_longest_isoform	XP_022787209.1	XP_001622870.2
OG0005559	xenia_longest_isoforms	XP_022806418.1	Xe_012036-T1
OG0005559	nvec_longest_isoform	XP_022806418.1	XP_001638817.3
OG0005559	aip_longest_isoforms	XP_022806418.1	XP_020896964.1
OG0005560	xenia_longest_isoforms	XP_022797580.1	Xe_021178-T1
OG0005560	aip_longest_isoforms	XP_022797580.1	XP_020896969.1
OG0005560	nvec_longest_isoform	XP_022797580.1	XP_001634972.2
OG0005561	nvec_longest_isoform	XP_022778069.1, XP_022800352.1	XP_048586566.1
OG0005561	aip_longest_isoforms	XP_022778069.1, XP_022800352.1	XP_020896976.1
OG0005562	xenia_longest_isoforms	XP_022794613.1	Xe_022082-T1
OG0005562	nvec_longest_isoform	XP_022794613.1	XP_048579484.1
OG0005562	aip_longest_isoforms	XP_022794613.1	XP_020896988.1
OG0005563	xenia_longest_isoforms	XP_022803601.1	Xe_011955-T1
OG0005563	aip_longest_isoforms	XP_022803601.1	XP_020896994.1
OG0005563	nvec_longest_isoform	XP_022803601.1	XP_048585707.1
OG0005564	xenia_longest_isoforms	XP_022794350.1	Xe_012023-T1
OG0005564	nvec_longest_isoform	XP_022794350.1	XP_032221707.2
OG0005564	aip_longest_isoforms	XP_022794350.1	XP_020897002.1
OG0005566	xenia_longest_isoforms	XP_022781463.1	Xe_016204-T1
OG0005566	aip_longest_isoforms	XP_022781463.1	XP_020897026.1
OG0005566	nvec_longest_isoform	XP_022781463.1	XP_001635706.2
OG0005567	xenia_longest_isoforms	XP_022792680.1	Xe_013929-T1
OG0005567	aip_longest_isoforms	XP_022792680.1	XP_020897029.1
OG0005567	nvec_longest_isoform	XP_022792680.1	XP_048584967.1
OG0005568	xenia_longest_isoforms	XP_022781590.1	Xe_013095-T1
OG0005568	nvec_longest_isoform	XP_022781590.1	XP_048585179.1
OG0005568	aip_longest_isoforms	XP_022781590.1	XP_020897033.2
OG0005569	xenia_longest_isoforms	XP_022779415.1	Xe_013890-T1
OG0005569	nvec_longest_isoform	XP_022779415.1	XP_001635169.1
OG0005569	aip_longest_isoforms	XP_022779415.1	XP_020897034.1
OG0005570	xenia_longest_isoforms	XP_022779075.1	Xe_013067-T1
